ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
sand-Bodo-thirteen-2,,sand-Bodo,thirteen,kʰɑwse mən ʈʰəm,kʰɑwse_mən_ʈʰəm,,,,,,,
sand-Bodo-fourteen-1,,sand-Bodo,fourteen,zɪ:brəɪh,zɪ:brəɪh,,,,,,,
sand-Bodo-fourteen-2,,sand-Bodo,fourteen,kʰɑwse mən brəɪh,kʰɑwse_mən_brəɪh,,,,,,,
sand-Bodo-fifteen-1,,sand-Bodo,fifteen,zɪ:bɑ:,zɪ:bɑ:,,,,,,,
sand-Bodo-fifteen-2,,sand-Bodo,fifteen,kʰɑwse mən bɑ:,kʰɑwse_mən_bɑ:,,,,,,,
sand-Bodo-sixteen-1,,sand-Bodo,sixteen,zɪ:ɖo,zɪ:ɖo,,,,,,,
sand-Bodo-sixteen-2,,sand-Bodo,sixteen,kʰɑwse mən ɖo,kʰɑwse_mən_ɖo,,,,,,,
sand-Bodo-seventeen-1,,sand-Bodo,seventeen,zɪ:snɪ,zɪ:snɪ,,,,,,,
sand-Bodo-seventeen-2,,sand-Bodo,seventeen,kʰɑwse mən snɪ,kʰɑwse_mən_snɪ,,,,,,,
sand-Bodo-eighteen-1,,sand-Bodo,eighteen,zɪ:ɖɑɪn,zɪ:ɖɑɪn,,,,,,,
sand-Bodo-eighteen-2,,sand-Bodo,eighteen,kʰɑwse mən ɖɑɪn,kʰɑwse_mən_ɖɑɪn,,,,,,,
sand-Bodo-nineteen-1,,sand-Bodo,nineteen,zɪ:ɡʊ,zɪ:ɡʊ,,,,,,,
sand-Bodo-nineteen-2,,sand-Bodo,nineteen,kʰɑwse mən ɡʊ,kʰɑwse_mən_ɡʊ,,,,,,,
sand-Bodo-twenty-1,,sand-Bodo,twenty,nəɪzɪ:,nəɪzɪ:,,,,,,,
sand-Bodo-twentyone-1,,sand-Bodo,twentyone,nəɪzɪ:se,nəɪzɪ:se,,,,,,,
sand-Bodo-twentytwo-1,,sand-Bodo,twentytwo,nəɪzɪ:nəɪ,nəɪzɪ:nəɪ,,,,,,,
sand-Bodo-twentythree-1,,sand-Bodo,twentythree,nəɪzɪ:ʈʰəm,nəɪzɪ:ʈʰəm,,,,,,,
sand-Bodo-twentyfour-1,,sand-Bodo,twentyfour,nəɪzɪ:brəɪh,nəɪzɪ:brəɪh,,,,,,,
sand-Bodo-twentyfive-1,,sand-Bodo,twentyfive,nəɪzI:bɑ:,nəɪzI:bɑ:,,,,,,,
sand-Bodo-twentysix-1,,sand-Bodo,twentysix,nəɪzɪ:ɖo,nəɪzɪ:ɖo,,,,,,,
sand-Bodo-twentyseven-1,,sand-Bodo,twentyseven,nəɪzɪ:snɪ,nəɪzɪ:snɪ,,,,,,,
sand-Bodo-twentyeight-1,,sand-Bodo,twentyeight,nəɪzɪ:ɖɑɪn,nəɪzɪ:ɖɑɪn,,,,,,,
sand-Bodo-twentynine-1,,sand-Bodo,twentynine,nəɪzɪ:ɡʊ,nəɪzɪ:ɡʊ,,,,,,,
sand-Bodo-thirty-1,,sand-Bodo,thirty,ʈʰəmzɪ:,ʈʰəmzɪ:,,,,,,,
sand-Bodo-thirtyone-1,,sand-Bodo,thirtyone,ʈʰəmzɪ:se,ʈʰəmzɪ:se,,,,,,,
sand-Bodo-thirtytwo-1,,sand-Bodo,thirtytwo,ʈʰəmzɪ:nəɪ,ʈʰəmzɪ:nəɪ,,,,,,,
sand-Bodo-thirtythree-1,,sand-Bodo,thirtythree,ʈʰəmzɪ:ʈʰəm,ʈʰəmzɪ:ʈʰəm,,,,,,,
sand-Bodo-thirtyfour-1,,sand-Bodo,thirtyfour,ʈʰəmzɪ:brəɪh,ʈʰəmzɪ:brəɪh,,,,,,,
sand-Bodo-thirtyfive-1,,sand-Bodo,thirtyfive,ʈʰəmzɪ:bɑ:,ʈʰəmzɪ:bɑ:,,,,,,,
sand-Bodo-thirtysix-1,,sand-Bodo,thirtysix,ʈʰəmzɪ:ɖo,ʈʰəmzɪ:ɖo,,,,,,,
sand-Bodo-thirtyseven-1,,sand-Bodo,thirtyseven,ʈʰəmzɪ:sɪnɪ,ʈʰəmzɪ:sɪnɪ,,,,,,,
sand-Bodo-thirtyeight-1,,sand-Bodo,thirtyeight,ʈʰəmzɪ:ɖɑɪn,ʈʰəmzɪ:ɖɑɪn,,,,,,,
sand-Bodo-thirtynine-1,,sand-Bodo,thirtynine,ʈʰəmzɪ:ɡʊ,ʈʰəmzɪ:ɡʊ,,,,,,,
sand-Bodo-forty-1,,sand-Bodo,forty,brəɪhzɪ:,brəɪhzɪ:,,,,,,,
sand-Bodo-fortyone-1,,sand-Bodo,fortyone,brəɪhzɪ:se,brəɪhzɪ:se,,,,,,,
sand-Bodo-fortytwo-1,,sand-Bodo,fortytwo,brəɪhzɪ:nəɪ,brəɪhzɪ:nəɪ,,,,,,,
sand-Bodo-fortythree-1,,sand-Bodo,fortythree,brəɪhzɪ:ʈʰəm,brəɪhzɪ:ʈʰəm,,,,,,,
sand-Bodo-fortyfour-1,,sand-Bodo,fortyfour,brəɪhzɪ:brəɪh,brəɪhzɪ:brəɪh,,,,,,,
sand-Bodo-fortyfive-1,,sand-Bodo,fortyfive,brəɪhzɪ:bɑ:,brəɪhzɪ:bɑ:,,,,,,,
sand-Bodo-fortysix-1,,sand-Bodo,fortysix,brəɪhzɪ:ɖo,brəɪhzɪ:ɖo,,,,,,,
sand-Bodo-fortyseven-1,,sand-Bodo,fortyseven,brəɪhzɪ:sɪnɪ,brəɪhzɪ:sɪnɪ,,,,,,,
sand-Bodo-fortyeight-1,,sand-Bodo,fortyeight,brəɪhzɪ:ɖɑɪn,brəɪhzɪ:ɖɑɪn,,,,,,,
sand-Bodo-fortynine-1,,sand-Bodo,fortynine,brəɪhzɪ:ɡʊ,brəɪhzɪ:ɡʊ,,,,,,,
sand-Bodo-fifty-1,,sand-Bodo,fifty,bɑ:zɪ:,bɑ:zɪ:,,,,,,,
sand-Bodo-fiftyone-1,,sand-Bodo,fiftyone,bɑ:zɪ:se,bɑ:zɪ:se,,,,,,,
sand-Bodo-fiftytwo-1,,sand-Bodo,fiftytwo,bɑ:zɪ:nəɪ,bɑ:zɪ:nəɪ,,,,,,,
sand-Bodo-fiftythree-1,,sand-Bodo,fiftythree,bɑ:zɪ:ʈʰəm,bɑ:zɪ:ʈʰəm,,,,,,,
sand-Bodo-fiftyfour-1,,sand-Bodo,fiftyfour,bɑ:zɪ:brəɪh,bɑ:zɪ:brəɪh,,,,,,,
sand-Bodo-fiftyfive-1,,sand-Bodo,fiftyfive,bɑ:zɪ:bɑ:,bɑ:zɪ:bɑ:,,,,,,,
sand-Bodo-fiftysix-1,,sand-Bodo,fiftysix,bɑ:zɪ:ɖo,bɑ:zɪ:ɖo,,,,,,,
sand-Bodo-fiftyseven-1,,sand-Bodo,fiftyseven,bɑ:zɪ:sɪnɪ,bɑ:zɪ:sɪnɪ,,,,,,,
sand-Bodo-fiftyeight-1,,sand-Bodo,fiftyeight,bɑ:zɪ:ɖɑɪn,bɑ:zɪ:ɖɑɪn,,,,,,,
sand-Bodo-fiftynine-1,,sand-Bodo,fiftynine,bɑ:zɪ:ɡʊ,bɑ:zɪ:ɡʊ,,,,,,,
sand-Bodo-sixty-1,,sand-Bodo,sixty,ɖozɪ:,ɖozɪ:,,,,,,,
sand-Bodo-sixtyone-1,,sand-Bodo,sixtyone,ɖozɪ:se,ɖozɪ:se,,,,,,,
sand-Bodo-sixtytwo-1,,sand-Bodo,sixtytwo,ɖozɪ:nəɪ,ɖozɪ:nəɪ,,,,,,,
sand-Bodo-sixtythree-1,,sand-Bodo,sixtythree,ɖozɪ:ʈʰəm,ɖozɪ:ʈʰəm,,,,,,,
sand-Bodo-sixtyfour-1,,sand-Bodo,sixtyfour,ɖozɪ:brəɪh,ɖozɪ:brəɪh,,,,,,,
sand-Bodo-sixtyfive-1,,sand-Bodo,sixtyfive,ɖozɪ:bɑ:,ɖozɪ:bɑ:,,,,,,,
sand-Bodo-sixtysix-1,,sand-Bodo,sixtysix,ɖozɪ:ɖo,ɖozɪ:ɖo,,,,,,,
sand-Bodo-sixtyseven-1,,sand-Bodo,sixtyseven,ɖozɪ:sɪnɪ,ɖozɪ:sɪnɪ,,,,,,,
sand-Bodo-sixtyeight-1,,sand-Bodo,sixtyeight,ɖozɪ:ɖɑɪn,ɖozɪ:ɖɑɪn,,,,,,,
sand-Bodo-sixtynine-1,,sand-Bodo,sixtynine,ɖozɪ:ɡʊ,ɖozɪ:ɡʊ,,,,,,,
sand-Bodo-seventy-1,,sand-Bodo,seventy,snɪzɪ:,snɪzɪ:,,,,,,,
sand-Bodo-seventyone-1,,sand-Bodo,seventyone,snɪzɪ:se,snɪzɪ:se,,,,,,,
sand-Bodo-seventytwo-1,,sand-Bodo,seventytwo,snɪzɪ:nəɪ,snɪzɪ:nəɪ,,,,,,,
sand-Bodo-seventythree-1,,sand-Bodo,seventythree,snɪzɪ:ʈʰəm,snɪzɪ:ʈʰəm,,,,,,,
sand-Bodo-seventyfour-1,,sand-Bodo,seventyfour,snɪzɪ:brəɪh,snɪzɪ:brəɪh,,,,,,,
sand-Bodo-seventyfive-1,,sand-Bodo,seventyfive,snɪzɪ:bɑ:,snɪzɪ:bɑ:,,,,,,,
sand-Bodo-seventysix-1,,sand-Bodo,seventysix,snɪzɪ:ɖo,snɪzɪ:ɖo,,,,,,,
sand-Bodo-seventyseven-1,,sand-Bodo,seventyseven,snɪzɪ:sɪnɪ,snɪzɪ:sɪnɪ,,,,,,,
sand-Bodo-seventyeight-1,,sand-Bodo,seventyeight,snɪzɪ:ɖɑɪn,snɪzɪ:ɖɑɪn,,,,,,,
sand-Bodo-seventynine-1,,sand-Bodo,seventynine,snɪzɪ:ɡʊ,snɪzɪ:ɡʊ,,,,,,,
sand-Bodo-eighty-1,,sand-Bodo,eighty,ɖɑɪnzɪ:,ɖɑɪnzɪ:,,,,,,,
sand-Bodo-eightyone-1,,sand-Bodo,eightyone,ɖɑɪnzɪ:se,ɖɑɪnzɪ:se,,,,,,,
sand-Bodo-eightytwo-1,,sand-Bodo,eightytwo,ɖɑɪnzɪ:nəɪ,ɖɑɪnzɪ:nəɪ,,,,,,,
sand-Bodo-eightythree-1,,sand-Bodo,eightythree,ɖɑɪnzɪ:ʈʰəm,ɖɑɪnzɪ:ʈʰəm,,,,,,,
sand-Bodo-eightyfour-1,,sand-Bodo,eightyfour,ɖɑɪnzɪ:brəɪh,ɖɑɪnzɪ:brəɪh,,,,,,,
sand-Bodo-eightyfive-1,,sand-Bodo,eightyfive,ɖɑɪnzɪ:bɑ:,ɖɑɪnzɪ:bɑ:,,,,,,,
sand-Bodo-eightysix-1,,sand-Bodo,eightysix,ɖɑɪnzɪ:ɖo,ɖɑɪnzɪ:ɖo,,,,,,,
sand-Bodo-eightyseven-1,,sand-Bodo,eightyseven,ɖɑɪnzɪ:sɪnɪ,ɖɑɪnzɪ:sɪnɪ,,,,,,,
sand-Bodo-eightyeight-1,,sand-Bodo,eightyeight,ɖɑɪnzɪ:ɖɑɪn,ɖɑɪnzɪ:ɖɑɪn,,,,,,,
sand-Bodo-eightynine-1,,sand-Bodo,eightynine,ɖɑɪnzɪ:ɡʊ,ɖɑɪnzɪ:ɡʊ,,,,,,,
sand-Bodo-ninety-1,,sand-Bodo,ninety,ɡʊzɪ:,ɡʊzɪ:,,,,,,,
sand-Bodo-ninetyone-1,,sand-Bodo,ninetyone,ɡʊzɪ:se,ɡʊzɪ:se,,,,,,,
sand-Bodo-ninetytwo-1,,sand-Bodo,ninetytwo,ɡʊzɪ:nəɪ,ɡʊzɪ:nəɪ,,,,,,,
sand-Bodo-ninetythree-1,,sand-Bodo,ninetythree,ɡʊzɪ:ʈʰəm,ɡʊzɪ:ʈʰəm,,,,,,,
sand-Bodo-ninetyfour-1,,sand-Bodo,ninetyfour,ɡʊzɪ:brəɪh,ɡʊzɪ:brəɪh,,,,,,,
sand-Bodo-ninetyfive-1,,sand-Bodo,ninetyfive,ɡʊzɪ:bɑ:,ɡʊzɪ:bɑ:,,,,,,,
sand-Bodo-ninetysix-1,,sand-Bodo,ninetysix,ɡʊzɪ:ɖo,ɡʊzɪ:ɖo,,,,,,,
sand-Bodo-ninetyseven-1,,sand-Bodo,ninetyseven,ɡʊzɪ:sɪnɪ,ɡʊzɪ:sɪnɪ,,,,,,,
sand-Bodo-ninetyeight-1,,sand-Bodo,ninetyeight,ɡʊzɪ:ɖɑɪn,ɡʊzɪ:ɖɑɪn,,,,,,,
sand-Bodo-ninetynine-1,,sand-Bodo,ninetynine,ɡʊzɪ:ɡʊ,ɡʊzɪ:ɡʊ,,,,,,,
sand-Bodo-hundred-1,,sand-Bodo,hundred,ɟəʊse,ɟəʊse,,,,,,,
sand-Bodo-thousand-1,,sand-Bodo,thousand,se ,se,,,,,,,
sand-Bodo-thousand-2,,sand-Bodo,thousand,rəzɑ,rəzɑ,,,,,,,
sand-Meiteilon-one-1,,sand-Meiteilon,one,əmə,əmə,,,,,,,
sand-Meiteilon-two-1,,sand-Meiteilon,two,ənɪ,ənɪ,,,,,,,
sand-Meiteilon-three-1,,sand-Meiteilon,three,əhum,əhum,,,,,,,
sand-Meiteilon-four-1,,sand-Meiteilon,four,məri,məri,,,,,,,
sand-Meiteilon-five-1,,sand-Meiteilon,five,məŋɑ,məŋɑ,,,,,,,
sand-Meiteilon-six-1,,sand-Meiteilon,six,təruk,təruk,,,,,,,
sand-Meiteilon-seven-1,,sand-Meiteilon,seven,tərət,tərət,,,,,,,
sand-Meiteilon-eight-1,,sand-Meiteilon,eight,nipɑn,nipɑn,,,,,,,
sand-Meiteilon-nine-1,,sand-Meiteilon,nine,məpɑn,məpɑn,,,,,,,
sand-Meiteilon-ten-1,,sand-Meiteilon,ten,tərɑ,tərɑ,,,,,,,
sand-Meiteilon-eleven-1,,sand-Meiteilon,eleven,tərɑ mɑtʰoy,tərɑ_mɑtʰoy,,,,,,,
sand-Meiteilon-twelve-1,,sand-Meiteilon,twelve,tərɑ nithʰoy,tərɑ_nithʰoy,,,,,,,
sand-Meiteilon-thirteen-1,,sand-Meiteilon,thirteen,tərɑ humdoy,tərɑ_humdoy,,,,,,,
sand-Meiteilon-fourteen-1,,sand-Meiteilon,fourteen,tərɑ məri,tərɑ_məri,,,,,,,
sand-Meiteilon-fifteen-1,,sand-Meiteilon,fifteen,tərɑ məŋɑ,tərɑ_məŋɑ,,,,,,,
sand-Meiteilon-sixteen-1,,sand-Meiteilon,sixteen,tərɑ təruk,tərɑ_təruk,,,,,,,
sand-Meiteilon-seventeen-1,,sand-Meiteilon,seventeen,tərɑ tərət,tərɑ_tərət,,,,,,,
sand-Meiteilon-eighteen-1,,sand-Meiteilon,eighteen,tərɑ nipɑn,tərɑ_nipɑn,,,,,,,
sand-Meiteilon-nineteen-1,,sand-Meiteilon,nineteen,tərɑ mɑpən,tərɑ_mɑpən,,,,,,,
sand-Meiteilon-twenty-1,,sand-Meiteilon,twenty,kun,kun,,,,,,,
sand-Meiteilon-twentyone-1,,sand-Meiteilon,twentyone,kun mɑtʰoy,kun_mɑtʰoy,,,,,,,
sand-Meiteilon-twentytwo-1,,sand-Meiteilon,twentytwo,kun nithʰoy,kun_nithʰoy,,,,,,,
sand-Meiteilon-twentythree-1,,sand-Meiteilon,twentythree,kun humdoy,kun_humdoy,,,,,,,
sand-Meiteilon-twentyfour-1,,sand-Meiteilon,twentyfour,kun məri,kun_məri,,,,,,,
sand-Meiteilon-twentyfive-1,,sand-Meiteilon,twentyfive,kun məŋɑ,kun_məŋɑ,,,,,,,
sand-Meiteilon-twentysix-1,,sand-Meiteilon,twentysix,kun təruk,kun_təruk,,,,,,,
sand-Meiteilon-twentyseven-1,,sand-Meiteilon,twentyseven,kun tərət,kun_tərət,,,,,,,
sand-Meiteilon-twentyeight-1,,sand-Meiteilon,twentyeight,kun nipɑn,kun_nipɑn,,,,,,,
sand-Meiteilon-twentynine-1,,sand-Meiteilon,twentynine,kun mɑpən,kun_mɑpən,,,,,,,
sand-Meiteilon-thirty-1,,sand-Meiteilon,thirty,kuntʰrɑ,kuntʰrɑ,,,,,,,
sand-Meiteilon-thirtyone-1,,sand-Meiteilon,thirtyone,kuntʰrɑ mɑtʰoy,kuntʰrɑ_mɑtʰoy,,,,,,,
sand-Meiteilon-thirtytwo-1,,sand-Meiteilon,thirtytwo,kuntʰrɑ nithʰoy,kuntʰrɑ_nithʰoy,,,,,,,
sand-Meiteilon-thirtythree-1,,sand-Meiteilon,thirtythree,kuntʰrɑ humdoy,kuntʰrɑ_humdoy,,,,,,,
sand-Meiteilon-thirtyfour-1,,sand-Meiteilon,thirtyfour,kuntʰrɑ məri,kuntʰrɑ_məri,,,,,,,
sand-Meiteilon-thirtyfive-1,,sand-Meiteilon,thirtyfive,kuntʰrɑ məŋɑ,kuntʰrɑ_məŋɑ,,,,,,,
sand-Meiteilon-thirtysix-1,,sand-Meiteilon,thirtysix,kuntʰrɑ təruk,kuntʰrɑ_təruk,,,,,,,
sand-Meiteilon-thirtyseven-1,,sand-Meiteilon,thirtyseven,kuntʰrɑ tərət,kuntʰrɑ_tərət,,,,,,,
sand-Meiteilon-thirtyeight-1,,sand-Meiteilon,thirtyeight,kuntʰrɑ nipɑn,kuntʰrɑ_nipɑn,,,,,,,
sand-Meiteilon-thirtynine-1,,sand-Meiteilon,thirtynine,kuntʰrɑ mɑpən,kuntʰrɑ_mɑpən,,,,,,,
sand-Meiteilon-forty-1,,sand-Meiteilon,forty,nipʰu,nipʰu,,,,,,,
sand-Meiteilon-fortyone-1,,sand-Meiteilon,fortyone,nipʰu mɑtʰoy,nipʰu_mɑtʰoy,,,,,,,
sand-Meiteilon-fortytwo-1,,sand-Meiteilon,fortytwo,nipʰu nithʰoy,nipʰu_nithʰoy,,,,,,,
sand-Meiteilon-fortythree-1,,sand-Meiteilon,fortythree,nipʰu humdoy,nipʰu_humdoy,,,,,,,
sand-Meiteilon-fortyfour-1,,sand-Meiteilon,fortyfour,nipʰu məri,nipʰu_məri,,,,,,,
sand-Meiteilon-fortyfive-1,,sand-Meiteilon,fortyfive,nipʰu məŋɑ,nipʰu_məŋɑ,,,,,,,
sand-Meiteilon-fortysix-1,,sand-Meiteilon,fortysix,nipʰu təruk,nipʰu_təruk,,,,,,,
sand-Meiteilon-fortyseven-1,,sand-Meiteilon,fortyseven,nipʰu tərət,nipʰu_tərət,,,,,,,
sand-Meiteilon-fortyeight-1,,sand-Meiteilon,fortyeight,nipʰu nipɑn,nipʰu_nipɑn,,,,,,,
sand-Meiteilon-fortynine-1,,sand-Meiteilon,fortynine,nipʰu mɑpən,nipʰu_mɑpən,,,,,,,
sand-Meiteilon-fifty-1,,sand-Meiteilon,fifty,yɑŋkʰəy,yɑŋkʰəy,,,,,,,
sand-Meiteilon-fiftyone-1,,sand-Meiteilon,fiftyone,yɑŋkʰəy mɑtʰoy,yɑŋkʰəy_mɑtʰoy,,,,,,,
sand-Meiteilon-fiftytwo-1,,sand-Meiteilon,fiftytwo,yɑŋkʰəy nithʰoy,yɑŋkʰəy_nithʰoy,,,,,,,
sand-Meiteilon-fiftythree-1,,sand-Meiteilon,fiftythree,yɑŋkʰəy humdoy,yɑŋkʰəy_humdoy,,,,,,,
sand-Meiteilon-fiftyfour-1,,sand-Meiteilon,fiftyfour,yɑŋkʰəy məri,yɑŋkʰəy_məri,,,,,,,
sand-Meiteilon-fiftyfive-1,,sand-Meiteilon,fiftyfive,yɑŋkʰəy məŋɑ,yɑŋkʰəy_məŋɑ,,,,,,,
sand-Meiteilon-fiftysix-1,,sand-Meiteilon,fiftysix,yɑŋkʰəy təruk,yɑŋkʰəy_təruk,,,,,,,
sand-Meiteilon-fiftyseven-1,,sand-Meiteilon,fiftyseven,yɑŋkʰəy tərət,yɑŋkʰəy_tərət,,,,,,,
sand-Meiteilon-fiftyeight-1,,sand-Meiteilon,fiftyeight,yɑŋkʰəy nipɑn,yɑŋkʰəy_nipɑn,,,,,,,
sand-Meiteilon-fiftynine-1,,sand-Meiteilon,fiftynine,yɑŋkʰəy mɑpən,yɑŋkʰəy_mɑpən,,,,,,,
sand-Meiteilon-sixty-1,,sand-Meiteilon,sixty,humpʰu,humpʰu,,,,,,,
sand-Meiteilon-sixtyone-1,,sand-Meiteilon,sixtyone,humpʰu mɑtʰoy,humpʰu_mɑtʰoy,,,,,,,
sand-Meiteilon-sixtytwo-1,,sand-Meiteilon,sixtytwo,humpʰu nithʰoy,humpʰu_nithʰoy,,,,,,,
sand-Meiteilon-sixtythree-1,,sand-Meiteilon,sixtythree,humpʰu humdoy,humpʰu_humdoy,,,,,,,
sand-Meiteilon-sixtyfour-1,,sand-Meiteilon,sixtyfour,humpʰu məri,humpʰu_məri,,,,,,,
sand-Meiteilon-sixtyfive-1,,sand-Meiteilon,sixtyfive,humpʰu məŋɑ,humpʰu_məŋɑ,,,,,,,
sand-Meiteilon-sixtysix-1,,sand-Meiteilon,sixtysix,humpʰu təruk,humpʰu_təruk,,,,,,,
sand-Meiteilon-sixtyseven-1,,sand-Meiteilon,sixtyseven,humpʰu tərət,humpʰu_tərət,,,,,,,
sand-Meiteilon-sixtyeight-1,,sand-Meiteilon,sixtyeight,humpʰu nipɑn,humpʰu_nipɑn,,,,,,,
sand-Meiteilon-sixtynine-1,,sand-Meiteilon,sixtynine,humpʰu mɑpən,humpʰu_mɑpən,,,,,,,
sand-Meiteilon-seventy-1,,sand-Meiteilon,seventy,humpʰutərɑ,humpʰutərɑ,,,,,,,
sand-Meiteilon-seventyone-1,,sand-Meiteilon,seventyone,humpʰutərɑ mɑtʰoy,humpʰutərɑ_mɑtʰoy,,,,,,,
sand-Meiteilon-seventytwo-1,,sand-Meiteilon,seventytwo,humpʰutərɑ nithʰoy,humpʰutərɑ_nithʰoy,,,,,,,
sand-Meiteilon-seventythree-1,,sand-Meiteilon,seventythree,humpʰutərɑ humdoy,humpʰutərɑ_humdoy,,,,,,,
sand-Meiteilon-seventyfour-1,,sand-Meiteilon,seventyfour,humpʰutərɑ məri,humpʰutərɑ_məri,,,,,,,
sand-Meiteilon-seventyfive-1,,sand-Meiteilon,seventyfive,humpʰutərɑ məŋɑ,humpʰutərɑ_məŋɑ,,,,,,,
sand-Meiteilon-seventysix-1,,sand-Meiteilon,seventysix,humpʰutərɑ təruk,humpʰutərɑ_təruk,,,,,,,
sand-Meiteilon-seventyseven-1,,sand-Meiteilon,seventyseven,humpʰutərɑ tərət,humpʰutərɑ_tərət,,,,,,,
sand-Meiteilon-seventyeight-1,,sand-Meiteilon,seventyeight,humpʰutərɑ nipɑn,humpʰutərɑ_nipɑn,,,,,,,
sand-Meiteilon-seventynine-1,,sand-Meiteilon,seventynine,humpʰutərɑ mɑpən,humpʰutərɑ_mɑpən,,,,,,,
sand-Meiteilon-eighty-1,,sand-Meiteilon,eighty,məripʰu,məripʰu,,,,,,,
sand-Meiteilon-eightyone-1,,sand-Meiteilon,eightyone,məripʰu mɑtʰoy,məripʰu_mɑtʰoy,,,,,,,
sand-Meiteilon-eightytwo-1,,sand-Meiteilon,eightytwo,məripʰu nithʰoy,məripʰu_nithʰoy,,,,,,,
sand-Meiteilon-eightythree-1,,sand-Meiteilon,eightythree,məripʰu humdoy,məripʰu_humdoy,,,,,,,
sand-Meiteilon-eightyfour-1,,sand-Meiteilon,eightyfour,məripʰu məri,məripʰu_məri,,,,,,,
sand-Meiteilon-eightyfive-1,,sand-Meiteilon,eightyfive,məripʰu məŋɑ,məripʰu_məŋɑ,,,,,,,
sand-Meiteilon-eightysix-1,,sand-Meiteilon,eightysix,məripʰu təruk,məripʰu_təruk,,,,,,,
sand-Meiteilon-eightyseven-1,,sand-Meiteilon,eightyseven,məripʰu tərət,məripʰu_tərət,,,,,,,
sand-Meiteilon-eightyeight-1,,sand-Meiteilon,eightyeight,məripʰu nipɑn,məripʰu_nipɑn,,,,,,,
sand-Meiteilon-eightynine-1,,sand-Meiteilon,eightynine,məripʰu mɑpən,məripʰu_mɑpən,,,,,,,
sand-Meiteilon-ninety-1,,sand-Meiteilon,ninety,məripʰutərɑ,məripʰutərɑ,,,,,,,
sand-Meiteilon-ninetyone-1,,sand-Meiteilon,ninetyone,məripʰutərɑ mɑtʰoy,məripʰutərɑ_mɑtʰoy,,,,,,,
sand-Meiteilon-ninetytwo-1,,sand-Meiteilon,ninetytwo,məripʰutərɑ nithʰoy,məripʰutərɑ_nithʰoy,,,,,,,
sand-Meiteilon-ninetythree-1,,sand-Meiteilon,ninetythree,məripʰutərɑ humdoy,məripʰutərɑ_humdoy,,,,,,,
sand-Meiteilon-ninetyfour-1,,sand-Meiteilon,ninetyfour,məripʰutərɑ məri,məripʰutərɑ_məri,,,,,,,
sand-Meiteilon-ninetyfive-1,,sand-Meiteilon,ninetyfive,məripʰutərɑ məŋɑ,məripʰutərɑ_məŋɑ,,,,,,,
sand-Meiteilon-ninetysix-1,,sand-Meiteilon,ninetysix,məripʰutərɑ təruk,məripʰutərɑ_təruk,,,,,,,
sand-Meiteilon-ninetyseven-1,,sand-Meiteilon,ninetyseven,məripʰutərɑ tərət,məripʰutərɑ_tərət,,,,,,,
sand-Meiteilon-ninetyeight-1,,sand-Meiteilon,ninetyeight,məripʰutərɑ nipɑn,məripʰutərɑ_nipɑn,,,,,,,
sand-Meiteilon-ninetynine-1,,sand-Meiteilon,ninetynine,məripʰutərɑ mɑpən,məripʰutərɑ_mɑpən,,,,,,,
sand-Meiteilon-hundred-1,,sand-Meiteilon,hundred,cɑmə,cɑmə,,,,,,,
sand-Meiteilon-thousand-1,,sand-Meiteilon,thousand,lisiŋ,lisiŋ,,,,,,,
sand-Thangal-one-1,,sand-Thangal,one,kʰət,kʰət,,,,,,,
sand-Thangal-two-1,,sand-Thangal,two,nɪ:h,nɪ:h,,,,,,,
sand-Thangal-three-1,,sand-Thangal,three,tʰum,tʰum,,,,,,,
sand-Thangal-four-1,,sand-Thangal,four,lɪ:,lɪ:,,,,,,,
sand-Thangal-five-1,,sand-Thangal,five,nɡɑ̃:,nɡɑ̃:,,,,,,,
sand-Thangal-six-1,,sand-Thangal,six,ɡuk,ɡuk,,,,,,,
sand-Thangal-seven-1,,sand-Thangal,seven,səɡɪh,səɡɪh,,,,,,,
sand-Thangal-eight-1,,sand-Thangal,eight,ɡɪetʰ,ɡɪetʰ,,,,,,,
sand-Thangal-nine-1,,sand-Thangal,nine,kuo:,kuo:,,,,,,,
sand-Thangal-ten-1,,sand-Thangal,ten,sɔm,sɔm,,,,,,,
sand-Thangal-eleven-1,,sand-Thangal,eleven,sɔmlekʰət,sɔmlekʰət,,,,,,,
sand-Thangal-twelve-1,,sand-Thangal,twelve,sɔmlenɪ:h,sɔmlenɪ:h,,,,,,,
sand-Thangal-thirteen-1,,sand-Thangal,thirteen,sɔmletʰum,sɔmletʰum,,,,,,,
sand-Thangal-fourteen-1,,sand-Thangal,fourteen,sɔmlelɪ:,sɔmlelɪ:,,,,,,,
sand-Thangal-fifteen-1,,sand-Thangal,fifteen,sɔmlenɡɑ̃:,sɔmlenɡɑ̃:,,,,,,,
sand-Thangal-sixteen-1,,sand-Thangal,sixteen,sɔmleɡuk,sɔmleɡuk,,,,,,,
sand-Thangal-seventeen-1,,sand-Thangal,seventeen,sɔmlesəɡɪh,sɔmlesəɡɪh,,,,,,,
sand-Thangal-eighteen-1,,sand-Thangal,eighteen,sɔmleɡɪetʰ,sɔmleɡɪetʰ,,,,,,,
sand-Thangal-nineteen-1,,sand-Thangal,nineteen,sɔmlekuo:,sɔmlekuo:,,,,,,,
