"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser"
"10814",17,"numerals-assa1263-1-fourteen-1","numerals-assa1263-1","Chan2019","fourteen",14,"sɔiddʰɔ","soiddho","","false","4+10′","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10815",18,"numerals-assa1263-1-fifteen-1","numerals-assa1263-1","Chan2019","fifteen",15,"pundʰɔrɔ","pundhoro","","false","5+10′","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10816",19,"numerals-assa1263-1-sixteen-1","numerals-assa1263-1","Chan2019","sixteen",16,"xullɔ","xullo","","false","6′+10′","6 and 6′ are historically identical","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10817",20,"numerals-assa1263-1-seventeen-1","numerals-assa1263-1","Chan2019","seventeen",17,"xutɔrɔ","xutoro","","false","7+10′","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10818",21,"numerals-assa1263-1-eighteen-1","numerals-assa1263-1","Chan2019","eighteen",18,"utʰɔrɔ","uthoro","","false","8+10′","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10819",22,"numerals-assa1263-1-nineteen-1","numerals-assa1263-1","Chan2019","nineteen",19,"unois","unois","( 20 - 1)","false","[1]−{−}([2′]⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10820",23,"numerals-assa1263-1-twenty-1","numerals-assa1263-1","Chan2019","twenty",20,"bis","bis","","false","2′⋅10′′","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10821",24,"numerals-assa1263-1-twentyone-1","numerals-assa1263-1","Chan2019","twentyone",21,"ekois","ekois","","false","1+([2′]⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10822",25,"numerals-assa1263-1-twentytwo-1","numerals-assa1263-1","Chan2019","twentytwo",22,"bais","bais","","false","2′+([2′]⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10823",26,"numerals-assa1263-1-twentythree-1","numerals-assa1263-1","Chan2019","twentythree",23,"teis","teis","","false","3+([2′]⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10824",27,"numerals-assa1263-1-twentyfour-1","numerals-assa1263-1","Chan2019","twentyfour",24,"soubbis","soubbis","","false","4+(2′⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10825",28,"numerals-assa1263-1-twentyfour-2","numerals-assa1263-1","Chan2019","twentyfour",24,"sobbis","sobbis","","false","4+(2′⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10826",29,"numerals-assa1263-1-twentyfive-1","numerals-assa1263-1","Chan2019","twentyfive",25,"pɔsis","posis","","false","5+([2′]⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10827",30,"numerals-assa1263-1-twentysix-1","numerals-assa1263-1","Chan2019","twentysix",26,"sabbis","sabbis","","false","6+(2′⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10828",31,"numerals-assa1263-1-twentyseven-1","numerals-assa1263-1","Chan2019","twentyseven",27,"xatais","xatais","","false","7+([2′]⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10829",32,"numerals-assa1263-1-twentyeight-1","numerals-assa1263-1","Chan2019","twentyeight",28,"ãtʰais","athais","","false","8+([2′]⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10830",33,"numerals-assa1263-1-twentyeight-2","numerals-assa1263-1","Chan2019","twentyeight",28,"atʰais","athais","","false","8+([2′]⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10831",34,"numerals-assa1263-1-twentynine-1","numerals-assa1263-1","Chan2019","twentynine",29,"untris","untris","( 30 - 1)","false","1′−(3⋅10′′)","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10832",35,"numerals-assa1263-1-thirty-1","numerals-assa1263-1","Chan2019","thirty",30,"tris","tris","","false","3⋅10′′","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10833",36,"numerals-assa1263-1-forty-1","numerals-assa1263-1","Chan2019","forty",40,"sollis","sollis","","false","4⋅10′′","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10834",37,"numerals-assa1263-1-fifty-1","numerals-assa1263-1","Chan2019","fifty",50,"pɔnsas","ponsas","","false","50","historically 5⋅10","5⋅10′′′","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10835",38,"numerals-assa1263-1-sixty-1","numerals-assa1263-1","Chan2019","sixty",60,"xatʰi","xathi","","false","60","historically 6⋅10","6⋅10′′′′","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10836",39,"numerals-assa1263-1-sixty-2","numerals-assa1263-1","Chan2019","sixty",60,"satʰi","sathi","","false","60","historically 6⋅10","6⋅10′′′′","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10837",40,"numerals-assa1263-1-seventy-1","numerals-assa1263-1","Chan2019","seventy",70,"xottor","xottor","","false","70","historically 7⋅10","7⋅10′′′′′","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10838",41,"numerals-assa1263-1-seventy-2","numerals-assa1263-1","Chan2019","seventy",70,"xottur","xottur","","false","70","historically 7⋅10","7⋅10′′′′′","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10839",42,"numerals-assa1263-1-eighty-1","numerals-assa1263-1","Chan2019","eighty",80,"ãxi","axi","","false","80","historically 8⋅10","8⋅10′′′′′′","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10840",43,"numerals-assa1263-1-eighty-2","numerals-assa1263-1","Chan2019","eighty",80,"axi","axi","","false","80","historically 8⋅10","8⋅10′′′′′′","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10841",44,"numerals-assa1263-1-ninety-1","numerals-assa1263-1","Chan2019","ninety",90,"nobboi","nobboi","","false","90","historically 9⋅10","9⋅10′′′′′′′","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10842",45,"numerals-assa1263-1-hundred-1","numerals-assa1263-1","Chan2019","hundred",100,"ɛxɔ","exo","","false","1[⋅]100","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10843",46,"numerals-assa1263-1-twohundred-1","numerals-assa1263-1","Chan2019","twohundred",200,"duxɔ","duxo","","false","2[⋅]100","","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10844",47,"numerals-assa1263-1-thousand-1","numerals-assa1263-1","Chan2019","thousand",1000,"ɛhɛzar","ehezar","","false","1[⋅]1000","<hɛzar> ‘thousand’ ultimately borrowed from Iranian branch of Indo-Iranian (Indo-European)","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10845",48,"numerals-assa1263-1-twothousand-1","numerals-assa1263-1","Chan2019","twothousand",2000,"duhɛzar","duhezar","","false","2[⋅]1000","<hɛzar> ‘thousand’ ultimately borrowed from Iranian branch of Indo-Iranian (Indo-European)","","IE082-numerals-assa1263-1.csv","KM_NK_RB"
"10846",1,"googleuninum-rkt-zero-1","googleuninum-rkt","Ritchie2019","zero",0,"শূন্য","shuuny",NA,NA,"0","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10847",2,"googleuninum-rkt-one-1","googleuninum-rkt","Ritchie2019","one",1,"এক","ek",NA,NA,"1","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10848",3,"googleuninum-rkt-two-1","googleuninum-rkt","Ritchie2019","two",2,"দুই","dui",NA,NA,"2","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10849",4,"googleuninum-rkt-three-1","googleuninum-rkt","Ritchie2019","three",3,"তিন","tin",NA,NA,"3","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10850",5,"googleuninum-rkt-four-1","googleuninum-rkt","Ritchie2019","four",4,"চার","caar",NA,NA,"4","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10851",6,"googleuninum-rkt-five-1","googleuninum-rkt","Ritchie2019","five",5,"পাঁচ","paanc",NA,NA,"5","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10852",7,"googleuninum-rkt-six-1","googleuninum-rkt","Ritchie2019","six",6,"ছয়","chyy",NA,NA,"6","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10853",8,"googleuninum-rkt-seven-1","googleuninum-rkt","Ritchie2019","seven",7,"সাত","saat",NA,NA,"7","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10854",9,"googleuninum-rkt-eight-1","googleuninum-rkt","Ritchie2019","eight",8,"আট","aatt",NA,NA,"8","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10855",10,"googleuninum-rkt-nine-1","googleuninum-rkt","Ritchie2019","nine",9,"নয়","nyy",NA,NA,"9","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10856",11,"googleuninum-rkt-ten-1","googleuninum-rkt","Ritchie2019","ten",10,"দশ","dsh",NA,NA,"10","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10857",12,"googleuninum-rkt-eleven-1","googleuninum-rkt","Ritchie2019","eleven",11,"এগারো","egaaro",NA,NA,"1+10′","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10858",13,"googleuninum-rkt-twelve-1","googleuninum-rkt","Ritchie2019","twelve",12,"বারো","baaro",NA,NA,"2′+10′","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10859",14,"googleuninum-rkt-thirteen-1","googleuninum-rkt","Ritchie2019","thirteen",13,"তেরো","tero",NA,NA,"3+10′","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10860",15,"googleuninum-rkt-fourteen-1","googleuninum-rkt","Ritchie2019","fourteen",14,"চৌদ্দ","caudd",NA,NA,"14","","4+10′","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10861",16,"googleuninum-rkt-fifteen-1","googleuninum-rkt","Ritchie2019","fifteen",15,"পনেরো","pnero",NA,NA,"5+10′","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10862",17,"googleuninum-rkt-sixteen-1","googleuninum-rkt","Ritchie2019","sixteen",16,"ষোল","ssol",NA,NA,"16","","6′+10′","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10863",18,"googleuninum-rkt-seventeen-1","googleuninum-rkt","Ritchie2019","seventeen",17,"সতেরো","stero",NA,NA,"7+10′","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10864",19,"googleuninum-rkt-eighteen-1","googleuninum-rkt","Ritchie2019","eighteen",18,"আঠারো","aatthaaro",NA,NA,"8+10′","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10865",20,"googleuninum-rkt-nineteen-1","googleuninum-rkt","Ritchie2019","nineteen",19,"ঊনিশ","uunish",NA,NA,"[1]−{−}([2′]⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10866",21,"googleuninum-rkt-twenty-1","googleuninum-rkt","Ritchie2019","twenty",20,"বিশ","bish",NA,NA,"2′⋅10′′","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10867",22,"googleuninum-rkt-twentyone-1","googleuninum-rkt","Ritchie2019","twentyone",21,"একুশ","ekush",NA,NA,"1+([2′]⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10868",23,"googleuninum-rkt-twentytwo-1","googleuninum-rkt","Ritchie2019","twentytwo",22,"বাইশ","baaish",NA,NA,"2′+([2′]⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10869",24,"googleuninum-rkt-twentythree-1","googleuninum-rkt","Ritchie2019","twentythree",23,"তেইশ","teish",NA,NA,"3+([2′]⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10870",25,"googleuninum-rkt-twentyfour-1","googleuninum-rkt","Ritchie2019","twentyfour",24,"চব্বিশ","cbbish",NA,NA,"4+(2′⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10871",26,"googleuninum-rkt-twentyfive-1","googleuninum-rkt","Ritchie2019","twentyfive",25,"পঁচিশ","pncish",NA,NA,"5+([2′]⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10872",27,"googleuninum-rkt-twentysix-1","googleuninum-rkt","Ritchie2019","twentysix",26,"ছাব্বিশ","chaabbish",NA,NA,"6+(2′⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10873",28,"googleuninum-rkt-twentyseven-1","googleuninum-rkt","Ritchie2019","twentyseven",27,"সাতাশ","saataash",NA,NA,"7+([2′]⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10874",29,"googleuninum-rkt-twentyeight-1","googleuninum-rkt","Ritchie2019","twentyeight",28,"আঠাশ","aatthaash",NA,NA,"8+([2′]⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10875",30,"googleuninum-rkt-twentynine-1","googleuninum-rkt","Ritchie2019","twentynine",29,"ঊনত্রিশ","uuntrish",NA,NA,"[1]−{−}(3⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10876",31,"googleuninum-rkt-thirty-1","googleuninum-rkt","Ritchie2019","thirty",30,"ত্রিশ","trish",NA,NA,"3⋅10′′","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10877",32,"googleuninum-rkt-thirtyone-1","googleuninum-rkt","Ritchie2019","thirtyone",31,"একত্রিশ","ektrish",NA,NA,"1+(3⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10878",33,"googleuninum-rkt-thirtytwo-1","googleuninum-rkt","Ritchie2019","thirtytwo",32,"বত্রিশ","btrish",NA,NA,"2′+(3⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10879",34,"googleuninum-rkt-thirtythree-1","googleuninum-rkt","Ritchie2019","thirtythree",33,"তেত্রিশ","tetrish",NA,NA,"3+(3⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10880",35,"googleuninum-rkt-thirtyfour-1","googleuninum-rkt","Ritchie2019","thirtyfour",34,"চৌত্রিশ","cautrish",NA,NA,"4+(3⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10881",36,"googleuninum-rkt-thirtyfive-1","googleuninum-rkt","Ritchie2019","thirtyfive",35,"পঁয়ত্রিশ","pnyytrish",NA,NA,"5+(3⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10882",37,"googleuninum-rkt-thirtysix-1","googleuninum-rkt","Ritchie2019","thirtysix",36,"ছত্রিশ","chtrish",NA,NA,"6+(3⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10883",38,"googleuninum-rkt-thirtyseven-1","googleuninum-rkt","Ritchie2019","thirtyseven",37,"সাঁইত্রিশ","saanitrish",NA,NA,"7+(3⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10884",39,"googleuninum-rkt-thirtyeight-1","googleuninum-rkt","Ritchie2019","thirtyeight",38,"আটত্রিশ","aatttrish",NA,NA,"8+(3⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10885",40,"googleuninum-rkt-thirtynine-1","googleuninum-rkt","Ritchie2019","thirtynine",39,"ঊনচল্লিশ","uuncllish",NA,NA,"[1]−{−}(4⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10886",41,"googleuninum-rkt-forty-1","googleuninum-rkt","Ritchie2019","forty",40,"চল্লিশ","cllish",NA,NA,"4⋅10′′","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10887",42,"googleuninum-rkt-fortyone-1","googleuninum-rkt","Ritchie2019","fortyone",41,"একচল্লিশ","ekcllish",NA,NA,"1+(4⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10888",43,"googleuninum-rkt-fortytwo-1","googleuninum-rkt","Ritchie2019","fortytwo",42,"বিয়াল্লিশ","biyaallish",NA,NA,"2′+(4⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10889",44,"googleuninum-rkt-fortythree-1","googleuninum-rkt","Ritchie2019","fortythree",43,"তেতাল্লিশ","tetaallish",NA,NA,"3+(4⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10890",45,"googleuninum-rkt-fortyfour-1","googleuninum-rkt","Ritchie2019","fortyfour",44,"চুয়াল্লিশ","cuyyaallish",NA,NA,"4+(4⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10891",46,"googleuninum-rkt-fortyfive-1","googleuninum-rkt","Ritchie2019","fortyfive",45,"পঁয়তাল্লিশ","pnytaallish",NA,NA,"5+(4⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10892",47,"googleuninum-rkt-fortysix-1","googleuninum-rkt","Ritchie2019","fortysix",46,"ছেচল্লিশ","checllish",NA,NA,"6+(4⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10893",48,"googleuninum-rkt-fortyseven-1","googleuninum-rkt","Ritchie2019","fortyseven",47,"সাতচল্লিশ","saatcllish",NA,NA,"7+(4⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10894",49,"googleuninum-rkt-fortyeight-1","googleuninum-rkt","Ritchie2019","fortyeight",48,"আটচল্লিশ","aattcllish",NA,NA,"8+(4⋅10′′)","","","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10895",50,"googleuninum-rkt-fortynine-1","googleuninum-rkt","Ritchie2019","fortynine",49,"ঊনপঞ্চাশ","uunpnycaash",NA,NA,"[1]−{−}50","","[1]−{−}(5⋅10′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10896",51,"googleuninum-rkt-fifty-1","googleuninum-rkt","Ritchie2019","fifty",50,"পঞ্চাশ","pnycaash",NA,NA,"50","historically 5⋅10","5⋅10′′","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10897",52,"googleuninum-rkt-fiftyone-1","googleuninum-rkt","Ritchie2019","fiftyone",51,"একান্ন","ekaann",NA,NA,"1+50′","50′ is presumably also historically 5⋅10","1+(5⋅10′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10898",53,"googleuninum-rkt-fiftytwo-1","googleuninum-rkt","Ritchie2019","fiftytwo",52,"বায়ান্ন","baayaann",NA,NA,"2′+50′","","2′+(5⋅10′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10899",54,"googleuninum-rkt-fiftythree-1","googleuninum-rkt","Ritchie2019","fiftythree",53,"তিপ্পান্ন","tippaann",NA,NA,"3+50′","","3+(5⋅10′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10900",55,"googleuninum-rkt-fiftyfour-1","googleuninum-rkt","Ritchie2019","fiftyfour",54,"চুয়ান্ন","cuyaann",NA,NA,"4+50′","","4+(5⋅10′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10901",56,"googleuninum-rkt-fiftyfive-1","googleuninum-rkt","Ritchie2019","fiftyfive",55,"পঞ্চান্ন","pnycaann",NA,NA,"5+50′","","5+(5⋅10′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10902",57,"googleuninum-rkt-fiftysix-1","googleuninum-rkt","Ritchie2019","fiftysix",56,"ছাপ্পান্ন","chaappaann",NA,NA,"6+50′","","6+(5⋅10′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10903",58,"googleuninum-rkt-fiftyseven-1","googleuninum-rkt","Ritchie2019","fiftyseven",57,"সাতান্ন","saataann",NA,NA,"7+50′","","7+(5⋅10′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10904",59,"googleuninum-rkt-fiftyeight-1","googleuninum-rkt","Ritchie2019","fiftyeight",58,"আটান্ন","aattaann",NA,NA,"8+50′","","8+(5⋅10′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10905",60,"googleuninum-rkt-fiftynine-1","googleuninum-rkt","Ritchie2019","fiftynine",59,"ঊনষাট","uunssaatt",NA,NA,"[1]−{−}60","","[1]−{−}(6′⋅10′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10906",61,"googleuninum-rkt-sixty-1","googleuninum-rkt","Ritchie2019","sixty",60,"ষাট","ssaatt",NA,NA,"60","historically 6⋅10","6′⋅10′′′","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10907",62,"googleuninum-rkt-sixtyone-1","googleuninum-rkt","Ritchie2019","sixtyone",61,"একষট্টি","eksstttti",NA,NA,"1+60","","1+(6′⋅10′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10908",63,"googleuninum-rkt-sixtytwo-1","googleuninum-rkt","Ritchie2019","sixtytwo",62,"বাষট্টি","baasstttti",NA,NA,"2′+60","","2′+(6′⋅10′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10909",64,"googleuninum-rkt-sixtythree-1","googleuninum-rkt","Ritchie2019","sixtythree",63,"তেষট্টি","tesstttti",NA,NA,"3+60","","3+(6′⋅10′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10910",65,"googleuninum-rkt-sixtyfour-1","googleuninum-rkt","Ritchie2019","sixtyfour",64,"চৌষট্টি","causstttti",NA,NA,"4+60","","4+(6′⋅10′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10911",66,"googleuninum-rkt-sixtyfive-1","googleuninum-rkt","Ritchie2019","sixtyfive",65,"পঁয়ষট্টি","pnysstttti",NA,NA,"5+60","","5+(6′⋅10′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10912",67,"googleuninum-rkt-sixtysix-1","googleuninum-rkt","Ritchie2019","sixtysix",66,"ছেষট্টি","chesstttti",NA,NA,"6+60","","6+(6′⋅10′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10913",68,"googleuninum-rkt-sixtyseven-1","googleuninum-rkt","Ritchie2019","sixtyseven",67,"সাতষট্টি","saatsstttti",NA,NA,"7+60","","7+(6′⋅10′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10914",69,"googleuninum-rkt-sixtyeight-1","googleuninum-rkt","Ritchie2019","sixtyeight",68,"আটষট্টি","aattsstttti",NA,NA,"8+60","","8+(6′⋅10′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10915",70,"googleuninum-rkt-sixtynine-1","googleuninum-rkt","Ritchie2019","sixtynine",69,"ঊনসত্তর","uunsttr",NA,NA,"[1]−{−}70","","[1]−{−}(7⋅10′′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10916",71,"googleuninum-rkt-seventy-1","googleuninum-rkt","Ritchie2019","seventy",70,"সত্তর","sttr",NA,NA,"70","historically 7⋅10","7⋅10′′′′","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10917",72,"googleuninum-rkt-seventyone-1","googleuninum-rkt","Ritchie2019","seventyone",71,"একাত্তর","ekaattr",NA,NA,"1+70","","1+(7⋅10′′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10918",73,"googleuninum-rkt-seventytwo-1","googleuninum-rkt","Ritchie2019","seventytwo",72,"বাহাত্তর","baahaattr",NA,NA,"2′+70","","2′+(7⋅10′′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
"10919",74,"googleuninum-rkt-seventythree-1","googleuninum-rkt","Ritchie2019","seventythree",73,"তিয়াত্তর","tiyaattr",NA,NA,"3+70","","3+(7⋅10′′′′)","IE083-googleuninum-rkt.csv","KM_NK_RB"
