Language,Glottocode,Language_ID,Concept,Form,Gloss,Alternate_gloss,Comment_glosser,Source,Meaning,Referent_resource,comment_referent_resource,tabooed,ligature_form,ligature_meaning,ligature_type: associative link = 1; commitative link = 2; covert/abstent = ?; number doesnt need ligatures = !; leave in comment if the ligature or conjunction can be inferred ,comment_ligature,comment_ligatures,Absolute_vs_contextual,comments_enumerative,class_marker,comment_classmarkers,Agreement_host,,currency
Igo,igoo1238,igoo1238,fifteen,ɔ̀wú tɔ̄,"{CL""'}10'+5",,,Gblem1995: 159-163,,,,,?,,,,,,,,,,,
Igo,igoo1238,igoo1238,sixteen,ɔ̀wú gō,"{CL""'}10'+6",,,Gblem1995: 159-163,,,,,?,,,,,,,,,,,
Igo,igoo1238,igoo1238,seventeen,ɔ̀wú zòni,"{CL""'}10'+7",,,Gblem1995: 159-163,,,,,?,,,,,,,,,,,
Igo,igoo1238,igoo1238,eighteen,ɔ̀wú màmlà,"{CL""'}10'+8",,eight seems to have four,Gblem1995: 159-163,,,,,,,,,,,,,,,,
Igo,igoo1238,igoo1238,nineteen,ɔ̀wú kàli,10+(10-1'),,,Gblem1995: 159-163,,,,,,,,,,,,,,,,
Igo,igoo1238,igoo1238,twenty,ìŋúéɖi,20,,probably x·10 - hand 10,Gblem1995: 159-163,,,,,0,,,,,,,,,,,
Igo,igoo1238,igoo1238,thirty,ìblātɔ̀,10·3,,borrowed? see Ewe,Gblem1995: 159-163,,,,,0,,,,,,,,,,,
Igo,igoo1238,igoo1238,forty,ìŋúɛɖi,?,,Westermann finds this form a bit doubtful,Gblem1995: 159-163,,,,,0,,,,,,,,,,,
Igo,igoo1238,igoo1238,forty,ńwèdì,?,,,Westermann1922; 14,,,,,0,,,,,,,,,,,
Igo,igoo1238,igoo1238,fifty,ìwōtū,"{CL}10""·5",,some say 50 is underived but it seems derived,Gblem1995: 159-163,,,,,0,,,,,,,,,,,
Igo,igoo1238,igoo1238,sixty,ìwōtū ɔ̀wú,"({CL}10""·5)+{CL""'}10'",,,Gblem1995: 159-163,,,,,0,,,,,,,,,,,
Igo,igoo1238,igoo1238,sixty,ìwótu  ìni wú,"({CL}10""·5)+[+]10'",,,Westermann1922; 14,,,,,ìni,,,,,,,,,,,
Igo,igoo1238,igoo1238,seventy,ìwōtū ìŋúéɖi,"({CL}10""·5)+20",,x = twenty likely 10·2,Gblem1995: 159-163,,,,,ìni ,,,,,,,,,,,
Igo,igoo1238,igoo1238,seventy,ìwótu  ìni ńwèdì,"({CL}10""·5)+[+]40",,,Westermann1922; 14,,,,,ìni,,,,,,,,,,,
Igo,igoo1238,igoo1238,eighty,ìwōtū ìblātɔ̀,"({CL}10""·4)+({CL}10""'·3)",,,Gblem1995: 159-163,,,,,ìni ,,,,,,,,,,,
Igo,igoo1238,igoo1238,ninety,ìwōtū ìŋúɛɖì,?,,,Gblem1995: 159-163,,,,,ìni ,,,,,,,,,,,
Igo,igoo1238,igoo1238,hundred,ālāfá,100,,"le termme le plus courant pour 100 est àlafa, terme emprunte au langues voisines notamment Ewe",Gblem1995: 159-163,,,,,0,,,,,,,,,,,
Igo,igoo1238,igoo1238,hundred,ìwōtū àwà,({CL}10·5)·2,,different from 52 ìwōtū ìwà. a probably a plural marker - twos of 50 (10 times 5),Gblem1995: 159-163,,,,,?,,,,,,,,,,,
Igo,igoo1238,igoo1238,thousand,àkpé,1000,,,Gblem1995: 159-163,,,,,?,,,,,,,,,,,
Igo,igoo1238,igoo1238,hundred thousand,àkpé ālāfá-zà,1000·(100·1),,mille cent-un seul,Gblem1995: 159-163,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,one,kó,1,,,Rytz1970,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,two,ànyɔ́,{CL}2,,,Rytz1970,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,three,àsá,{CL}3,,,Rytz1970,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,four,àná,{CL}4,,,Rytz1970,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,five,ànú,{CL}5,,,Rytz1970,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,six,àshé,{CL}6,,,Rytz1970,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,six,àshíé,{CL}6',,,Rytz1970,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seven,bùshúnù,{CL'}7,,,Rytz1970,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seven,àshúnù,{CL}7',,,Rytz1970,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seven,àshúnà,"{CL}7""",,,Rytz1970,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eight,àbùrùwá,{CL}8,,,Rytz1970,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,nine,àkpánà,{CL}9,,,Rytz1970,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,nine,àkpánò,{CL}9',,,Rytz1970,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,ten,kúdú,"{CL""?}10",,,Rytz1970,,,,,ku?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eleven,kúdúkàkó,"{CL""?}10+{CL""'}1",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,twelve,kúdúányɔ́,"{CL""?}10+{CL}2",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,thirteen,kúdúásá,"{CL""?}10+{CL}3",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,fourteen,kúdúáná,"{CL""?}10+{CL}4",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,fifteen,kúdúánú,"{CL""?}10+{CL}5",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,sixteen,kúdúáshė,"{CL""?}10+{CL}6",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seventeen,kúdúáshúnà,"{CL""?}10+{CL}7'",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seventeen,kúdúáshúnù,"{CL""?}10+{CL}7""",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eighteen,kuduaburuwa,"{CL""?}10+{CL}8",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eighteen,kúdúábùrùwá,"{CL""?}10+{CL}8",,,Rytz1970,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eighteen,àdùnyᴐ́ kàkó màŋ wötá,?,,insufficient data,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,nineteen,kuduakpana,"1{CL""?}10+{CL}9",,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,nineteen,kuduakpano,"{CL""?}10+{CL}9'",,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,nineteen,àdùnyᴐ́ kàkó màŋ wɔ̀tá,?,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,twenty,àdùnyᴐ́,{CL}10·2,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,twenty one,àdùnyᴐ́ nè kàkó,"({CL10·2)+[+]{CL""'}1",,,Rytz1970,,,,,nè,,,,,,,,,,,
Gonja,gonj1241,gonj1241,twenty two,àdùnyᴐ́ nè ànyɔ́,({CL10·2)+[+]2,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,thirty,àdùsá,{CL}10·3,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,forty,àdèná,{CL}10'·4,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,forty,àdùná,{CL}10·4,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,fifty,àdùnú,{CL}10·5,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,sixty,àdùshé,{CL}10·6,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seventy,àdèshúnù,{CL}10·7,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seventy,àdùsúnù,"{CL}10·7""'",,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eighty,àdùbùrùwá,{CL}10·8,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,ninety,àdùkpánà,{CL}10·9,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,hundred,kàlèfá,"{CL""""}100",,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,hundred,àlfá,100',,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,thousand,kágbóŋ,1000,,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,thousand,kágbéŋ,1000',,,Rytz1970,,,,,,,,,,,,,,,,
Gonja,gonj1241,gonj1241,one,a-kó,{CL}1,,,na,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,two,à-nyɔ́,{CL}2,,,,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,three,à-sá,{CL}3,,,,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,four,à-ná,{CL}4,,,,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,five,à-nú,{CL}5,,,,,,,,!,,,,,,,,,,,
Gonja,gonj1241,gonj1241,six,à-she,{CL}6,,,,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seven,à-shúnù,{CL}7,{CL}6'+1',,,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eight,a-bùrùwá,{CL}8,,,,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,nine,à-kpánà,{CL}9,,,,,,,,?,,,,,,,,,,,
Gonja,gonj1241,gonj1241,ten,kù-dú,{CL'}10,,,,,,,,kù,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eleven,kù-dú kì-kó,"{CL'}10+{CL""}1",,,,,,,,kù ... kì,,,,,,,,,,,
Gonja,gonj1241,gonj1241,twelve,kù-dú à-nyɔ́,{CL'}10+{CL}2,,,,,,,,kù,,,,,,,,,,,
Gonja,gonj1241,gonj1241,thirteen,kù-dú à-sá,{CL'}10+{CL}3,,,,,,,,kù,,,,,,,,,,,
Gonja,gonj1241,gonj1241,fourteen,kù-dú à-ná,{CL'}10+{CL}4,,,,,,,,kù,,,,,,,,,,,
Gonja,gonj1241,gonj1241,fifteen,kù-dú à-nú,{CL'}10+{CL}5,,,,,,,,kù,,,,,,,,,,,
Gonja,gonj1241,gonj1241,sixteen,kù-dú à-shé,{CL'}10+{CL}6,,,,,,,,kù,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seventeen,kù-dú à-shùnú,{CL'}10+{CL}7,{CL}10+{CL}6'+1',,,,,,,kù,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eighteen,kù-dú à-bùrùwá,{CL'}10+{CL}8,,,,,,,,kù,,,,,,,,,,,
Gonja,gonj1241,gonj1241,nineteen,kù-dú à-kpànà,{CL'}10+{CL}9,,,,,,,,kù,,,,,,,,,,,
Gonja,gonj1241,gonj1241,twenty,à-dù à-nyɔ́,{CL}10·{CL}2,,,,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,thirty,à-dù à-sá,{CL}10·{CL}3,,,,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,forty,à-dù à-ná,{CL}10·{CL}4,,,,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,fifty,à-dù à-nù,{CL}10·{CL}5,,,,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,sixty,à-dù à-shé,{CL}10·{CL}6,,,,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,seventy,à-dù à-shúnù,{CL}10·{CL}·7,{CL}10·{CL}·(6'+1'),,,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,eighty,à-dù à-bùrùwá,{CL}10·{CL}·8,,,,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,ninety,à-dù à-pánà,{CL}10·{CL}·9',,,,,,,,0,,,,,,,,,,,
Gonja,gonj1241,gonj1241,hundred,kɪ̀-làfá,"{CL""}100",,,,,,,,kì,,,,,,,,,,,
Gonja,gonj1241,gonj1241,thousand,kí-gbíng,"{CL""}1000",,,,,,,,kì,,,,,,,,,,,
Ginyanga,giny1241,giny1241,one,ɔ-ku,{CL}1,,,Pozdnyakova2021,,,,,!,,,,,,,,,,,
Ginyanga,giny1241,giny1241,two,i-ɲo,{CL'}2,,,Pozdnyakova2021,,,,,!,,,,,,,,,,,
Ginyanga,giny1241,giny1241,three,i-sa,{CL'}3,,,Pozdnyakova2021,,,,,!,,,,,,,,,,,
Ginyanga,giny1241,giny1241,four,i-na,{CL'}4,,,Pozdnyakova2021,,,,,!,,,,,,,,,,,
Ginyanga,giny1241,giny1241,five,i-nu,{CL'}5,,,Pozdnyakova2021,,,,,!,,,,,,,,,,,
Ginyanga,giny1241,giny1241,six,i-si,{CL'}6,,,Pozdnyakova2021,,,,,?,,,,,,,,,,,
Ginyanga,giny1241,giny1241,seven,sonu,{CL'}7,,,Pozdnyakova2021,,,,,?,,,,,,,,,,,
Ginyanga,giny1241,giny1241,eight,gu-kwɛ,"{CL""}8",,,Pozdnyakova2021,,,,,gu,,,,,,,,,,,
Ginyanga,giny1241,giny1241,nine,soŋu,9,,,Pozdnyakova2021,,,,,?,,,,,,,,,,,
Ginyanga,giny1241,giny1241,ten,gu-du,"{CL""}10",,,Pozdnyakova2021,,,,,gu,,,,,,,,,,,
Ginyanga,giny1241,giny1241,ten,sala,10',,,Pozdnyakova2021,,,,,!,,,,,,,,,,,
Ginyanga,giny1241,giny1241,twenty,o-ku,{CL}20,,,Pozdnyakova2021,,,,,0,,,,,,,,,,,
Ginyanga,giny1241,giny1241,two hundred,ga-kpan,"{CL""'?}100",,,Pozdnyakova2021,,,,,ga,,,,,,,,,,,
Gichode,giky1238,giky1238,one,ɔ-kɔʔ,{CL}1,,,Soglo2015,,,,,!,,,,,,,,,,,
Gichode,giky1238,giky1238,two,inyɔ,{CL'}2,,,Kropp Dakubu1976,,,,,!,,,,,,,,,,,
Gichode,giky1238,giky1238,two,i-ɲɔ,{CL'}2',,,Soglo2015,,,,,!,,,,,,,,,,,
Gichode,giky1238,giky1238,three,isa,{CL'}3,,,Kropp Dakubu1976,,,,,!,,,,,,,,,,,
Gichode,giky1238,giky1238,three,i-sa,{CL'}3,,,Soglo2015,,,,,!,,,,,,,,,,,
Gichode,giky1238,giky1238,four,anaŋ,"{CL""}4",,,Kropp Dakubu1976,,,,,!,,,,,,,,,,,
Gichode,giky1238,giky1238,four,i-naŋ,{CL'}4,,,Soglo2015,,,,,!,,,,,,,,,,,
Gichode,giky1238,giky1238,five,i-nuŋ,{CL'}5,,,Soglo2015,,,,,!,,,,,,,,,,,
Gichode,giky1238,giky1238,six,i-sie,{CL'}6,,,Soglo2015,,,,,?,,,,,,,,,,,
Gichode,giky1238,giky1238,seven,so̱no,7,,,Soglo2015,,,,,?,,,,,,,,,,,
Gichode,giky1238,giky1238,eight,gu-kʷe,"{CL""}8",,,Soglo2015,,,,,gu?,,,,,,,,,,,
Gichode,giky1238,giky1238,nine,saŋgɔ:ʔ,9,,,Soglo2015,,,,,?,,,,,,,,,,,
Gichode,giky1238,giky1238,nine,sɛŋgɔ,9',,,Kropp Dakubu1976,,,,,?,,,,,,,,,,,
Gichode,giky1238,giky1238,ten,gu-du,"{CL""}10",,,Soglo2015,,,,,gu?,,,,,,,,,,,
Gichode,giky1238,giky1238,hundred,gɔwɛ,100,,,Soglo2015,,,,,?,,,,,,,,,,,
Gichode,giky1238,giky1238,thousand,ŋʷɔ gu-du,?,,insufficient data,Soglo2015,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,one,e-dde,{CL}1,,"in composiz. de, de-ka",Gregorio_1901;192-195,,,,,!,,,,,,,,,,,
Gen,genn1243,genn1243,two,e-ve,{CL}2,,"I numeri della lingua evé offrono speciale interesse, rivelando un sistema di numerazione diversissimo dal nostro, perchè i numeri che servono di base o di fondamento agli altri numeri non sono, come nelle nostre lingue, le unità, il cento etc., ma il 20 (etcì), il 40 (ékka,ka) l’80 (ka-vé), il 120 (katon), il 160 (kanné) il 200 (kató), il 2000 (yotd). Così p. es. l’800 è Teatri cioè ka 40, e tri 20; il 4000 è yo-tu-ve, cioè yo-tu 2000, e ve, due, due volte. Molti sono i numeri ottenuti colla sottrazione dai numeri più elevati. Cosi 190 si dice èi too to-le ka-to me lett. « dieci meno di due cento». L’elemento di (Henr. 225 idi, che entra in parecchi numeri, propriamente designa una piccola conchiglia (cypraea cauri»), che ora serve per ornamento delle vesti degli indigeni, ma un tempo sei viva come moneta (1). Ecco ora la nostra lista di numeri cardinali, che presenta qua e là qualche divergenza di fronte a quella di Henr. (pp. 33, 34), contenendo alcune forme proprie dell’Gen, e, in genere, più ricco materiale. Nè ci sembra il caso di semplificarla, atteso il grande interesse, che desta la formazione dei numeri. The numbers of the Evé language offer special interest, revealing a a numbering system very different from ours, because the numbers that serve as the basis or foundation for the other numbers are not, as in our languages, the units, the hundred etc, but the 20 (etcì), the 40 (ékka,ka) the 80 (ka-vé), the 120 (katon), the 160 (kanné) the 200 (kató), the 2000 (yotd). Thus e.g. the 800 is Teatri viz. ka 40, and tri 20; the 4000 is yo-tu-ve, i.e. yo-tu 2000, and ve, two, two times. Many are the numbers obtained by subtraction from the numbers higher. Thus 190 is said èi too to-le ka-to me lett. “ ten minus than two hundred.” The element of (Henr. 225 idi, which goes into several numbers, properly designates a small shell (cypraea cauri""), which now serves as adornment for the clothing of the natives, but once you are alive as a coin (1). Here now is our list of cardinal numbers, which has here and there some divergence from that of Henr. (pp. 33, 34), containing some forms peculiar to the Gen, and, in general, richer material. Nor does it seem to us the case to simplify it, given the great interest, which arouses the formation of the numbers.""",Gregorio_1901;192-195,,,,,!,,,,,,,,,,,
Gen,genn1243,genn1243,three,e-to,{CL}3,,(Henr. segna questo e in altri casi l'o nasalizzato,Gregorio_1901;192-195,,,,,!,,,,,,,,,,,
Gen,genn1243,genn1243,four,e-ne,{CL}4,,,Gregorio_1901;192-195,,,,,!,,,,,,,,,,,
Gen,genn1243,genn1243,five,a-to,{CL}5,,,Gregorio_1901;192-195,,,,,!,,,,,,,,,,,
Gen,genn1243,genn1243,six,a-de,{CL'}6,,,Gregorio_1901;192-195,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,seven,da-dre,6'+1',,,Gregorio_1901;192-195,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,eight,e-ñi,{CL}8,,"(Henr. ñi): is there a kind of reanalyses? elsewhere, ni means nine",Gregorio_1901;192-195,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,nine,ñi-de,8+1,,this would be eight and one,Gregorio_1901;192-195,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,ten,e-wo,{CL}10,,,Gregorio_1901;192-195,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,eleven,we de-ka,"10'+1""",,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,twelve,we ve,10'+2,,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,thirteen,we to,10'+3,,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,fourteen,we ne,10'+4,,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,fifteen,wi a-to,10'+{CL'}5,,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,sixteen,wi a-de,10'+{CL'}6,,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,seventeen,wi a-dre,10'+{CL'}[6']+1',,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,eighteen,wi ñi,10'+8,,probably reanalysis of nine as eight - see adangme form for eight,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,nineteen,we ñi de,10'+8+1,,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,twenty,e-wi,{CL}20,,"in composiz wi o ta-kpo (Henr. blave, ewui)",Gregorio_1901;192-195,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,twenty one,e-wi vo de-ka,{CL}20+[+]1,,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,twenty two,e-wi vo ve,{CL}20+[+]2,,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,twenty three,e-wi vo to,{CL}20+[+]3,,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,twenty four,e-wi vo nne,{CL}20+[+]4,,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,twenty five,e-wi vo a-to,{CL}20+[+]5,,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,twenty six,e-wi vo a-de,{CL}20+[+]6,,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,twenty seven,e-wi vo a-dre,{CL}20+[+][6']+1',,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,twenty eight,ewi vo ñi,{CL}20+[+]8,,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,twenty eight,eve tole gba me,{CL}2-[-]30[-],,lett. lett. « trenta meno due in - literary - thirty minus two,Gregorio_1901;192-195,,,,,tole gba,,,,,,,,,,,
Gen,genn1243,genn1243,twenty nine,ewe vo a-ssi deka,"{CL}10+[+]10""-1""",,,Gregorio_1901;192-195,,,,,vo assi,,,,,,,,,,,
Gen,genn1243,genn1243,twenty nine,ode-ka to-le gba me,"{CL""}1-[-]30[-]",,literary one minus thirty,Gregorio_1901;192-195,,,,,ka tole gba,,,,,,,,,,,
Gen,genn1243,genn1243,thirty,egba,{CL}30,,"(Henr. oltre ad altra forma, reca gbaen",Gregorio_1901;192-195,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,thirty one,e gba vo deka,"{CL}30+[+]1""",,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,thirty two,egba vo ve,{CL}30+[+]2,,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,forty,e-kka,{CL}40,,in compos. ka,Gregorio_1901;192-195,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,forty one,e-kka vo de-ka,"{CL}40+[+]1""",,,Gregorio_1901;192-195,,,,,vo,,,,,,,,,,,
Gen,genn1243,genn1243,forty two,e-kka či ve,{CL}40+[+]2,,,Gregorio_1901;192-195,,,,,či,,,,,,,,,,,
Gen,genn1243,genn1243,forty three,e-kka či to,{CL}40+[+]3,,,Gregorio_1901;192-195,,,,,či,,,,,,,,,,,
Gen,genn1243,genn1243,fifty,ka či wo,{CL}40'+[+]10,,,Gregorio_1901;192-195,,,,,či,,,,,,,,,,,
Gen,genn1243,genn1243,sixty,ka ta kpo,{CL}40'+[+]20',,(Henr. katawo),Gregorio_1901;192-195,,,,,ta,,,,,,,,,,,
Gen,genn1243,genn1243,seventy,či wo tolle ka-ve me,{LIG}10-(40·2),,"lett < shells ten less than eighty -   ""lett < conchiglie dieci meno di ottanta """,Gregorio_1901;192-195,,shells,,,či ... tolle ... me,,,,,,,,,,,
Gen,genn1243,genn1243,eighty,ka-ve,40·2,,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,ninety,kave či wo,(40·2)+[+]10,,lett. < ottanta conchiglie dieci - eighty shells ten,Gregorio_1901;192-195,,shells,,,či,,,,,,,,,,,
Gen,genn1243,genn1243,hundred,ka-ve ta-kpo,(40·2)+20,,ottanta venti - eighty twenty (Henr. alafa). twenty is different from the form for twenty. possibly borrowed - see Adamgbe form for twenty,Gregorio_1901;192-195,,,,,ta,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and one,ka-ve ta-kpo aji ya,(40·2)+20+1,,one - new form? aji ga means what?,Gregorio_1901;192-195,,,,,aji,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and two,kave ta kpo či ve,(40·2)+20+2,,,Gregorio_1901;192-195,,,,,ta ... či,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and ten,či wo tole katon me,10-(40·3),,lett. «conchiglie 10 meno di 120 in - lett. “shells 10 less than 120 in,Gregorio_1901;192-195,,shells,,,či ... tole ... me,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and eleven,či assi de ke to le katon me,9-(40·3),,lett «conch. 9 meno di 120 in nine less than 120,Gregorio_1901;192-195,,shells,,,či ... tole ... me,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and twelve,ci ñi tole kato me,8-(40·3),,lett. conchiglie 8 meno di 120 in,Gregorio_1901;192-195,,shells,,,či ... tole ... me,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and thirteen,či a de to le ka-to me,6·1-(40·3),,,Gregorio_1901;192-195,,,,,či ... tole ... me,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and twenty,katon,40·3,,,Gregorio_1901;192-195,,,,,?,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and twenty one,ka-ton aji ga,(40·3)+1,,,Gregorio_1901;192-195,,,,,aji,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and twenty two,ka-ton či ve,(40·3)+2,,,Gregorio_1901;192-195,,,,,či,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and thirty,katon či wo,(40·3)+10,,,Gregorio_1901;192-195,,,,,či,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and forty,katon ta-kpo,(40·3)+20,,20 = new form. similar to twenty in Adangme,Gregorio_1901;192-195,,,,,ta,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and fifty,či wo to le ka-nne me,10-(40·4),,lett conch 10 menu 160 in,Gregorio_1901;192-195,,shells,,,či ... tole ... me,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and sixty,ka-nne,40·4,,,Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and seventy,ka-nne či wo,(40·4)+10,,,Gregorio_1901;192-195,,,,,či,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and eight,ka-nne ta-kpo,(40·4)+20,,,Gregorio_1901;192-195,,,,,ta,,,,,,,,,,,
Gen,genn1243,genn1243,hundred and ninety,či wo to le ka-to me,10-(40·5),,lett 10 meno di 200,Gregorio_1901;192-195,,,,,či ... to le,,,,,,,,,,,
Gen,genn1243,genn1243,two hundred,ka-to,40·5,,"Henri reca, tra le varie forme una che differisce dalla nostra solo per il nasalizzamento della vocale finale; ma noi con sicurezza abbiamo rilevato la differenza tra ka-to 200, e ka-to, kato̱n 120, che Henr. non registra). DeepL: Henri records, among the various forms, one that differs from ours only in the nasalisation of the final vowel; but we confidently noted the difference between ka-to 200, and ka-to, kato̱n 120, which Henr. does not record)",Gregorio_1901;192-195,,,,,0,,,,,,,,,,,
