"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser"
"604","numerals-tega1236-1-fifteen-1","numerals-tega1236-1","Chan2019","fifteen","15","fəŋən mə ʊmmə","fanganmaumma","","false","10+{+}5",NA,NA,"numerals-tega1236-1.csv","NK"
"605","numerals-tega1236-1-sixteen-1","numerals-tega1236-1","Chan2019","sixteen","16","fəŋən mə ɲeˑɽe","fanganmanere","","false","10+{+}6",NA,NA,"numerals-tega1236-1.csv","NK"
"606","numerals-tega1236-1-seventeen-1","numerals-tega1236-1","Chan2019","seventeen","17","fəŋən mə ʊmmərkʊ","fanganmaummarku","","false","10+{+}7",NA,NA,"numerals-tega1236-1.csv","NK"
"607","numerals-tega1236-1-eighteen-1","numerals-tega1236-1","Chan2019","eighteen","18","fəŋən mə duˑpˑa","fanganmadupa","","false","10+{+}8",NA,NA,"numerals-tega1236-1.csv","NK"
"608","numerals-tega1236-1-nineteen-1","numerals-tega1236-1","Chan2019","nineteen","19","fəŋən mə fəŋɪsan","fanganmafangisan","","false","10+{+}(10−[1])",NA,"10+{+}9","numerals-tega1236-1.csv","NK"
"609","numerals-tega1236-1-twenty-1","numerals-tega1236-1","Chan2019","twenty","20","fəŋən mə fəŋən","fanganmafangan","( 10 + 10 )","false","10+{+}10",NA,NA,"numerals-tega1236-1.csv","NK"
"610","numerals-tega1236-1-twentyone-1","numerals-tega1236-1","Chan2019","twentyone","21","fəŋəndən rəkkʊ mə m̪t̪a","fangandanrakkumamta","","false","10⋅2+{+}1",NA,NA,"numerals-tega1236-1.csv","NK"
"611","numerals-tega1236-1-twentytwo-1","numerals-tega1236-1","Chan2019","twentytwo","22","fəŋəndən rəkkʊ mə rəkkʊ","fangandanrakkumarakku","","false","10⋅2+{+}2",NA,NA,"numerals-tega1236-1.csv","NK"
"612","numerals-tega1236-1-twentythree-1","numerals-tega1236-1","Chan2019","twentythree","23","fəŋəndən rəkkʊ mə d̪akt̪a","fangandanrakkumadakta","","false","10⋅2+{+}3",NA,NA,"numerals-tega1236-1.csv","NK"
"613","numerals-tega1236-1-twentyfour-1","numerals-tega1236-1","Chan2019","twentyfour","24","fəŋəndən rəkkʊ mə aːrəm","fangandanrakkumaaram","","false","10⋅2+{+}4",NA,NA,"numerals-tega1236-1.csv","NK"
"614","numerals-tega1236-1-twentyfive-1","numerals-tega1236-1","Chan2019","twentyfive","25","fəŋəndən rəkkʊ mə ʊmmə","fangandanrakkumaumma","","false","10⋅2+{+}5",NA,NA,"numerals-tega1236-1.csv","NK"
"615","numerals-tega1236-1-twentysix-1","numerals-tega1236-1","Chan2019","twentysix","26","fəŋəndən rəkkʊ mə ɲeˑɽe","fangandanrakkumanere","","false","10⋅2+{+}6",NA,NA,"numerals-tega1236-1.csv","NK"
"616","numerals-tega1236-1-twentyseven-1","numerals-tega1236-1","Chan2019","twentyseven","27","fəŋəndən rəkkʊ mə ʊmmərkʊ","fangandanrakkumaummarku","","false","10⋅2+{+}7",NA,NA,"numerals-tega1236-1.csv","NK"
"617","numerals-tega1236-1-twentyeight-1","numerals-tega1236-1","Chan2019","twentyeight","28","fəŋəndən rəkkʊ mə duˑpˑa","fangandanrakkumadupa","","false","10⋅2+{+}8",NA,NA,"numerals-tega1236-1.csv","NK"
"618","numerals-tega1236-1-twentynine-1","numerals-tega1236-1","Chan2019","twentynine","29","fəŋəndən rəkkʊ mə fəŋɪsan","fangandanrakkumafangisan","","false","10⋅2+{+}(10−[1])",NA,"10⋅2+{+}9","numerals-tega1236-1.csv","NK"
"619","numerals-tega1236-1-thirty-1","numerals-tega1236-1","Chan2019","thirty","30","fəŋəndən d̪akt̪a","fangandandakta","","false","10⋅3",NA,NA,"numerals-tega1236-1.csv","NK"
"620","numerals-tega1236-1-forty-1","numerals-tega1236-1","Chan2019","forty","40","fəŋəndən aːrəm","fangandanaram","","false","10⋅4",NA,NA,"numerals-tega1236-1.csv","NK"
"621","numerals-tega1236-1-fifty-1","numerals-tega1236-1","Chan2019","fifty","50","fəŋəndən ʊmmə","fangandanumma","","false","10⋅5",NA,NA,"numerals-tega1236-1.csv","NK"
"622","numerals-tega1236-1-sixty-1","numerals-tega1236-1","Chan2019","sixty","60","fəŋəndən ɲeˑɽe","fangandannere","","false","10⋅6",NA,NA,"numerals-tega1236-1.csv","NK"
"623","numerals-tega1236-1-seventy-1","numerals-tega1236-1","Chan2019","seventy","70","fəŋəndən ʊmmərkʊ","fangandanummarku","","false","10⋅7",NA,NA,"numerals-tega1236-1.csv","NK"
"624","numerals-tega1236-1-eighty-1","numerals-tega1236-1","Chan2019","eighty","80","fəŋəndən duˑpˑa","fangandandupa","","false","10⋅8",NA,NA,"numerals-tega1236-1.csv","NK"
"625","numerals-tega1236-1-ninety-1","numerals-tega1236-1","Chan2019","ninety","90","fəŋəndən fəŋɪsan","fangandanfangisan","","false","10⋅(10−[1])",NA,"10⋅9","numerals-tega1236-1.csv","NK"
"626","numerals-tega1236-1-hundred-1","numerals-tega1236-1","Chan2019","hundred","100","fəŋəndən fəŋən","fangandanfangan","( 10 x 10 )","false","10⋅10",NA,NA,"numerals-tega1236-1.csv","NK"
"627","numerals-tega1236-1-twohundred-1","numerals-tega1236-1","Chan2019","twohundred","200","fəŋəndən fəŋəndən rəkkʊ","fangandanfangandanrakku","(10x10x 2)","false","10⋅10⋅2",NA,NA,"numerals-tega1236-1.csv","NK"
"628","numerals-tega1236-1-thousand-1","numerals-tega1236-1","Chan2019","thousand","1000","fəŋəndən fəŋəndən fəŋən","fangandanfangandanfangan","","false","10⋅10⋅10",NA,NA,"numerals-tega1236-1.csv","NK"
"629","numerals-tega1236-1-twothousand-1","numerals-tega1236-1","Chan2019","twothousand","2000","fəŋəndən fəŋəndən fəŋəndən rəkkʊ","fangandanfangandanfangandanrakku","","false","10⋅10⋅10⋅2",NA,NA,"numerals-tega1236-1.csv","NK"
"630","numerals-fiji1242-1-one-1","numerals-fiji1242-1","Chan2019","one","1","ek","ek",NA,"false","1","According to the contributor, Fiji Hindustani numeral system is similar to that of Awadhi. They use English numbers with phonological adaptations more often, especially the numbers 21 to 19. The traditional numbers 60, 70 and 90 does not exist in Fiji Hindi. ",NA,"numerals-fiji1242-1.csv","KM"
"631","numerals-fiji1242-1-one-2","numerals-fiji1242-1","Chan2019","one","1","wan","wan",NA,"false","1′","This is an English form of ‘one’.There is a very high level of allomorphy in many numerals; some prime symbols are used, but they do not cover the extent of the variation as two parallel systems are there, one is Indo-Aryan forms another is English numerals.",NA,"numerals-fiji1242-1.csv","KM"
"632","numerals-fiji1242-1-two-1","numerals-fiji1242-1","Chan2019","two","2","dui:","dui",NA,"false","2","",NA,"numerals-fiji1242-1.csv","KM"
"633","numerals-fiji1242-1-two-2","numerals-fiji1242-1","Chan2019","two","2","ʈuː","tu",NA,"false","2′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"634","numerals-fiji1242-1-three-1","numerals-fiji1242-1","Chan2019","three","3","tiːn","tin",NA,"false","3","",NA,"numerals-fiji1242-1.csv","KM"
"635","numerals-fiji1242-1-three-2","numerals-fiji1242-1","Chan2019","three","3","triː","tri",NA,"false","3′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"636","numerals-fiji1242-1-four-1","numerals-fiji1242-1","Chan2019","four","4","t͡ʃɑːr","tsar",NA,"false","4","",NA,"numerals-fiji1242-1.csv","KM"
"637","numerals-fiji1242-1-four-2","numerals-fiji1242-1","Chan2019","four","4","fo","fo",NA,"false","4′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"638","numerals-fiji1242-1-five-1","numerals-fiji1242-1","Chan2019","five","5","pɑːt͡ʃ","pats",NA,"false","5","",NA,"numerals-fiji1242-1.csv","KM"
"639","numerals-fiji1242-1-five-2","numerals-fiji1242-1","Chan2019","five","5","faif","faif",NA,"false","5′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"640","numerals-fiji1242-1-six-1","numerals-fiji1242-1","Chan2019","six","6","t͡ʃʰe","tshe",NA,"false","6","",NA,"numerals-fiji1242-1.csv","KM"
"641","numerals-fiji1242-1-six-2","numerals-fiji1242-1","Chan2019","six","6","siks","siks",NA,"false","6′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"642","numerals-fiji1242-1-seven-1","numerals-fiji1242-1","Chan2019","seven","7","sɑːt","sat",NA,"false","7","",NA,"numerals-fiji1242-1.csv","KM"
"643","numerals-fiji1242-1-seven-2","numerals-fiji1242-1","Chan2019","seven","7","sebən","seban",NA,"false","7′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"644","numerals-fiji1242-1-seven-3","numerals-fiji1242-1","Chan2019","seven","7","sevən","sevan",NA,"false","7′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"645","numerals-fiji1242-1-eight-1","numerals-fiji1242-1","Chan2019","eight","8","ɑːʈ","at",NA,"false","8","",NA,"numerals-fiji1242-1.csv","KM"
"646","numerals-fiji1242-1-eight-2","numerals-fiji1242-1","Chan2019","eight","8","əiʈ","ait",NA,"false","8′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"647","numerals-fiji1242-1-nine-1","numerals-fiji1242-1","Chan2019","nine","9","nau","nau",NA,"false","9","",NA,"numerals-fiji1242-1.csv","KM"
"648","numerals-fiji1242-1-nine-2","numerals-fiji1242-1","Chan2019","nine","9","nɑːin","nain",NA,"false","9′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"649","numerals-fiji1242-1-ten-1","numerals-fiji1242-1","Chan2019","ten","10","dəs","das",NA,"false","10","",NA,"numerals-fiji1242-1.csv","KM"
"650","numerals-fiji1242-1-ten-2","numerals-fiji1242-1","Chan2019","ten","10","ʈen","ten",NA,"false","10′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"651","numerals-fiji1242-1-eleven-1","numerals-fiji1242-1","Chan2019","eleven","11","ɡjɑːrɑː","gjara",NA,"false","1+10′′","",NA,"numerals-fiji1242-1.csv","KM"
"652","numerals-fiji1242-1-eleven-2","numerals-fiji1242-1","Chan2019","eleven","11","ilevən","ilevan",NA,"false","11","English form.",NA,"numerals-fiji1242-1.csv","KM"
"653","numerals-fiji1242-1-twelve-1","numerals-fiji1242-1","Chan2019","twelve","12","bɑːrɑː","bara",NA,"false","2′′+10′′","",NA,"numerals-fiji1242-1.csv","KM"
"654","numerals-fiji1242-1-twelve-2","numerals-fiji1242-1","Chan2019","twelve","12","ʈolf","tolf",NA,"false","12","English form.",NA,"numerals-fiji1242-1.csv","KM"
"655","numerals-fiji1242-1-thirteen-1","numerals-fiji1242-1","Chan2019","thirteen","13","terɑː","tera",NA,"false","3+10′′","",NA,"numerals-fiji1242-1.csv","KM"
"656","numerals-fiji1242-1-thirteen-2","numerals-fiji1242-1","Chan2019","thirteen","13","tʰeʈiːn","thetin",NA,"false","3′+10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"657","numerals-fiji1242-1-thirteen-3","numerals-fiji1242-1","Chan2019","thirteen","13","ʈʰeʈiːn","thetin",NA,"false","3′+10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"658","numerals-fiji1242-1-fourteen-1","numerals-fiji1242-1","Chan2019","fourteen","14","t͡ʃaudaː","tsauda",NA,"false","4+10′′","",NA,"numerals-fiji1242-1.csv","KM"
"659","numerals-fiji1242-1-fourteen-2","numerals-fiji1242-1","Chan2019","fourteen","14","foʈiːn","fotin",NA,"false","4′+10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"660","numerals-fiji1242-1-fifteen-1","numerals-fiji1242-1","Chan2019","fifteen","15","pəndrɑː","pandra",NA,"false","5+10′′","",NA,"numerals-fiji1242-1.csv","KM"
"661","numerals-fiji1242-1-fifteen-2","numerals-fiji1242-1","Chan2019","fifteen","15","fifʈiːn","fiftin",NA,"false","5′+10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"662","numerals-fiji1242-1-sixteen-1","numerals-fiji1242-1","Chan2019","sixteen","16","sorɑː","sora",NA,"false","6+10′′","",NA,"numerals-fiji1242-1.csv","KM"
"663","numerals-fiji1242-1-sixteen-2","numerals-fiji1242-1","Chan2019","sixteen","16","siksʈiːn","sikstin",NA,"false","6′+10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"664","numerals-fiji1242-1-seventeen-1","numerals-fiji1242-1","Chan2019","seventeen","17","sətːrɑː","satra",NA,"false","7+10′′","",NA,"numerals-fiji1242-1.csv","KM"
"665","numerals-fiji1242-1-seventeen-2","numerals-fiji1242-1","Chan2019","seventeen","17","səbenʈiːn","sabentin",NA,"false","7′+10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"666","numerals-fiji1242-1-eighteen-1","numerals-fiji1242-1","Chan2019","eighteen","18","əʈːʰɑːraː","athara",NA,"false","8+10′′","",NA,"numerals-fiji1242-1.csv","KM"
"667","numerals-fiji1242-1-eighteen-2","numerals-fiji1242-1","Chan2019","eighteen","18","aiʈiːn","aitin",NA,"false","8′+10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"668","numerals-fiji1242-1-nineteen-1","numerals-fiji1242-1","Chan2019","nineteen","19","unniːs","unnis",NA,"false","1′′−([2′′]⋅10′′′)","",NA,"numerals-fiji1242-1.csv","KM"
"669","numerals-fiji1242-1-nineteen-2","numerals-fiji1242-1","Chan2019","nineteen","19","nɑːinʈiːn","naintin",NA,"false","9′+10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"670","numerals-fiji1242-1-twenty-1","numerals-fiji1242-1","Chan2019","twenty","20","biːs","bis",NA,"false","2′′′⋅10′′′","",NA,"numerals-fiji1242-1.csv","KM"
"671","numerals-fiji1242-1-twenty-2","numerals-fiji1242-1","Chan2019","twenty","20","ʈonʈiː","tonti",NA,"false","2′′′⋅10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"672","numerals-fiji1242-1-twentyone-1","numerals-fiji1242-1","Chan2019","twentyone","21","ʈonʈiːwan","tontiwan",NA,"false","(2′′′⋅10′′′ )+1′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"673","numerals-fiji1242-1-twentytwo-1","numerals-fiji1242-1","Chan2019","twentytwo","22","ʈonʈiːʈuː","tontitu",NA,"false","(2′′′⋅10′′′ )+2′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"674","numerals-fiji1242-1-twentythree-1","numerals-fiji1242-1","Chan2019","twentythree","23","ʈonʈiːtriː","tontitri",NA,"false","(2′′′⋅10′′′ )+3′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"675","numerals-fiji1242-1-twentyfour-1","numerals-fiji1242-1","Chan2019","twentyfour","24","ʈonʈiːfo","tontifo",NA,"false","(2′′′⋅10′′′ )+4′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"676","numerals-fiji1242-1-twentyfive-1","numerals-fiji1242-1","Chan2019","twentyfive","25","ʈonʈiːfaif","tontifaif",NA,"false","(2′′′⋅10′′′ )+5′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"677","numerals-fiji1242-1-twentysix-1","numerals-fiji1242-1","Chan2019","twentysix","26","ʈonʈiːsiks","tontisiks",NA,"false","(2′′′⋅10′′′ )+6′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"678","numerals-fiji1242-1-twentyseven-1","numerals-fiji1242-1","Chan2019","twentyseven","27","ʈonʈiːsevən","tontisevan",NA,"false","(2′′′⋅10′′′ )+7′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"679","numerals-fiji1242-1-twentyeight-1","numerals-fiji1242-1","Chan2019","twentyeight","28","ʈonʈiːəiʈ","tontiait",NA,"false","(2′′′⋅10′′′ )+8′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"680","numerals-fiji1242-1-twentynine-1","numerals-fiji1242-1","Chan2019","twentynine","29","ʈonʈiːnɑːin","tontinain",NA,"false","(2′′′⋅10′′′ )+9′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"681","numerals-fiji1242-1-thirty-1","numerals-fiji1242-1","Chan2019","thirty","30","tiːs","tis",NA,"false","3⋅10′′′","",NA,"numerals-fiji1242-1.csv","KM"
"682","numerals-fiji1242-1-forty-1","numerals-fiji1242-1","Chan2019","forty","40","t͡ʃɑːlis","tsalis",NA,"false","4⋅10′′′","",NA,"numerals-fiji1242-1.csv","KM"
"683","numerals-fiji1242-1-forty-2","numerals-fiji1242-1","Chan2019","forty","40","foʈiː","foti",NA,"false","4′⋅10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"684","numerals-fiji1242-1-fifty-1","numerals-fiji1242-1","Chan2019","fifty","50","pət͡ʃːɑːs","patsas",NA,"false","5⋅10′′′","",NA,"numerals-fiji1242-1.csv","KM"
"685","numerals-fiji1242-1-fifty-2","numerals-fiji1242-1","Chan2019","fifty","50","fifʈiː","fifti",NA,"false","5′⋅10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"686","numerals-fiji1242-1-fifty-3","numerals-fiji1242-1","Chan2019","fifty","50","fipʈi:","fipti",NA,"false","5′⋅10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"687","numerals-fiji1242-1-sixty-1","numerals-fiji1242-1","Chan2019","sixty","60","siksʈiː","siksti",NA,"false","6′⋅10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"688","numerals-fiji1242-1-seventy-1","numerals-fiji1242-1","Chan2019","seventy","70","səvenʈiː","saventi",NA,"false","7′⋅10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"689","numerals-fiji1242-1-seventy-2","numerals-fiji1242-1","Chan2019","seventy","70","səbenʈiː","sabenti",NA,"false","7′⋅10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"690","numerals-fiji1242-1-eighty-1","numerals-fiji1242-1","Chan2019","eighty","80","əsːiː","asi",NA,"false","8⋅10′′′","",NA,"numerals-fiji1242-1.csv","KM"
"691","numerals-fiji1242-1-eighty-2","numerals-fiji1242-1","Chan2019","eighty","80","əiʈiː","aiti",NA,"false","8′⋅10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"692","numerals-fiji1242-1-ninety-1","numerals-fiji1242-1","Chan2019","ninety","90","nɑːinʈi:","nainti",NA,"false","9′⋅10′′′","English form.",NA,"numerals-fiji1242-1.csv","KM"
"693","numerals-fiji1242-1-hundred-1","numerals-fiji1242-1","Chan2019","hundred","100","səu","sau",NA,"false","100","",NA,"numerals-fiji1242-1.csv","KM"
"694","numerals-fiji1242-1-hundred-2","numerals-fiji1242-1","Chan2019","hundred","100","ek səu","eksau",NA,"false","1⋅100","",NA,"numerals-fiji1242-1.csv","KM"
"695","numerals-fiji1242-1-twohundred-1","numerals-fiji1242-1","Chan2019","twohundred","200","duiː səu","duisau",NA,"false","2⋅100","",NA,"numerals-fiji1242-1.csv","KM"
"696","numerals-fiji1242-1-thousand-1","numerals-fiji1242-1","Chan2019","thousand","1000","həd͡ʒɑːr","hadzar",NA,"false","1000","",NA,"numerals-fiji1242-1.csv","KM"
"697","numerals-fiji1242-1-twothousand-1","numerals-fiji1242-1","Chan2019","twothousand","2000","duiː həd͡ʒɑːr","duihadzar",NA,"false","2⋅1000","",NA,"numerals-fiji1242-1.csv","KM"
"698","numerals-fiji1242-1-one-1","numerals-fiji1242-1","Chan2019","one","1","ek","ek",NA,"FALSE","1","","","XX05_numerals-fiji1242-1.csv","RB"
"699","numerals-fiji1242-1-one-2","numerals-fiji1242-1","Chan2019","one","1","wan","wan",NA,"FALSE","1′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"700","numerals-fiji1242-1-two-1","numerals-fiji1242-1","Chan2019","two","2","dui:","dui",NA,"FALSE","2","","","XX05_numerals-fiji1242-1.csv","RB"
"701","numerals-fiji1242-1-two-2","numerals-fiji1242-1","Chan2019","two","2","ʈuː","tu",NA,"FALSE","2′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"702","numerals-fiji1242-1-three-1","numerals-fiji1242-1","Chan2019","three","3","tiːn","tin",NA,"FALSE","3","","","XX05_numerals-fiji1242-1.csv","RB"
"703","numerals-fiji1242-1-three-2","numerals-fiji1242-1","Chan2019","three","3","triː","tri",NA,"FALSE","3′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"704","numerals-fiji1242-1-four-1","numerals-fiji1242-1","Chan2019","four","4","t͡ʃɑːr","tsar",NA,"FALSE","4","","","XX05_numerals-fiji1242-1.csv","RB"
"705","numerals-fiji1242-1-four-2","numerals-fiji1242-1","Chan2019","four","4","fo","fo",NA,"FALSE","4′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"706","numerals-fiji1242-1-five-1","numerals-fiji1242-1","Chan2019","five","5","pɑːt͡ʃ","pats",NA,"FALSE","5","","","XX05_numerals-fiji1242-1.csv","RB"
"707","numerals-fiji1242-1-five-2","numerals-fiji1242-1","Chan2019","five","5","faif","faif",NA,"FALSE","5′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"708","numerals-fiji1242-1-six-1","numerals-fiji1242-1","Chan2019","six","6","t͡ʃʰe","tshe",NA,"FALSE","6","","","XX05_numerals-fiji1242-1.csv","RB"
"709","numerals-fiji1242-1-six-2","numerals-fiji1242-1","Chan2019","six","6","siks","siks",NA,"FALSE","6′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"710","numerals-fiji1242-1-seven-1","numerals-fiji1242-1","Chan2019","seven","7","sɑːt","sat",NA,"FALSE","7","","","XX05_numerals-fiji1242-1.csv","RB"
"711","numerals-fiji1242-1-seven-2","numerals-fiji1242-1","Chan2019","seven","7","sebən","seban",NA,"FALSE","7′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"712","numerals-fiji1242-1-seven-3","numerals-fiji1242-1","Chan2019","seven","7","sevən","sevan",NA,"FALSE","7′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"713","numerals-fiji1242-1-eight-1","numerals-fiji1242-1","Chan2019","eight","8","ɑːʈ","at",NA,"FALSE","8","","","XX05_numerals-fiji1242-1.csv","RB"
"714","numerals-fiji1242-1-eight-2","numerals-fiji1242-1","Chan2019","eight","8","əiʈ","ait",NA,"FALSE","8′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"715","numerals-fiji1242-1-nine-1","numerals-fiji1242-1","Chan2019","nine","9","nau","nau",NA,"FALSE","9","","","XX05_numerals-fiji1242-1.csv","RB"
"716","numerals-fiji1242-1-nine-2","numerals-fiji1242-1","Chan2019","nine","9","nɑːin","nain",NA,"FALSE","9′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
"717","numerals-fiji1242-1-ten-1","numerals-fiji1242-1","Chan2019","ten","10","dəs","das",NA,"FALSE","10","","1″[⋅]10","XX05_numerals-fiji1242-1.csv","RB"
"718","numerals-fiji1242-1-ten-2","numerals-fiji1242-1","Chan2019","ten","10","ʈen","ten",NA,"FALSE","10′","Borrowed from English","","XX05_numerals-fiji1242-1.csv","RB"
