enock,Africa,Glottocode,Language-level Glottocode,Glottolog 5.3 Classification
makh1261.csv,Africa275-AtlanticCongo-numerals-makh1261-1.csv,makh1261,makh1261,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, North Mozambique Bantu, Makua-Lomwe, Makhuwa-Meetto"
enah1238.csv,Africa276-AtlanticCongo-numerals-enah1238-1.csv,enah1238,makh1264,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, North Mozambique Bantu, Makua-Lomwe, Makhuwa"
koti1238.csv,Africa277-AtlanticCongo-numerals-koti1238-1.csv,koti1238,koti1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, North Mozambique Bantu, Koti-Nathembo, Koti"
numerals-vend1245-1.csv,Africa278-AtlanticCongo-numerals-vend1245-1.csv,vend1245,vend1245,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Venda"
birw1238.csv,Africa279-AtlanticCongo-numerals-birw1238-1.csv,birw1238,birw1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Sotho-Tswana (S.30), Northern Sotho, Birwa"
numerals-pedi1238-1.csv,Africa280-AtlanticCongo-numerals-pedi1238-1.csv,pedi1238,pedi1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Sotho-Tswana (S.30), Northern Sotho, Sepedic, Pedi"
numerals-lozi1239-1.csv,Africa281-AtlanticCongo-numerals-lozi1239-1.csv,lozi1239,lozi1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Sotho-Tswana (S.30), Western Sotho-Tswana, Central Sotho-Tswana, Sesotho-Lozi, Lozi"
numerals-sout2807-1.csv,Africa282-AtlanticCongo-numerals-sout2807-1.csv,sout2807,sout2807,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Sotho-Tswana (S.30), Western Sotho-Tswana, Central Sotho-Tswana, Sesotho-Lozi, Southern Sotho"
numerals-tswa1253-1.csv,Africa283-AtlanticCongo-numerals-tswa1253-1.csv,tswa1253,tswa1253,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Sotho-Tswana (S.30), Western Sotho-Tswana, Central Sotho-Tswana, Tswana"
numerals-kgal1244-1.csv,Africa284-AtlanticCongo-numerals-kgal1244-1.csv,kgal1244,kgal1244,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Sotho-Tswana (S.30), Western Sotho-Tswana, Kgalagadi"
swat1243.csv,Africa285-AtlanticCongo-numerals-swat1243-1.csv,swat1243,swat1243,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Nguni-Tsonga-Copi, Nguni (S.40), Nuclear Nguni, Southern Ndebele-Lowland, Swatic, Swati"
numerals-xhos1239-1.csv,Africa286-AtlanticCongo-numerals-xhos1239-1.csv,xhos1239,xhos1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Nguni-Tsonga-Copi, Nguni (S.40), Nuclear Nguni, Southern Ndebele-Lowland, Xhosa"
numerals-zulu1248-1.csv,Africa287-AtlanticCongo-numerals-zulu1248-1.csv,zulu1248,zulu1248,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Nguni-Tsonga-Copi, Nguni (S.40), Nuclear Nguni, Southern Ndebele-Lowland, Zulu"
numerals-sout2808-1.csv,Africa288-AtlanticCongo-numerals-sout2808-1.csv,sout2808,sout2808,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Nguni-Tsonga-Copi, Nguni (S.40), Nuclear Nguni, Sumayela Ndebele"
chop1243.csv,Africa289-AtlanticCongo-numerals-chop1243-1.csv,chop1243,chop1243,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Nguni-Tsonga-Copi, Tsonga-Copi, Chopi (S.60), Chopi"
gito1238.csv,Africa290-AtlanticCongo-numerals-gito1238-1.csv,gito1238,gito1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Nguni-Tsonga-Copi, Tsonga-Copi, Chopi (S.60), Gitonga"
numerals-tson1249-1.csv,Africa291-AtlanticCongo-numerals-tson1249-1.csv,tson1249,tson1249,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Nguni-Tsonga-Copi, Tsonga-Copi, Tswa-Ronga (S.50), Tsongan, Tsonga"
numerals-tswa1255-1.csv,Africa292-AtlanticCongo-numerals-tswa1255-1.csv,tswa1255,tswa1255,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Nuclear Southern Bantu, Dimsuffix Southern Bantu, Nguni-Tsonga-Copi, Tsonga-Copi, Tswa-Ronga (S.50), Tswa"
kala1384.csv,Africa293-AtlanticCongo-numerals-kala1384-1.csv,kala1384,kala1384,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Shona (S.10), Kalanga-Nambya, Kalanga"
numerals-shon1251-1.csv,Africa294-AtlanticCongo-numerals-shon1251-1.csv,shon1251,shon1251,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Southern Bantu, Shona (S.10), Core Shona, Plateau Shona, Central Shona, Shona"
lenj1248.csv,Africa295-AtlanticCongo-numerals-lenj1248-1.csv,lenj1248,lenj1248,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Botatwe, Greater Eastern Botatwe, Central Eastern Botatwe, Kafue, Lenje"
numerals-tong1318-1.csv,Africa296-AtlanticCongo-numerals-tong1318-1.csv,tong1318,tong1318,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Botatwe, Greater Eastern Botatwe, Central Eastern Botatwe, Kafue, Tonga (Zambia)"
numerals-subi1246-1.csv,Africa297-AtlanticCongo-numerals-subi1246-1.csv,subi1246,subi1246,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Botatwe, Western Botatwe, Machili, Subiya"
numerals-tote1238-1.csv,Africa298-AtlanticCongo-numerals-tote1238-1.csv,tote1238,tote1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Botatwe, Western Botatwe, Machili, Totela"
numerals-ndam1239-1.csv,Africa299-AtlanticCongo-numerals-ndam1239-1.csv,ndam1239,ndam1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Kilombero, West Kilombero, Ndamba"
lega1249.csv,Africa300-AtlanticCongo-numerals-lega1249-1.csv,lega1249,lega1249,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Greater Lega, Mituku-Lega, Lega, Western Lega, Lega-Shabunda"
numerals-lega1250-1.csv,Africa301-AtlanticCongo-numerals-lega1250-1.csv,lega1250,lega1250,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Greater Lega, Mituku-Lega, Lega, Lega-Mwenga"
zimb1251.csv,Africa302-AtlanticCongo-numerals-zimb1251-1.csv,zimb1251,zimb1251,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Greater Lega, Mituku-Lega, Songola-Binja, Zimba"
numerals-lang1320-1.csv,Africa303-AtlanticCongo-numerals-lang1320-1.csv,lang1320,lang1320,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Mbugwe-Langi, Langi"
mbug1242.csv,Africa304-AtlanticCongo-numerals-mbug1242-1.csv,mbug1242,mbug1242,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Mbugwe-Langi, Mbugwe"
bada1258.csv,Africa305-AtlanticCongo-numerals-bada1258-1.csv,bada1258,bada1258,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Jarawan, Nigerian Jarawan, Jar, Jarawaic, Bada (Nigeria)"
jara1263.csv,Africa306-AtlanticCongo-numerals-jara1263-1.csv,jara1263,jara1263,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Jarawan, Nigerian Jarawan, Jar, Jarawaic, Jarawa (Nigeria)"
numerals-mbul1260-1.csv,Africa307-AtlanticCongo-numerals-mbul1260-1.csv,mbul1260,mbul1260,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Jarawan, Nigerian Jarawan, Numan, Mbula-Bwazza"
bebe1250.csv,Africa308-AtlanticCongo-numerals-bebe1250-1.csv,bebe1250,bebe1250,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Beboid, Eastern Beboid, Bebe-Kemezung, Bebe"
naki1238.csv,Africa309-AtlanticCongo-numerals-naki1238-1.csv,naki1238,naki1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Beboid, Eastern Beboid, Bebe-Kemezung, Naki-Kemezung, Nakic, Naki"
keme1240.csv,Africa310-AtlanticCongo-numerals-keme1240-2.csv,keme1240,keme1240,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Beboid, Eastern Beboid, Bebe-Kemezung, Naki-Kemezung, Kemezung"
numerals-cung1238-1.csv,Africa311-AtlanticCongo-numerals-cung1238-1.csv,cung1238,cung1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Beboid, Eastern Beboid, Nsari-Nooni-Ncane, Nooni-Ncane, Ncane-Cung, Cung-Mbuk, Chung"
numerals-ncan1245-1.csv,Africa312-AtlanticCongo-numerals-ncan1245-1.csv,ncan1245,ncan1245,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Beboid, Eastern Beboid, Nsari-Nooni-Ncane, Nooni-Ncane, Ncane-Cung, Ncane-Mungong"
noon1243.csv,Africa313-AtlanticCongo-numerals-noon1243-1.csv,noon1243,noon1243,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Beboid, Eastern Beboid, Nsari-Nooni-Ncane, Nooni-Ncane, Noone"
nsar1238.csv,Africa314-AtlanticCongo-numerals-nsar1238-1.csv,nsar1238,nsar1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Beboid, Eastern Beboid, Nsari-Nooni-Ncane, Nsari"
abar1238.csv,Africa315-AtlanticCongo-numerals-abar1238-1.csv,abar1238,abar1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi, Mungbam"
mbuu1238.csv,Africa316-AtlanticCongo-numerals-mbuu1238-1.csv,mbuu1238,mbuu1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi, Ajumbu"
mund1328.csv,Africa317-AtlanticCongo-numerals-mund1328-1.csv,mund1328,mund1328,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi, Ji, Mundabli-Mufu"
bekw1241.csv,Africa318-AtlanticCongo-numerals-bekw1241-1.csv,bekw1241,bekw1241,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Bendic, Bekwarra"
numerals-bete1262-1.csv,Africa319-AtlanticCongo-numerals-bete1262-1.csv,bete1262,bete1262,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Bendic, Nuclear Bendic, Bete-Obanliku, Bete-Bendi"
numerals-putu1241-1.csv,Africa320-AtlanticCongo-numerals-putu1241-1.csv,putu1241,putu1241,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Bendic, Nuclear Bendic, Utugwang-Irungene-Afrike"
boky1238.csv,Africa321-AtlanticCongo-numerals-boky1238-1.csv,boky1238,boky1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Bendic, Nuclear Bendic, Bokyi"
deny1238.csv,Africa322-AtlanticCongo-numerals-deny1238-1.csv,deny1238,deny1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Mamfe, Kendem-Denya, Denya"
keny1279.csv,Africa323-AtlanticCongo-numerals-keny1279-1.csv,keny1279,keny1279,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Mamfe, Kenyang"
esim1238.csv,Africa324-AtlanticCongo-numerals-esim1238-1.csv,esim1238,esim1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Tivoid, Esimbi"
numerals-ipul1238-1.csv,Africa325-AtlanticCongo-numerals-ipul1238-1.csv,ipul1238,ipul1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Tivoid, Central Tivoid, Central Tivoid B, Ipulo-Olulu"
iyiv1238.csv,Africa326-AtlanticCongo-numerals-iyiv1238-1.csv,iyiv1238,iyiv1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Tivoid, Central Tivoid, Central Tivoid A, Tiv-Evand, Tiv-Iyive-Otanga, Iyive"
numerals-tivv1240-1.csv,Africa327-AtlanticCongo-numerals-tivv1240-1.csv,tivv1240,tivv1240,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Tivoid, Central Tivoid, Central Tivoid A, Tiv-Evand, Tiv-Iyive-Otanga, Tiv"
kukk1239.csv,Africa328-AtlanticCongo-numerals-kukk1239-1.csv,kukk1239,kukk1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, West Ring, Kuk"
laim1240.csv,Africa329-AtlanticCongo-numerals-laim1240-1.csv,laim1240,laim1240,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, West Ring, Laimbue"
numerals-aghe1239-1.csv,Africa330-AtlanticCongo-numerals-aghe1239-1.csv,aghe1239,aghe1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, West Ring, Aghemic, Aghem-Weh, Aghem"
wehh1238.csv,Africa331-AtlanticCongo-numerals-wehh1238-1.csv,wehh1238,wehh1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, West Ring, Aghemic, Aghem-Weh, Weh"
isum1240.csv,Africa332-AtlanticCongo-numerals-isum1240-1.csv,isum1240,isum1240,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, West Ring, Aghemic, Isu (Menchum Division)"
baba1266.csv,Africa333-AtlanticCongo-numerals-baba1266-1.csv,baba1266,baba1266,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, Center Ring, Babanki"
numerals-okuu1243-1.csv,Africa334-AtlanticCongo-numerals-okuu1243-1.csv,okuu1243,okuu1243,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, Center Ring, Komic, Oku"
numerals-komc1235-1.csv,Africa335-AtlanticCongo-numerals-komc1235-1.csv,komc1235,komc1235,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, Center Ring, Komic, Kom (Cameroon)"
bumm1238.csv,Africa336-AtlanticCongo-numerals-bumm1238-1.csv,bumm1238,bumm1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, Center Ring, Mmen-Bum, Bum"
numerals-mmen1238-.csv,Africa337-AtlanticCongo-numerals-mmen1238-1.csv,mmen1238,mmen1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, Center Ring, Mmen-Bum, Mmen"
kung1260.csv,Africa338-AtlanticCongo-numerals-kung1260-1.csv,kung1260,kung1260,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring, Center Ring, Kung"
lamn1239-1.csv,Africa339-AtlanticCongo-numerals-lamn1239-1.csv,lamn1239,lamn1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Lamnso'"
bamu1256.csv,Africa340-AtlanticCongo-numerals-bamu1256-1.csv,bamu1256,bamu1256,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, South Ring, Bamunka"
wush1238.csv,Africa341-AtlanticCongo-numerals-wush1238-1.csv,wush1238,wush1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, South Ring, Wushi"
awin1248.csv,Africa342-AtlanticCongo-numerals-awin1248-1.csv,awin1248,awin1248,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Ngembaic, Awing"
bamb1266.csv,Africa343-AtlanticCongo-numerals-bamb1266-1.csv,bamb1266,bamb1266,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Ngembaic, Mankonic, Bambili-Bambui"
bafu1246.csv,Africa344-AtlanticCongo-numerals-bafu1246-1.csv,bafu1246,bafu1246,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Ngembaic, Mankonic, Bafut"
mend1261.csv,Africa345-AtlanticCongo-numerals-mend1261-1.csv,mend1261,mend1261,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Ngembaic, Mankonic, Mendankwe-Nkwen"
numerals-piny1238-1.csv,Africa346-AtlanticCongo-numerals-piny1238-1.csv,piny1238,piny1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Ngembaic, Pinyin"
baba1264.csv,Africa347-AtlanticCongo-numerals-baba1264-1.csv,baba1264,baba1264,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Mbam-Nkam Nun, Baba"
numerals-mung1266-1.csv,Africa348-AtlanticCongo-numerals-mung1266-1.csv,mung1266,mung1266,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Mbam-Nkam Nun, Mungaka"
bafa1249.csv,Africa349-AtlanticCongo-numerals-bafa1249-1.csv,bafa1249,bafa1249,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Mbam-Nkam Nun, Bafanji"
numerals-bamu1253-1.csv,Africa350-AtlanticCongo-numerals-bamu1253-1.csv,bamu1253,bamu1253,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Mbam-Nkam Nun, Bamun"
bang1356.csv,Africa351-AtlanticCongo-numerals-bang1356-1.csv,bang1356,bang1356,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Mbam-Nkam Nun, Bangolan"
bamu1254.csv,Africa352-AtlanticCongo-numerals-bamu1254-1.csv,bamu1254,bamu1254,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Mbam-Nkam Nun, Nun MCNB, Bamukumbit"
bama1251.csv,Africa353-AtlanticCongo-numerals-bama1251-1.csv,bama1251,bama1251,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Mbam-Nkam Nun, Nun MCNB, Bamali"
bamb1265.csv,Africa354-AtlanticCongo-numerals-bamb1265-1.csv,bamb1265,bamb1265,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Mbam-Nkam Nun, Bambalang"
numerals-fefe1239-1.csv,Africa355-AtlanticCongo-numerals-fefe1239-1.csv,fefe1239,fefe1239,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, East Bamileke, Fe'fe'"
ghom1247.csv,Africa356-AtlanticCongo-numerals-ghom1247-1.csv,ghom1247,ghom1247,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, East Bamileke, Ghomálá'"
medu1238.csv,Africa357-AtlanticCongo-numerals-medu1238-1.csv,medu1238,medu1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, East Bamileke, Medumba"
ndan1241.csv,Africa358-AtlanticCongo-numerals-ndan1241-1.csv,ndan1241,ndan1241,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, East Bamileke, Nda'nda'"
numerals-ngom1272-1.csv,Africa359-AtlanticCongo-numerals-ngom1272-1.csv,ngom1272,ngom1272,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, West Bamileke, Ngomba"
meng1264.csv,Africa360-AtlanticCongo-numerals-meng1264-1.csv,meng1264,meng1264,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, West Bamileke, Mengaka"
ngwe1238.csv,Africa361-AtlanticCongo-numerals-ngwe1238-1.csv,ngwe1238,ngwe1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, West Bamileke, Bamboutos, Ngwe"
ngie1241.csv,Africa362-AtlanticCongo-numerals-ngie1241-1.csv,ngie1241,ngie1241,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, West Bamileke, Bamboutos, Ngiemboon"
yemb1246.csv,Africa363-AtlanticCongo-numerals-yemb1246-1.csv,yemb1246,yemb1246,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, West Bamileke, Bamboutos, Yemba"
ngom1271.csv,Africa364-AtlanticCongo-numerals-ngom1271-1.csv,ngom1271,ngom1271,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Southern Mbam-Nkam, Bamileke, West Bamileke, Ngombale"
mfum1238.csv,Africa365-AtlanticCongo-numerals-mfum1238-1.csv,mfum1238,mfum1238,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Nkambe, Mfumteic, Central-Southern Mfumte, Southern Mfumte"
