"","Glottocode","ID","is.glossed"
"614","boru1252","numerals-boru1252-1",TRUE
"615","bose1237","numerals-bose1237-1",TRUE
"616","bosn1245","numerals-bosn1245-1",TRUE
"617","bosn1248","barlowpacific-bosn1248-2",TRUE
"618","botl1242","numerals-botl1242-1",TRUE
"619","boto1242","numerals-boto1242-1",TRUE
"620","boun1243","numerals-boun1243-1",TRUE
"621","boun1245","numerals-boun1245-1",TRUE
"622","boun1246","barlowpacific-boun1246-1",TRUE
"623","bouy1240","numerals-bouy1240-1",TRUE
"624","brah1256","numerals-brah1256-1",TRUE
"625","brek1238","numerals-brek1238-2",TRUE
"626","brem1238","barlowpacific-brem1238-2",TRUE
"627","brer1240","numerals-brer1240-1",TRUE
"628","bret1244","numerals-bret1244-1",TRUE
"629","brib1243","numerals-brib1243-1",TRUE
"630","brok1247","numerals-brok1247-1",TRUE
"631","brok1248","numerals-brok1248-1",TRUE
"632","broo1239","numerals-broo1239-1",TRUE
"633","brun1242","barlowpacific-brun1242-1",TRUE
"634","brun1245","numerals-brun1245-1",TRUE
"635","buam1238","numerals-buam1238-1",TRUE
"636","budi1249","barlowpacific-budi1249-1",TRUE
"637","budo1241","barlowpacific-budo1241-1",TRUE
"638","budu1248","numerals-budu1248-1",TRUE
"639","budu1250","numerals-budu1250-1",TRUE
"640","budz1238","numerals-budz1238-1",TRUE
"641","buga1247","numerals-buga1247-1",TRUE
"642","buga1250","numerals-buga1250-1",TRUE
"643","bugh1239","numerals-bugh1239-1",TRUE
"644","bugi1244","numerals-bugi1244-1",TRUE
"645","bugl1243","numerals-bugl1243-2",TRUE
"646","bugu1246","numerals-bugu1246-1",TRUE
"647","buhi1243","numerals-buhi1243-1",TRUE
"648","buhi1245","numerals-buhi1245-1",TRUE
"649","buhu1237","numerals-buhu1237-1",TRUE
"650","bujh1238","numerals-bujh1238-1",TRUE
"651","buka1257","numerals-buka1257-1",TRUE
"652","buka1261","numerals-buka1261-1",TRUE
"653","buki1247","barlowpacific-buki1247-1",TRUE
"654","buki1248","numerals-buki1248-1",TRUE
"655","buki1249","numerals-buki1249-1",TRUE
"656","buku1249","numerals-buku1249-1",TRUE
"657","bula1255","bowernnumerals-Bula",TRUE
"658","bulg1262","numerals-bulg1262-1",TRUE
"659","buli1254","numerals-buli1254-1",TRUE
"660","buli1255","numerals-buli1255-1",TRUE
"661","bull1247","numerals-bull1247-1",TRUE
"662","bulo1242","numerals-bulo1242-1",TRUE
"663","bulu1251","numerals-bulu1251-1",TRUE
"664","bulu1253","numerals-bulu1253-1",TRUE
"665","bumb1241","numerals-bumb1241-1",TRUE
"666","bumm1238","numerals-bumm1238-1",TRUE
"667","buna1273","numerals-buna1273-1",TRUE
"668","buna1275","bowernnumerals-Bunuba",TRUE
"669","buna1276","numerals-buna1276-1",TRUE
"670","buna1277","barlowpacific-buna1277-2",TRUE
"671","buna1278","numerals-buna1278-1",TRUE
"672","bung1269","numerals-bung1269-1",TRUE
"673","bung1270","numerals-bung1270-1",TRUE
"674","bunn1240","barlowpacific-bunn1240-1",TRUE
"675","bunu1267","numerals-bunu1267-1",TRUE
"676","buol1237","numerals-buol1237-1",TRUE
"677","bura1267","numerals-bura1267-1",TRUE
"678","bura1271","numerals-bura1271-1",TRUE
"679","bura1276","numerals-bura1276-1",TRUE
"680","burd1238","numerals-burd1238-1",TRUE
"681","burg1246","numerals-burg1246-1",TRUE
"682","burm1263","numerals-burm1263-2",TRUE
"683","burm1264","barlowpacific-burm1264-1",TRUE
"684","buru1296","sand-Burushaski",TRUE
"685","buru1301","numerals-buru1301-1",TRUE
"686","buru1303","numerals-buru1303-1",TRUE
"687","buru1304","barlowpacific-buru1304-1",TRUE
"688","buru1306","numerals-buru1306-1",TRUE
"689","buru1307","barlowpacific-buru1307-1",TRUE
"690","buru1308","numerals-buru1308-1",TRUE
"691","buru1309","barlowpacific-buru1309-1",TRUE
"692","busa1253","numerals-busa1253-1",TRUE
"693","busa1254","numerals-busa1254-1",TRUE
"694","busa1255","barlowpacific-busa1255-1",TRUE
"695","bush1247","numerals-bush1247-1",TRUE
"696","bush1250","barlowpacific-bush1250-1",TRUE
"697","buso1238","numerals-buso1238-1",TRUE
"698","buta1242","barlowpacific-buta1242-1",TRUE
"699","butb1235","numerals-butb1235-1",TRUE
"700","butm1237","numerals-butm1237-1",TRUE
"701","butu1244","numerals-butu1244-1",TRUE
"702","buuu1244","numerals-buuu1244-1",TRUE
"703","bwai1242","numerals-bwai1242-1",TRUE
"704","bwan1241","numerals-bwan1241-1",TRUE
"705","bwat1240","numerals-bwat1240-1",TRUE
"706","bwek1238","numerals-bwek1238-1",TRUE
"707","byan1241","sand-Tinkarlo",TRUE
"708","byep1241","numerals-byep1241-1",TRUE
"709","cabe1245","numerals-cabe1245-1",TRUE
"710","cacg1235","numerals-cacg1235-1",TRUE
"711","cacu1241","numerals-cacu1241-1",TRUE
"712","cadd1256","numerals-cadd1256-1",TRUE
"713","cahu1264","numerals-cahu1264-1",TRUE
"714","cahu1268","numerals-cahu1268-1",TRUE
"715","cala1258","numerals-cala1258-1",TRUE
"716","calu1238","numerals-calu1238-1",TRUE
"717","came1252","numerals-came1252-1",TRUE
"718","caml1239","sand-Camling",TRUE
"719","camp1261","numerals-camp1261-1",TRUE
"720","camp1262","barlowpacific-camp1262-1",TRUE
"721","cams1241","numerals-cams1241-1",TRUE
"722","cand1248","numerals-cand1248-1",TRUE
"723","cane1242","numerals-cane1242-1",TRUE
"724","capi1239","barlowpacific-capi1239-1",TRUE
"725","capp1239","numerals-capp1239-1",TRUE
"726","caqu1242","numerals-caqu1242-1",TRUE
"727","cara1245","numerals-cara1245-1",TRUE
"728","cara1272","numerals-cara1272-1",TRUE
"729","cari1276","barlowpacific-cari1276-1",TRUE
"730","cari1279","numerals-cari1279-1",TRUE
"731","carn1240","sand-CarNicobarese",TRUE
"732","caro1242","numerals-caro1242-1",TRUE
"733","carr1249","numerals-carr1249-1",TRUE
"734","cash1251","numerals-cash1251-1",TRUE
"735","cash1254","numerals-cash1254-2",TRUE
"736","casi1235","numerals-casi1235-1",TRUE
"737","cavi1250","numerals-cavi1250-1",TRUE
"738","cayu1261","numerals-cayu1261-1",TRUE
"739","ceba1235","numerals-ceba1235-1",TRUE
"740","cebu1242","numerals-cebu1242-1",TRUE
"741","cemu1238","numerals-cemu1238-2",TRUE
"742","cent1972","numerals-cent1972-1",TRUE
"743","cent1989","numerals-cent1989-1",TRUE
"744","cent1990","numerals-cent1990-1",TRUE
"745","cent1992","numerals-cent1992-1",TRUE
"746","cent2004","numerals-cent2004-1",TRUE
"747","cent2018","numerals-cent2018-1",TRUE
"748","cent2053","barlowpacific-cent2053-2",TRUE
"749","cent2058","numerals-cent2058-1",TRUE
"750","cent2072","numerals-cent2072-1",TRUE
"751","cent2084","numerals-cent2084-1",TRUE
"752","cent2087","barlowpacific-cent2087-1",TRUE
"753","cent2089","numerals-cent2089-1",TRUE
"754","cent2090","numerals-cent2090-1",TRUE
"755","cent2091","barlowpacific-cent2091-1",TRUE
"756","cent2092","numerals-cent2092-1",TRUE
"757","cent2098","numerals-cent2098-1",TRUE
"758","cent2100","numerals-cent2100-1",TRUE
"759","cent2101","numerals-cent2101-1",TRUE
"760","cent2117","barlowpacific-cent2117-3",TRUE
"761","cent2118","numerals-cent2118-1",TRUE
"762","cent2127","numerals-cent2127-1",TRUE
"763","cent2128","numerals-cent2128-1",TRUE
"764","cent2131","numerals-cent2131-1",TRUE
"765","cent2140","numerals-cent2140-1",TRUE
"766","cent2142","numerals-cent2142-1",TRUE
"767","cent2144","numerals-cent2144-1",TRUE
"768","cent2145","numerals-cent2145-1",TRUE
"769","cent2150","numerals-cent2150-1",TRUE
"770","cent2292","barlowpacific-cent2292-1",TRUE
"771","cerm1238","numerals-cerm1238-1",TRUE
"772","chac1249","numerals-chac1249-1",TRUE
"773","chad1240","numerals-chad1240-1",TRUE
"774","chak1266","numerals-chak1266-1",TRUE
"775","chak1270","numerals-chak1270-1",TRUE
"776","chak1271","numerals-chak1271-1",TRUE
"777","chal1263","numerals-chal1263-1",TRUE
"778","chal1269","numerals-chal1269-1",TRUE
"779","cham1309","numerals-cham1309-1",TRUE
"780","cham1313","barlowpacific-cham1313-2",TRUE
"781","cham1315","numerals-cham1315-1",TRUE
"782","cham1318","numerals-cham1318-1",TRUE
"783","chan1309","numerals-chan1309-1",TRUE
"784","chan1310","numerals-chan1310-1",TRUE
"785","chan1313","numerals-chan1313-1",TRUE
"786","chan1319","barlowpacific-chan1319-1",TRUE
"787","chan1325","numerals-chan1325-1",TRUE
"788","chau1258","sand-Sanenyo",TRUE
"789","chau1259","numerals-chau1259-1",TRUE
"790","chav1241","barlowpacific-chav1241-1",TRUE
"791","chay1248","numerals-chay1248-1",TRUE
"792","chec1245","numerals-chec1245-1",TRUE
"793","chee1238","numerals-chee1238-1",TRUE
"794","chek1238","numerals-chek1238-1",TRUE
"795","chen1259","barlowpacific-chen1259-1",TRUE
"796","chep1245","numerals-chep1245-1",TRUE
"797","cher1271","numerals-cher1271-1",TRUE
"798","cher1273","numerals-cher1273-1",TRUE
"799","chew1245","numerals-chew1245-1",TRUE
"800","chey1247","numerals-chey1247-1",TRUE
"801","chha1249","numerals-chha1249-1",TRUE
"802","chhi1245","numerals-chhi1245-3",TRUE
"803","chhu1238","numerals-chhu1238-1",TRUE
"804","chic1270","numerals-chic1270-1",TRUE
"805","chic1273","numerals-chic1273-1",TRUE
"806","chig1238","numerals-chig1238-1",TRUE
"807","chim1309","numerals-chim1309-1",TRUE
"808","chin1253","barlowpacific-chin1253-1",TRUE
"809","chin1475","numerals-chin1475-1",TRUE
"810","chin1478","numerals-chin1478-1",TRUE
"811","chip1261","numerals-chip1261-1",TRUE
"812","chip1262","numerals-chip1262-1",TRUE
"813","chiq1248","numerals-chiq1248-1",TRUE
"814","chir1283","numerals-chir1283-1",TRUE
"815","chir1284","numerals-chir1284-1",TRUE
"816","chir1286","numerals-chir1286-1",TRUE
"817","chit1248","numerals-chit1248-1",TRUE
"818","chit1274","numerals-chit1274-1",TRUE
"819","chit1275","googleuninum-ctg",TRUE
"820","chit1279","numerals-chit1279-1",TRUE
"821","chit1280","numerals-chit1280-1",TRUE
"822","choc1276","numerals-choc1276-1",TRUE
"823","choc1279","numerals-choc1279-1",TRUE
"824","chod1238","numerals-chod1238-1",TRUE
"825","chok1243","sand-ChakesangChokri",TRUE
"826","chok1245","numerals-chok1245-1",TRUE
"827","chol1282","numerals-chol1282-1",TRUE
"828","chon1284","numerals-chon1284-1",TRUE
"829","chop1243","numerals-chop1243-1",TRUE
"830","chor1273","numerals-chor1273-1",TRUE
"831","chot1239","numerals-chot1239-1",TRUE
"832","chra1242","numerals-chra1242-1",TRUE
"833","chru1239","numerals-chru1239-1",TRUE
"834","chua1250","numerals-chua1250-1",TRUE
"835","chug1252","numerals-chug1252-1",TRUE
"836","chuj1250","numerals-chuj1250-1",TRUE
"837","chuk1273","numerals-chuk1273-2",TRUE
"838","chuk1274","numerals-chuk1274-1",TRUE
"839","chul1246","numerals-chul1246-1",TRUE
"840","chum1261","numerals-chum1261-1",TRUE
"841","chut1247","numerals-chut1247-1",TRUE
"842","chuu1238","numerals-chuu1238-1",TRUE
"843","chuv1255","numerals-chuv1255-1",TRUE
"844","chuw1238","numerals-chuw1238-1",TRUE
"845","ciac1237","numerals-ciac1237-1",TRUE
"846","cici1237","numerals-cici1237-1",TRUE
"847","cimb1238","numerals-cimb1238-1",TRUE
"848","cina1236","barlowpacific-cina1236-1",TRUE
"849","cind1241","numerals-cind1241-1",TRUE
"850","cint1239","numerals-cint1239-1",TRUE
"851","cita1245","numerals-cita1245-1",TRUE
"852","clal1241","numerals-clal1241-2",TRUE
"853","clel1238","numerals-clel1238-1",TRUE
"854","coas1295","barlowpacific-coas1295-3",TRUE
"855","coca1259","numerals-coca1259-2",TRUE
"856","coco1260","barlowpacific-coco1260-1",TRUE
"857","coco1261","numerals-coco1261-1",TRUE
"858","coeu1236","numerals-coeu1236-1",TRUE
"859","cofa1242","numerals-cofa1242-1",TRUE
"860","cogu1240","numerals-cogu1240-1",TRUE
"861","coll1240","numerals-coll1240-1",TRUE
"862","colo1256","numerals-colo1256-1",TRUE
"863","colu1241","numerals-colu1241-1",TRUE
"864","coma1245","numerals-coma1245-1",TRUE
"865","coma1246","numerals-coma1246-1",TRUE
"866","como1258","numerals-como1258-1",TRUE
"867","como1259","numerals-como1259-1",TRUE
"868","coon1239","numerals-coon1239-1",TRUE
"869","coos1249","numerals-coos1249-1",TRUE
"870","copa1236","numerals-copa1236-1",TRUE
"871","copa1237","numerals-copa1237-1",TRUE
"872","corn1251","numerals-corn1251-1",TRUE
"873","cors1241","numerals-cors1241-1",TRUE
"874","cota1241","numerals-cota1241-1",TRUE
"875","cowl1242","numerals-cowl1242-1",TRUE
"876","cree1270","numerals-cree1270-1",TRUE
"877","crim1257","numerals-crim1257-1",TRUE
"878","croa1245","googleuninum-hrv",TRUE
"879","cros1244","numerals-cros1244-1",TRUE
"880","crow1244","numerals-crow1244-1",TRUE
"881","cuaa1241","numerals-cuaa1241-1",TRUE
"882","cube1242","numerals-cube1242-2",TRUE
"883","cuib1242","numerals-cuib1242-1",TRUE
"884","culi1244","numerals-culi1244-2",TRUE
"885","cunn1236","numerals-cunn1236-1",TRUE
"886","curr1243","numerals-curr1243-1",TRUE
"887","cusc1236","numerals-cusc1236-1",TRUE
"888","cuyo1237","numerals-cuyo1237-1",TRUE
"889","cwib1235","numerals-cwib1235-1",TRUE
"890","czec1258","numerals-czec1258-1",TRUE
"891","daai1236","numerals-daai1236-1",TRUE
"892","daak1235","barlowpacific-daak1235-1",TRUE
"893","dabe1239","barlowpacific-dabe1239-1",TRUE
"894","dadi1249","numerals-dadi1249-1",TRUE
"895","dadi1250","numerals-dadi1250-1",TRUE
"896","daga1275","numerals-daga1275-1",TRUE
"897","dagb1246","numerals-dagb1246-1",TRUE
"898","daha1247","numerals-daha1247-1",TRUE
"899","daii1240","numerals-daii1240-1",TRUE
"900","daka1243","numerals-daka1243-1",TRUE
"901","dako1258","numerals-dako1258-1",TRUE
"902","dakp1242","numerals-dakp1242-1",TRUE
"903","dale1238","numerals-dale1238-1",TRUE
"904","dalo1238","numerals-dalo1238-1",TRUE
"905","dama1272","numerals-dama1272-1",TRUE
"906","damb1246","numerals-damb1246-1",TRUE
"907","dame1241","numerals-dame1241-1",TRUE
"908","damp1237","numerals-damp1237-2",TRUE
"909","dana1252","numerals-dana1252-1",TRUE
"910","dana1254","barlowpacific-dana1254-1",TRUE
"911","dand1238","numerals-dand1238-1",TRUE
"912","dang1260","numerals-dang1260-1",TRUE
"913","dani1285","numerals-dani1285-1",TRUE
"914","dann1241","numerals-dann1241-1",TRUE
"915","dano1240","numerals-dano1240-1",TRUE
"916","daon1243","barlowpacific-daon1243-1",TRUE
"917","daoo1238","numerals-daoo1238-1",TRUE
"918","dara1250","numerals-dara1250-1",TRUE
"919","dard1243","numerals-dard1243-1",TRUE
"920","darg1241","numerals-darg1241-1",TRUE
"921","dari1249","numerals-dari1249-1",TRUE
"922","darm1243","numerals-darm1243-1",TRUE
"923","dato1239","numerals-dato1239-1",TRUE
"924","daur1238","numerals-daur1238-1",TRUE
"925","dava1245","numerals-dava1245-1",TRUE
"926","dawa1242","numerals-dawa1242-1",TRUE
"927","dawe1237","numerals-dawe1237-1",TRUE
"928","daww1239","numerals-daww1239-1",TRUE
"929","dayy1236","numerals-dayy1236-1",TRUE
"930","decc1239","numerals-decc1239-1",TRUE
"931","dedu1240","numerals-dedu1240-1",TRUE
"932","dege1246","numerals-dege1246-1",TRUE
"933","dege1247","barlowpacific-dege1247-1",TRUE
"934","dege1248","numerals-dege1248-1",TRUE
"935","degg1238","numerals-degg1238-1",TRUE
"936","dehu1237","numerals-dehu1237-1",TRUE
"937","dela1251","numerals-dela1251-1",TRUE
"938","delo1240","numerals-delo1240-1",TRUE
"939","demi1242","numerals-demi1242-1",TRUE
"940","demm1245","barlowpacific-demm1245-2",TRUE
"941","demt1241","barlowpacific-demt1241-1",TRUE
"942","deng1250","numerals-deng1250-1",TRUE
"943","deng1253","barlowpacific-deng1253-1",TRUE
"944","deni1241","numerals-deni1241-2",TRUE
"945","deny1238","numerals-deny1238-1",TRUE
"946","deor1238","numerals-deor1238-1",TRUE
"947","dera1245","barlowpacific-dera1245-2",TRUE
"948","desa1247","numerals-desa1247-1",TRUE
"949","dewo1238","numerals-dewo1238-1",TRUE
"950","dhal1245","numerals-dhal1245-1",TRUE
"951","dhan1270","bowernnumerals-Dhang",TRUE
"952","dhao1237","numerals-dhao1237-1",TRUE
"953","dhar1247","numerals-dhar1247-1",TRUE
"954","dhat1238","numerals-dhat1238-1",TRUE
"955","dhim1246","numerals-dhim1246-1",TRUE
"956","dhiv1236","numerals-dhiv1236-1",TRUE
"957","dhod1238","numerals-dhod1238-1",TRUE
"958","dhul1234","numerals-dhul1234-1",TRUE
"959","dhuw1250","bowernnumerals-Dhuwala",TRUE
"960","diaa1238","barlowpacific-diaa1238-1",TRUE
"961","dibi1240","barlowpacific-dibi1240-1",TRUE
"962","dica1235","barlowpacific-dica1235-1",TRUE
"963","didi1258","numerals-didi1258-1",TRUE
"964","dido1241","numerals-dido1241-1",TRUE
"965","diga1241","sand-TaraonMishmi",TRUE
"966","digo1242","numerals-digo1242-1",TRUE
"967","digo1243","numerals-digo1243-1",TRUE
"968","diii1241","numerals-diii1241-1",TRUE
"969","diji1241","numerals-diji1241-1",TRUE
"970","dima1251","numerals-dima1251-1",TRUE
"971","dima1252","barlowpacific-dima1252-1",TRUE
"972","dime1235","numerals-dime1235-1",TRUE
"973","dimi1244","barlowpacific-dimi1244-1",TRUE
"974","diml1238","numerals-diml1238-1",TRUE
"975","ding1239","numerals-ding1239-1",TRUE
"976","diod1237","numerals-diod1237-1",TRUE
"977","dira1238","bowernnumerals-Diya",TRUE
"978","dira1243","numerals-dira1243-1",TRUE
"979","diri1252","numerals-diri1252-1",TRUE
"980","dita1238","numerals-dita1238-1",TRUE
"981","diti1235","numerals-diti1235-1",TRUE
"982","djam1255","numerals-djam1255-1",TRUE
"983","djau1244","numerals-djau1244-1",TRUE
"984","djeo1235","numerals-djeo1235-1",TRUE
"985","djim1235","numerals-djim1235-1",TRUE
"986","djin1251","numerals-djin1251-1",TRUE
"987","djin1253","bowernnumerals-Djina",TRUE
"988","dobe1238","numerals-dobe1238-1",TRUE
"989","dobu1241","numerals-dobu1241-1",TRUE
"990","doga1238","barlowpacific-doga1238-1",TRUE
"991","dogh1241","barlowpacific-dogh1241-1",TRUE
"992","dogo1295","numerals-dogo1295-1",TRUE
"993","dogr1250","sand-Dogri",TRUE
"994","dogr1252","numerals-dogr1252-1",TRUE
"995","dogu1235","numerals-dogu1235-1",TRUE
"996","dolg1241","numerals-dolg1241-1",TRUE
"997","dolp1239","numerals-dolp1239-1",TRUE
"998","doma1258","numerals-doma1258-1",TRUE
"999","doma1260","numerals-doma1260-1",TRUE
"1000","domm1246","numerals-domm1246-1",TRUE
"1001","domp1238","numerals-domp1238-1",TRUE
"1002","domu1245","barlowpacific-domu1245-1",TRUE
"1003","domu1246","barlowpacific-domu1246-1",TRUE
"1004","dond1249","numerals-dond1249-1",TRUE
"1005","dong1285","numerals-dong1285-1",TRUE
"1006","dong1286","numerals-dong1286-1",TRUE
"1007","dong1290","numerals-dong1290-1",TRUE
"1008","donn1239","numerals-donn1239-1",TRUE
