"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Glosser","Alternate_gloss","Comment_glosser"
"12029","swah1253-2-60-1","swah1253-2",NA,"60",NA,"sitʰíini","sitʰíini",NA,NA,"6·10","EAT",NA,"( < Arabic )"
"12030","swah1253-2-60-1","swah1253-2",NA,"60",NA,"sitʰíini","sitʰíini",NA,NA,"6·10","EAT",NA,"( < Arabic )"
"12031","swah1253-2-60-1","swah1253-2",NA,"60",NA,"sitʰíini","sitʰíini",NA,NA,"6·10","EAT",NA,"( < Arabic )"
"12032","swah1253-2-60-1","swah1253-2",NA,"60",NA,"sitʰíini","sitʰíini",NA,NA,"6·10","EAT",NA,"( < Arabic )"
"12033","swah1253-2-60-1","swah1253-2",NA,"60",NA,"sitʰíini","sitʰíini",NA,NA,"6·10","EAT",NA,"( < Arabic )"
"12034","swah1253-2-70-1","swah1253-2",NA,"70",NA,"sabíini","sabíini",NA,NA,"7·10","EAT",NA,"( < Arabic )"
"12035","swah1253-2-70-1","swah1253-2",NA,"70",NA,"sabíini","sabíini",NA,NA,"7·10","EAT",NA,"( < Arabic )"
"12036","swah1253-2-70-1","swah1253-2",NA,"70",NA,"sabíini","sabíini",NA,NA,"7·10","EAT",NA,"( < Arabic )"
"12037","swah1253-2-70-1","swah1253-2",NA,"70",NA,"sabíini","sabíini",NA,NA,"7·10","EAT",NA,"( < Arabic )"
"12038","swah1253-2-70-1","swah1253-2",NA,"70",NA,"sabíini","sabíini",NA,NA,"7·10","EAT",NA,"( < Arabic )"
"12039","swah1253-2-80-1","swah1253-2",NA,"80",NA,"tʰamaaníini","tʰamaaníini",NA,NA,"8·10","EAT",NA,"( < Arabic )"
"12040","swah1253-2-80-1","swah1253-2",NA,"80",NA,"tʰamaaníini","tʰamaaníini",NA,NA,"8·10","EAT",NA,"( < Arabic )"
"12041","swah1253-2-80-1","swah1253-2",NA,"80",NA,"tʰamaaníini","tʰamaaníini",NA,NA,"8·10","EAT",NA,"( < Arabic )"
"12042","swah1253-2-80-1","swah1253-2",NA,"80",NA,"tʰamaaníini","tʰamaaníini",NA,NA,"8·10","EAT",NA,"( < Arabic )"
"12043","swah1253-2-80-1","swah1253-2",NA,"80",NA,"tʰamaaníini","tʰamaaníini",NA,NA,"8·10","EAT",NA,"( < Arabic )"
"12044","swah1253-2-90-1","swah1253-2",NA,"90",NA,"tuswíini","tuswíini",NA,NA,"9·10","EAT",NA,"( < Arabic )"
"12045","swah1253-2-90-1","swah1253-2",NA,"90",NA,"tuswíini","tuswíini",NA,NA,"9·10","EAT",NA,"( < Arabic )"
"12046","swah1253-2-90-1","swah1253-2",NA,"90",NA,"tuswíini","tuswíini",NA,NA,"9·10","EAT",NA,"( < Arabic )"
"12047","swah1253-2-90-1","swah1253-2",NA,"90",NA,"tuswíini","tuswíini",NA,NA,"9·10","EAT",NA,"( < Arabic )"
"12048","swah1253-2-90-1","swah1253-2",NA,"90",NA,"tuswíini","tuswíini",NA,NA,"9·10","EAT",NA,"( < Arabic )"
"12049","swah1253-2-100-1","swah1253-2",NA,"100",NA,"miíya","miíya",NA,NA,"100","EAT",NA,"( < Arabic )"
"12050","swah1253-2-100-1","swah1253-2",NA,"100",NA,"miíya","miíya",NA,NA,"100","EAT",NA,"( < Arabic )"
"12051","swah1253-2-100-1","swah1253-2",NA,"100",NA,"miíya","miíya",NA,NA,"100","EAT",NA,"( < Arabic )"
"12052","swah1253-2-100-1","swah1253-2",NA,"100",NA,"miíya","miíya",NA,NA,"100","EAT",NA,"( < Arabic )"
"12053","swah1253-2-100-1","swah1253-2",NA,"100",NA,"miíya","miíya",NA,NA,"100","EAT",NA,"( < Arabic )"
"12054","swah1253-2-200-1","swah1253-2",NA,"200",NA,"miyá ᵐbiíri","miyá ᵐbiíri",NA,NA,"100·2","EAT",NA,NA
"12055","swah1253-2-200-1","swah1253-2",NA,"200",NA,"miyá ᵐbiíri","miyá ᵐbiíri",NA,NA,"100·2","EAT",NA,NA
"12056","swah1253-2-200-1","swah1253-2",NA,"200",NA,"miyá ᵐbiíri","miyá ᵐbiíri",NA,NA,"100·2","EAT",NA,NA
"12057","swah1253-2-200-1","swah1253-2",NA,"200",NA,"miyá ᵐbiíri","miyá ᵐbiíri",NA,NA,"100·2","EAT",NA,NA
"12058","swah1253-2-200-1","swah1253-2",NA,"200",NA,"miyá ᵐbiíri","miyá ᵐbiíri",NA,NA,"100·2","EAT",NA,NA
"12059","swah1253-2-1000-1","swah1253-2",NA,"1000",NA,"álúfu","álúfu",NA,NA,"1000","EAT",NA,"( < Arabic )"
"12060","swah1253-2-1000-1","swah1253-2",NA,"1000",NA,"álúfu","álúfu",NA,NA,"1000","EAT",NA,"( < Arabic )"
"12061","swah1253-2-1000-1","swah1253-2",NA,"1000",NA,"álúfu","álúfu",NA,NA,"1000","EAT",NA,"( < Arabic )"
"12062","swah1253-2-1000-1","swah1253-2",NA,"1000",NA,"álúfu","álúfu",NA,NA,"1000","EAT",NA,"( < Arabic )"
"12063","swah1253-2-1000-1","swah1253-2",NA,"1000",NA,"álúfu","álúfu",NA,NA,"1000","EAT",NA,"( < Arabic )"
"12064","swah1253-2-2000-1","swah1253-2",NA,"2000",NA,"álúfu ᵐbiíri","álúfu ᵐbiíri",NA,NA,"1000·2","EAT",NA,NA
"12065","swah1253-2-2000-1","swah1253-2",NA,"2000",NA,"álúfu ᵐbiíri","álúfu ᵐbiíri",NA,NA,"1000·2","EAT",NA,NA
"12066","swah1253-2-2000-1","swah1253-2",NA,"2000",NA,"álúfu ᵐbiíri","álúfu ᵐbiíri",NA,NA,"1000·2","EAT",NA,NA
"12067","swah1253-2-2000-1","swah1253-2",NA,"2000",NA,"álúfu ᵐbiíri","álúfu ᵐbiíri",NA,NA,"1000·2","EAT",NA,NA
"12068","swah1253-2-2000-1","swah1253-2",NA,"2000",NA,"álúfu ᵐbiíri","álúfu ᵐbiíri",NA,NA,"1000·2","EAT",NA,NA
"12069","swah1253-3-1-1","swah1253-3",NA,"1",NA,"mɔ́dʒa","mɔ́dʒa",NA,NA,"1","EAT",NA,NA
"12070","swah1253-3-1-1","swah1253-3",NA,"1",NA,"mɔ́dʒa","mɔ́dʒa",NA,NA,"1","EAT",NA,NA
"12071","swah1253-3-1-1","swah1253-3",NA,"1",NA,"mɔ́dʒa","mɔ́dʒa",NA,NA,"1","EAT",NA,NA
"12072","swah1253-3-1-1","swah1253-3",NA,"1",NA,"mɔ́dʒa","mɔ́dʒa",NA,NA,"1","EAT",NA,NA
"12073","swah1253-3-1-1","swah1253-3",NA,"1",NA,"mɔ́dʒa","mɔ́dʒa",NA,NA,"1","EAT",NA,NA
"12074","swah1253-3-2-1","swah1253-3",NA,"2",NA,"mbíli","mbíli",NA,NA,"2","EAT",NA,NA
"12075","swah1253-3-2-1","swah1253-3",NA,"2",NA,"mbíli","mbíli",NA,NA,"2","EAT",NA,NA
"12076","swah1253-3-2-1","swah1253-3",NA,"2",NA,"mbíli","mbíli",NA,NA,"2","EAT",NA,NA
"12077","swah1253-3-2-1","swah1253-3",NA,"2",NA,"mbíli","mbíli",NA,NA,"2","EAT",NA,NA
"12078","swah1253-3-2-1","swah1253-3",NA,"2",NA,"mbíli","mbíli",NA,NA,"2","EAT",NA,NA
"12079","swah1253-3-3-1","swah1253-3",NA,"3",NA,"tátu","tátu",NA,NA,"3","EAT",NA,NA
"12080","swah1253-3-3-1","swah1253-3",NA,"3",NA,"tátu","tátu",NA,NA,"3","EAT",NA,NA
"12081","swah1253-3-3-1","swah1253-3",NA,"3",NA,"tátu","tátu",NA,NA,"3","EAT",NA,NA
"12082","swah1253-3-3-1","swah1253-3",NA,"3",NA,"tátu","tátu",NA,NA,"3","EAT",NA,NA
"12083","swah1253-3-3-1","swah1253-3",NA,"3",NA,"tátu","tátu",NA,NA,"3","EAT",NA,NA
"12084","swah1253-3-4-1","swah1253-3",NA,"4",NA,"ń̩nɛ","ń̩nɛ",NA,NA,"4","EAT",NA,NA
"12085","swah1253-3-4-1","swah1253-3",NA,"4",NA,"ń̩nɛ","ń̩nɛ",NA,NA,"4","EAT",NA,NA
"12086","swah1253-3-4-1","swah1253-3",NA,"4",NA,"ń̩nɛ","ń̩nɛ",NA,NA,"4","EAT",NA,NA
"12087","swah1253-3-4-1","swah1253-3",NA,"4",NA,"ń̩nɛ","ń̩nɛ",NA,NA,"4","EAT",NA,NA
"12088","swah1253-3-4-1","swah1253-3",NA,"4",NA,"ń̩nɛ","ń̩nɛ",NA,NA,"4","EAT",NA,NA
"12089","swah1253-3-5-1","swah1253-3",NA,"5",NA,"tánu","tánu",NA,NA,"5","EAT","5",NA
"12090","swah1253-3-5-1","swah1253-3",NA,"5",NA,"tánu","tánu",NA,NA,"5","EAT","5",NA
"12091","swah1253-3-5-1","swah1253-3",NA,"5",NA,"tánu","tánu",NA,NA,"5","EAT","5",NA
"12092","swah1253-3-5-1","swah1253-3",NA,"5",NA,"tánu","tánu",NA,NA,"5","EAT","5",NA
"12093","swah1253-3-5-1","swah1253-3",NA,"5",NA,"tánu","tánu",NA,NA,"5","EAT","5",NA
"12094","swah1253-3-6-1","swah1253-3",NA,"6",NA,"síta","síta",NA,NA,"6","EAT",NA,"( < Swahili / Arabic ) - borrowed"
"12095","swah1253-3-6-1","swah1253-3",NA,"6",NA,"síta","síta",NA,NA,"6","EAT",NA,"( < Arabic )"
"12096","swah1253-3-6-1","swah1253-3",NA,"6",NA,"síta","síta",NA,NA,"6","EAT",NA,"( < Arabic )"
"12097","swah1253-3-6-1","swah1253-3",NA,"6",NA,"síta","síta",NA,NA,"6","EAT",NA,"( < Arabic )"
"12098","swah1253-3-6-1","swah1253-3",NA,"6",NA,"síta","síta",NA,NA,"6","EAT",NA,"( < Arabic )"
"12099","swah1253-3-7-1","swah1253-3",NA,"7",NA,"sába","sába",NA,NA,"7","EAT",NA,"( < Arabic )"
"12100","swah1253-3-7-1","swah1253-3",NA,"7",NA,"sába","sába",NA,NA,"7","EAT",NA,"( < Arabic )"
"12101","swah1253-3-7-1","swah1253-3",NA,"7",NA,"sába","sába",NA,NA,"7","EAT",NA,"( < Arabic )"
"12102","swah1253-3-7-1","swah1253-3",NA,"7",NA,"sába","sába",NA,NA,"7","EAT",NA,"( < Arabic )"
"12103","swah1253-3-7-1","swah1253-3",NA,"7",NA,"sába","sába",NA,NA,"7","EAT",NA,"( < Arabic )"
"12104","swah1253-3-8-1","swah1253-3",NA,"8",NA,"nánɛ","nánɛ",NA,NA,"4+4","EAT","x4",NA
"12105","swah1253-3-8-1","swah1253-3",NA,"8",NA,"nánɛ","nánɛ",NA,NA,"4+4","EAT","x4",NA
"12106","swah1253-3-8-1","swah1253-3",NA,"8",NA,"nánɛ","nánɛ",NA,NA,"4+4","EAT","x4",NA
"12107","swah1253-3-8-1","swah1253-3",NA,"8",NA,"nánɛ","nánɛ",NA,NA,"4+4","EAT","x4",NA
"12108","swah1253-3-8-1","swah1253-3",NA,"8",NA,"nánɛ","nánɛ",NA,NA,"4+4","EAT","x4",NA
"12109","swah1253-3-9-1","swah1253-3",NA,"9",NA,"tísa","tísa",NA,NA,"9","EAT","9","(< Arabic )"
"12110","swah1253-3-9-1","swah1253-3",NA,"9",NA,"tísa","tísa",NA,NA,"9","EAT","9","(< Arabic )"
"12111","swah1253-3-9-1","swah1253-3",NA,"9",NA,"tísa","tísa",NA,NA,"9","EAT","9","(< Arabic )"
"12112","swah1253-3-9-1","swah1253-3",NA,"9",NA,"tísa","tísa",NA,NA,"9","EAT","9","(< Arabic )"
"12113","swah1253-3-9-1","swah1253-3",NA,"9",NA,"tísa","tísa",NA,NA,"9","EAT","9","(< Arabic )"
"12114","swah1253-3-10-1","swah1253-3",NA,"10",NA,"kúmi","kúmi",NA,NA,"10","EAT",NA,NA
"12115","swah1253-3-10-1","swah1253-3",NA,"10",NA,"kúmi","kúmi",NA,NA,"10","EAT",NA,NA
"12116","swah1253-3-10-1","swah1253-3",NA,"10",NA,"kúmi","kúmi",NA,NA,"10","EAT",NA,NA
"12117","swah1253-3-10-1","swah1253-3",NA,"10",NA,"kúmi","kúmi",NA,NA,"10","EAT",NA,NA
"12118","swah1253-3-10-1","swah1253-3",NA,"10",NA,"kúmi","kúmi",NA,NA,"10","EAT",NA,NA
"12119","swah1253-3-11-1","swah1253-3",NA,"11",NA,"kumi na mɔ́dʒa","kumi na mɔ́dʒa",NA,NA,"10+{and}1","EAT",NA,NA
"12120","swah1253-3-11-1","swah1253-3",NA,"11",NA,"kumi na mɔ́dʒa","kumi na mɔ́dʒa",NA,NA,"10+{and}1","EAT",NA,NA
"12121","swah1253-3-11-1","swah1253-3",NA,"11",NA,"kumi na mɔ́dʒa","kumi na mɔ́dʒa",NA,NA,"10+{and}1","EAT",NA,NA
"12122","swah1253-3-11-1","swah1253-3",NA,"11",NA,"kumi na mɔ́dʒa","kumi na mɔ́dʒa",NA,NA,"10+{and}1","EAT",NA,NA
"12123","swah1253-3-11-1","swah1253-3",NA,"11",NA,"kumi na mɔ́dʒa","kumi na mɔ́dʒa",NA,NA,"10+{and}1","EAT",NA,NA
"12124","swah1253-3-12-1","swah1253-3",NA,"12",NA,"kumi na mbíli","kumi na mbíli",NA,NA,"10+{and}2","EAT",NA,NA
"12125","swah1253-3-12-1","swah1253-3",NA,"12",NA,"kumi na mbíli","kumi na mbíli",NA,NA,"10+{and}2","EAT",NA,NA
"12126","swah1253-3-12-1","swah1253-3",NA,"12",NA,"kumi na mbíli","kumi na mbíli",NA,NA,"10+{and}2","EAT",NA,NA
"12127","swah1253-3-12-1","swah1253-3",NA,"12",NA,"kumi na mbíli","kumi na mbíli",NA,NA,"10+{and}2","EAT",NA,NA
"12128","swah1253-3-12-1","swah1253-3",NA,"12",NA,"kumi na mbíli","kumi na mbíli",NA,NA,"10+{and}2","EAT",NA,NA
"12129","swah1253-3-13-1","swah1253-3",NA,"13",NA,"kumi na tátu","kumi na tátu",NA,NA,"10+{and}3","EAT",NA,NA
"12130","swah1253-3-13-1","swah1253-3",NA,"13",NA,"kumi na tátu","kumi na tátu",NA,NA,"10+{and}3","EAT",NA,NA
"12131","swah1253-3-13-1","swah1253-3",NA,"13",NA,"kumi na tátu","kumi na tátu",NA,NA,"10+{and}3","EAT",NA,NA
"12132","swah1253-3-13-1","swah1253-3",NA,"13",NA,"kumi na tátu","kumi na tátu",NA,NA,"10+{and}3","EAT",NA,NA
"12133","swah1253-3-13-1","swah1253-3",NA,"13",NA,"kumi na tátu","kumi na tátu",NA,NA,"10+{and}3","EAT",NA,NA
"12134","swah1253-3-14-1","swah1253-3",NA,"14",NA,"kumi na ń̩nɛ","kumi na ń̩nɛ",NA,NA,"10+{and}4","EAT",NA,NA
"12135","swah1253-3-14-1","swah1253-3",NA,"14",NA,"kumi na ń̩nɛ","kumi na ń̩nɛ",NA,NA,"10+{and}4","EAT",NA,NA
"12136","swah1253-3-14-1","swah1253-3",NA,"14",NA,"kumi na ń̩nɛ","kumi na ń̩nɛ",NA,NA,"10+{and}4","EAT",NA,NA
"12137","swah1253-3-14-1","swah1253-3",NA,"14",NA,"kumi na ń̩nɛ","kumi na ń̩nɛ",NA,NA,"10+{and}4","EAT",NA,NA
"12138","swah1253-3-14-1","swah1253-3",NA,"14",NA,"kumi na ń̩nɛ","kumi na ń̩nɛ",NA,NA,"10+{and}4","EAT",NA,NA
"12139","swah1253-3-15-1","swah1253-3",NA,"15",NA,"kumi na tánu","kumi na tánu",NA,NA,"10+{and}5","EAT",NA,NA
"12140","swah1253-3-15-1","swah1253-3",NA,"15",NA,"kumi na tánu","kumi na tánu",NA,NA,"10+{and}5","EAT",NA,NA
"12141","swah1253-3-15-1","swah1253-3",NA,"15",NA,"kumi na tánu","kumi na tánu",NA,NA,"10+{and}5","EAT",NA,NA
"12142","swah1253-3-15-1","swah1253-3",NA,"15",NA,"kumi na tánu","kumi na tánu",NA,NA,"10+{and}5","EAT",NA,NA
"12143","swah1253-3-15-1","swah1253-3",NA,"15",NA,"kumi na tánu","kumi na tánu",NA,NA,"10+{and}5","EAT",NA,NA
"12144","swah1253-3-16-1","swah1253-3",NA,"16",NA,"kumi na síta","kumi na síta",NA,NA,"10+{and}6","EAT",NA,NA
"12145","swah1253-3-16-1","swah1253-3",NA,"16",NA,"kumi na síta","kumi na síta",NA,NA,"10+{and}6","EAT",NA,NA
"12146","swah1253-3-16-1","swah1253-3",NA,"16",NA,"kumi na síta","kumi na síta",NA,NA,"10+{and}6","EAT",NA,NA
"12147","swah1253-3-16-1","swah1253-3",NA,"16",NA,"kumi na síta","kumi na síta",NA,NA,"10+{and}6","EAT",NA,NA
"12148","swah1253-3-16-1","swah1253-3",NA,"16",NA,"kumi na síta","kumi na síta",NA,NA,"10+{and}6","EAT",NA,NA
"12149","swah1253-3-17-1","swah1253-3",NA,"17",NA,"kumi na sába","kumi na sába",NA,NA,"10+{and}7","EAT",NA,NA
"12150","swah1253-3-17-1","swah1253-3",NA,"17",NA,"kumi na sába","kumi na sába",NA,NA,"10+{and}7","EAT",NA,NA
"12151","swah1253-3-17-1","swah1253-3",NA,"17",NA,"kumi na sába","kumi na sába",NA,NA,"10+{and}7","EAT",NA,NA
"12152","swah1253-3-17-1","swah1253-3",NA,"17",NA,"kumi na sába","kumi na sába",NA,NA,"10+{and}7","EAT",NA,NA
"12153","swah1253-3-17-1","swah1253-3",NA,"17",NA,"kumi na sába","kumi na sába",NA,NA,"10+{and}7","EAT",NA,NA
"12154","swah1253-3-18-1","swah1253-3",NA,"18",NA,"kumi na nánɛ","kumi na nánɛ",NA,NA,"10+{and}4+4","EAT",NA,NA
"12155","swah1253-3-18-1","swah1253-3",NA,"18",NA,"kumi na nánɛ","kumi na nánɛ",NA,NA,"10+{and}4+4","EAT",NA,NA
"12156","swah1253-3-18-1","swah1253-3",NA,"18",NA,"kumi na nánɛ","kumi na nánɛ",NA,NA,"10+{and}4+4","EAT",NA,NA
"12157","swah1253-3-18-1","swah1253-3",NA,"18",NA,"kumi na nánɛ","kumi na nánɛ",NA,NA,"10+{and}4+4","EAT",NA,NA
"12158","swah1253-3-18-1","swah1253-3",NA,"18",NA,"kumi na nánɛ","kumi na nánɛ",NA,NA,"10+{and}4+4","EAT",NA,NA
"12159","swah1253-3-19-1","swah1253-3",NA,"19",NA,"kumi na tísa","kumi na tísa",NA,NA,"10+{and}9","EAT",NA,NA
"12160","swah1253-3-19-1","swah1253-3",NA,"19",NA,"kumi na tísa","kumi na tísa",NA,NA,"10+{and}9","EAT",NA,NA
"12161","swah1253-3-19-1","swah1253-3",NA,"19",NA,"kumi na tísa","kumi na tísa",NA,NA,"10+{and}9","EAT",NA,NA
"12162","swah1253-3-19-1","swah1253-3",NA,"19",NA,"kumi na tísa","kumi na tísa",NA,NA,"10+{and}9","EAT",NA,NA
"12163","swah1253-3-19-1","swah1253-3",NA,"19",NA,"kumi na tísa","kumi na tísa",NA,NA,"10+{and}9","EAT",NA,NA
"12164","swah1253-3-20-1","swah1253-3",NA,"20",NA,"iʃirini","iʃirini",NA,NA,"2’·10'","EAT",NA,NA
"12165","swah1253-3-20-1","swah1253-3",NA,"20",NA,"iʃirini","iʃirini",NA,NA,"2’·10'","EAT",NA,NA
"12166","swah1253-3-20-1","swah1253-3",NA,"20",NA,"iʃirini","iʃirini",NA,NA,"2’·10'","EAT",NA,NA
"12167","swah1253-3-20-1","swah1253-3",NA,"20",NA,"iʃirini","iʃirini",NA,NA,"2’·10'","EAT",NA,NA
"12168","swah1253-3-20-1","swah1253-3",NA,"20",NA,"iʃirini","iʃirini",NA,NA,"2’·10'","EAT",NA,NA
"12169","swah1253-3-21-1","swah1253-3",NA,"21",NA,"iʃirini na mɔ́dʒa","iʃirini na mɔ́dʒa",NA,NA,"(2’·10')+{and}1","EAT",NA,"( Arabic + Bantu)"
"12170","swah1253-3-21-1","swah1253-3",NA,"21",NA,"iʃirini na mɔ́dʒa","iʃirini na mɔ́dʒa",NA,NA,"(2’·10')+{and}1","EAT",NA,"( Arabic + Bantu)"
"12171","swah1253-3-21-1","swah1253-3",NA,"21",NA,"iʃirini na mɔ́dʒa","iʃirini na mɔ́dʒa",NA,NA,"(2’·10')+{and}1","EAT",NA,"( Arabic + Bantu)"
"12172","swah1253-3-21-1","swah1253-3",NA,"21",NA,"iʃirini na mɔ́dʒa","iʃirini na mɔ́dʒa",NA,NA,"(2’·10')+{and}1","EAT",NA,"( Arabic + Bantu)"
"12173","swah1253-3-21-1","swah1253-3",NA,"21",NA,"iʃirini na mɔ́dʒa","iʃirini na mɔ́dʒa",NA,NA,"(2’·10')+{and}1","EAT",NA,"( Arabic + Bantu)"
"12174","swah1253-3-22-1","swah1253-3",NA,"22",NA,"iʃirini na mbíli","iʃirini na mbíli",NA,NA,"(2’·10')+{and}2","EAT",NA,NA
"12175","swah1253-3-22-1","swah1253-3",NA,"22",NA,"iʃirini na mbíli","iʃirini na mbíli",NA,NA,"(2’·10')+{and}2","EAT",NA,NA
"12176","swah1253-3-22-1","swah1253-3",NA,"22",NA,"iʃirini na mbíli","iʃirini na mbíli",NA,NA,"(2’·10')+{and}2","EAT",NA,NA
"12177","swah1253-3-22-1","swah1253-3",NA,"22",NA,"iʃirini na mbíli","iʃirini na mbíli",NA,NA,"(2’·10')+{and}2","EAT",NA,NA
"12178","swah1253-3-22-1","swah1253-3",NA,"22",NA,"iʃirini na mbíli","iʃirini na mbíli",NA,NA,"(2’·10')+{and}2","EAT",NA,NA
"12179","swah1253-3-23-1","swah1253-3",NA,"23",NA,"iʃirini na tátu","iʃirini na tátu",NA,NA,"(2’·10')+{and}3","EAT",NA,NA
"12180","swah1253-3-23-1","swah1253-3",NA,"23",NA,"iʃirini na tátu","iʃirini na tátu",NA,NA,"(2’·10')+{and}3","EAT",NA,NA
"12181","swah1253-3-23-1","swah1253-3",NA,"23",NA,"iʃirini na tátu","iʃirini na tátu",NA,NA,"(2’·10')+{and}3","EAT",NA,NA
"12182","swah1253-3-23-1","swah1253-3",NA,"23",NA,"iʃirini na tátu","iʃirini na tátu",NA,NA,"(2’·10')+{and}3","EAT",NA,NA
"12183","swah1253-3-23-1","swah1253-3",NA,"23",NA,"iʃirini na tátu","iʃirini na tátu",NA,NA,"(2’·10')+{and}3","EAT",NA,NA
"12184","swah1253-3-24-1","swah1253-3",NA,"24",NA,"iʃirini na ń̩nɛ","iʃirini na ń̩nɛ",NA,NA,"(2’·10')+{and}4","EAT",NA,NA
"12185","swah1253-3-24-1","swah1253-3",NA,"24",NA,"iʃirini na ń̩nɛ","iʃirini na ń̩nɛ",NA,NA,"(2’·10')+{and}4","EAT",NA,NA
"12186","swah1253-3-24-1","swah1253-3",NA,"24",NA,"iʃirini na ń̩nɛ","iʃirini na ń̩nɛ",NA,NA,"(2’·10')+{and}4","EAT",NA,NA
"12187","swah1253-3-24-1","swah1253-3",NA,"24",NA,"iʃirini na ń̩nɛ","iʃirini na ń̩nɛ",NA,NA,"(2’·10')+{and}4","EAT",NA,NA
"12188","swah1253-3-24-1","swah1253-3",NA,"24",NA,"iʃirini na ń̩nɛ","iʃirini na ń̩nɛ",NA,NA,"(2’·10')+{and}4","EAT",NA,NA
"12189","swah1253-3-25-1","swah1253-3",NA,"25",NA,"iʃirini na tánu","iʃirini na tánu",NA,NA,"(2’·10')+{and}5","EAT",NA,NA
"12190","swah1253-3-25-1","swah1253-3",NA,"25",NA,"iʃirini na tánu","iʃirini na tánu",NA,NA,"(2’·10')+{and}5","EAT",NA,NA
"12191","swah1253-3-25-1","swah1253-3",NA,"25",NA,"iʃirini na tánu","iʃirini na tánu",NA,NA,"(2’·10')+{and}5","EAT",NA,NA
"12192","swah1253-3-25-1","swah1253-3",NA,"25",NA,"iʃirini na tánu","iʃirini na tánu",NA,NA,"(2’·10')+{and}5","EAT",NA,NA
"12193","swah1253-3-25-1","swah1253-3",NA,"25",NA,"iʃirini na tánu","iʃirini na tánu",NA,NA,"(2’·10')+{and}5","EAT",NA,NA
"12194","swah1253-3-26-1","swah1253-3",NA,"26",NA,"iʃirini na síta","iʃirini na síta",NA,NA,"(2’·10')+{and}6","EAT",NA,NA
"12195","swah1253-3-26-1","swah1253-3",NA,"26",NA,"iʃirini na síta","iʃirini na síta",NA,NA,"(2’·10')+{and}6","EAT",NA,NA
"12196","swah1253-3-26-1","swah1253-3",NA,"26",NA,"iʃirini na síta","iʃirini na síta",NA,NA,"(2’·10')+{and}6","EAT",NA,NA
"12197","swah1253-3-26-1","swah1253-3",NA,"26",NA,"iʃirini na síta","iʃirini na síta",NA,NA,"(2’·10')+{and}6","EAT",NA,NA
"12198","swah1253-3-26-1","swah1253-3",NA,"26",NA,"iʃirini na síta","iʃirini na síta",NA,NA,"(2’·10')+{and}6","EAT",NA,NA
"12199","swah1253-3-27-1","swah1253-3",NA,"27",NA,"iʃirini na sába","iʃirini na sába",NA,NA,"(2’·10')+{and}7","EAT",NA,NA
"12200","swah1253-3-27-1","swah1253-3",NA,"27",NA,"iʃirini na sába","iʃirini na sába",NA,NA,"(2’·10')+{and}7","EAT",NA,NA
"12201","swah1253-3-27-1","swah1253-3",NA,"27",NA,"iʃirini na sába","iʃirini na sába",NA,NA,"(2’·10')+{and}7","EAT",NA,NA
"12202","swah1253-3-27-1","swah1253-3",NA,"27",NA,"iʃirini na sába","iʃirini na sába",NA,NA,"(2’·10')+{and}7","EAT",NA,NA
"12203","swah1253-3-27-1","swah1253-3",NA,"27",NA,"iʃirini na sába","iʃirini na sába",NA,NA,"(2’·10')+{and}7","EAT",NA,NA
"12204","swah1253-3-28-1","swah1253-3",NA,"28",NA,"iʃirini na nánɛ","iʃirini na nánɛ",NA,NA,"(2’·10')+{and}8","EAT",NA,NA
"12205","swah1253-3-28-1","swah1253-3",NA,"28",NA,"iʃirini na nánɛ","iʃirini na nánɛ",NA,NA,"(2’·10')+{and}8","EAT",NA,NA
"12206","swah1253-3-28-1","swah1253-3",NA,"28",NA,"iʃirini na nánɛ","iʃirini na nánɛ",NA,NA,"(2’·10')+{and}8","EAT",NA,NA
"12207","swah1253-3-28-1","swah1253-3",NA,"28",NA,"iʃirini na nánɛ","iʃirini na nánɛ",NA,NA,"(2’·10')+{and}8","EAT",NA,NA
"12208","swah1253-3-28-1","swah1253-3",NA,"28",NA,"iʃirini na nánɛ","iʃirini na nánɛ",NA,NA,"(2’·10')+{and}8","EAT",NA,NA
"12209","swah1253-3-29-1","swah1253-3",NA,"29",NA,"iʃirini na tísa","iʃirini na tísa",NA,NA,"(2’·10')+{and}9","EAT",NA,NA
"12210","swah1253-3-29-1","swah1253-3",NA,"29",NA,"iʃirini na tísa","iʃirini na tísa",NA,NA,"(2’·10')+{and}9","EAT",NA,NA
"12211","swah1253-3-29-1","swah1253-3",NA,"29",NA,"iʃirini na tísa","iʃirini na tísa",NA,NA,"(2’·10')+{and}9","EAT",NA,NA
"12212","swah1253-3-29-1","swah1253-3",NA,"29",NA,"iʃirini na tísa","iʃirini na tísa",NA,NA,"(2’·10')+{and}9","EAT",NA,NA
"12213","swah1253-3-29-1","swah1253-3",NA,"29",NA,"iʃirini na tísa","iʃirini na tísa",NA,NA,"(2’·10')+{and}9","EAT",NA,NA
"12214","swah1253-3-30-1","swah1253-3",NA,"30",NA,"θalaθíni","θalaθíni",NA,NA,"3'·10'","EAT","3 · 10","( < Arabic )"
"12215","swah1253-3-30-1","swah1253-3",NA,"30",NA,"θalaθíni","θalaθíni",NA,NA,"3'·10'","EAT","3 · 10","( < Arabic )"
"12216","swah1253-3-30-1","swah1253-3",NA,"30",NA,"θalaθíni","θalaθíni",NA,NA,"3'·10'","EAT","3 · 10","( < Arabic )"
