"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc","Glottocode","Language.level_Glottocode","Use_in_analyses"
"315",12203,"numerals-dong1285-1-thousand-1","numerals-dong1285-1","Chan2019","thousand",1000,"tɕian","tcian","< Chinese","true","?","Numerals from 11 on are loans from Chinese according to contributor. Codeswitching or loan?","1000","numerals-dong1285-1.csv","NK","?","?",NA,"dong1285","dong1285","YES"
"316",12204,"numerals-dong1285-1-twothousand-1","numerals-dong1285-1","Chan2019","twothousand",2000,"ə˞tɕian","artcian","< Chinese","true","?","Numerals from 11 on are loans from Chinese according to contributor. Codeswitching or loan?","2’⋅1000","numerals-dong1285-1.csv","NK","?","?",NA,"dong1285","dong1285","YES"
"317",12404,"numerals-east1472-1-twohundred-1","numerals-east1472-1","Chan2019","twohundred",200,"tyuːmi kʰatsi̥ wa kʰatsi̥ wa kʰatsi̥","tyumikhatsiwakhatsiwakhatsi","","FALSCH","?","There seems to be an error here as the gloss would be 2⋅10⋅10⋅10, which doesn't add up mathematically.",NA,"numerals-east1472-1.csv","NK","?","?",NA,"east1472","east1472","YES"
"318",12406,"numerals-east1472-1-twothousand-1","numerals-east1472-1","Chan2019","twothousand",2000,"tyuːmi kʰatsi̥ wa kʰatsi̥ wa kʰatsi̥ wa kʰatsi̥","tyumikhatsiwakhatsiwakhatsiwakhatsi","","FALSCH","?","There seems to be an error here as the gloss would be 2⋅10⋅10⋅10⋅10, which doesn't add up mathematically.",NA,"numerals-east1472-1.csv","NK","?","?",NA,"east1472","east1472","YES"
"319",12855,"numerals-elna1235-1-fifty-1","numerals-elna1235-1","Chan2019","fifty",50,"mʷákʷa heȼe","mwakwahece","","false","?","There’s a 4 here but I don’t know how to analyze the rest.",NA,"numerals-elna1235-1.csv","NK","?","?",NA,"elna1235","elna1235","YES"
"320",12894,"numerals-embe1260-1-twenty-1","numerals-embe1260-1","Chan2019","twenty",20,"huwua ũbéa","huwuaubea","(litː ''four hands'' )","false","?","Probably a mistake as that would be 5[⋅]3 and 21 etc. feature the correct form of 20 (20{person}[⋅]1)",NA,"numerals-embe1260-1.csv","NK","?","?",NA,"embe1260","embe1260","YES"
"321",12986,"numerals-enap1235-1-twohundred-1","numerals-enap1235-1","Chan2019","twohundred",200,"asaʔ eʼñapa","asaenapa","(toosen)","false","?","Theoretically 2⋅100 but the contributor mentions that eʔñapa may be used for either 20 or 100.",NA,"numerals-enap1235-1.csv","NK","?","?",NA,"enap1235","enap1235","YES"
"322",12987,"numerals-enap1235-1-thousand-1","numerals-enap1235-1","Chan2019","thousand",1000,"panaa ñípun asaʔ eʼñapa toosen","panaanipunasaenapatoosen","","false","?","This would yield 10⋅2⋅100⋅5’’{big one}=10000. The contributor mentions that eʔñapa may be used for either 20 or 100.",NA,"numerals-enap1235-1.csv","NK","?","?",NA,"enap1235","enap1235","YES"
"323",13040,"numerals-esee1248-1-two-1","numerals-esee1248-1","Chan2019","two",2,"ɓ̥eka","beka","( also means 'some' )","false","?","If it can also mean ‘some’, it does not refer to an exact quantity. ",NA,"numerals-esee1248-1.csv","NK","?","?",NA,"esee1248","esee1248","YES"
"324",13041,"numerals-esee1248-1-three-1","numerals-esee1248-1","Chan2019","three",3,"ɓ̥ekapeeximapja","bekapeeximapja","","false","?","Depends on analysis of 2, which apparently is not a numeral according to our definition.",NA,"numerals-esee1248-1.csv","NK","?","?",NA,"esee1248","esee1248","YES"
"325",13042,"numerals-esee1248-1-three-2","numerals-esee1248-1","Chan2019","three",3,"pjaɓ̥ekapeexima","pjabekapeexima","","false","?","Depends on analysis of 2, which apparently is not a numeral according to our definition.",NA,"numerals-esee1248-1.csv","NK","?","?",NA,"esee1248","esee1248","YES"
"326",13043,"numerals-esee1248-1-four-1","numerals-esee1248-1","Chan2019","four",4,"eɓ̥ekapeepiaj","ebekapeepiaj","","false","?","Depends on analysis of 2, which apparently is not a numeral according to our definition.",NA,"numerals-esee1248-1.csv","NK","?","?",NA,"esee1248","esee1248","YES"
"327",13044,"numerals-esee1248-1-five-1","numerals-esee1248-1","Chan2019","five",5,"oweɓ̥ekapeexima","owebekapeexima","","false","?","Depends on analysis of 2, which apparently is not a numeral according to our definition.",NA,"numerals-esee1248-1.csv","NK","?","?",NA,"esee1248","esee1248","YES"
"328",13045,"numerals-esee1248-1-five-2","numerals-esee1248-1","Chan2019","five",5,"eɓ̥ekapeepiaj pjaɓ̥ekapeexima","ebekapeepiajpjabekapeexima","( x = velar fricative )","false","?","Depends on analysis of 2, which apparently is not a numeral according to our definition.",NA,"numerals-esee1248-1.csv","NK","?","?",NA,"esee1248","esee1248","YES"
"329",13674,"numerals-fuln1247-1-eleven-1","numerals-fuln1247-1","Chan2019","eleven",11,"daezeno","daezeno","","true","?","Identical to 10?",NA,"numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"330",13675,"numerals-fuln1247-1-twelve-1","numerals-fuln1247-1","Chan2019","twelve",12,"dozeno","dozeno","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","12","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"331",13676,"numerals-fuln1247-1-thirteen-1","numerals-fuln1247-1","Chan2019","thirteen",13,"trezeno","trezeno","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","13","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"332",13677,"numerals-fuln1247-1-fourteen-1","numerals-fuln1247-1","Chan2019","fourteen",14,"kwatorzeno","kwatorzeno","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","14","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"333",13678,"numerals-fuln1247-1-fifteen-1","numerals-fuln1247-1","Chan2019","fifteen",15,"kinzino","kinzino","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","15","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"334",13679,"numerals-fuln1247-1-sixteen-1","numerals-fuln1247-1","Chan2019","sixteen",16,"dezaesezeno","dezaesezeno","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","10+6","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"335",13680,"numerals-fuln1247-1-seventeen-1","numerals-fuln1247-1","Chan2019","seventeen",17,"dezaesaetino","dezaesaetino","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","10+7","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"336",13681,"numerals-fuln1247-1-eighteen-1","numerals-fuln1247-1","Chan2019","eighteen",18,"dezoytono","dezoytono","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","10+8","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"337",13682,"numerals-fuln1247-1-nineteen-1","numerals-fuln1247-1","Chan2019","nineteen",19,"dezaenovino","dezaenovino","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","10+9","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"338",13683,"numerals-fuln1247-1-twenty-1","numerals-fuln1247-1","Chan2019","twenty",20,"vintino","vintino","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","20","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"339",13684,"numerals-fuln1247-1-thirty-1","numerals-fuln1247-1","Chan2019","thirty",30,"trintano","trintano","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","3’⋅10","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"340",13685,"numerals-fuln1247-1-forty-1","numerals-fuln1247-1","Chan2019","forty",40,"kwarentano","kwarentano","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","4’⋅10","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"341",13686,"numerals-fuln1247-1-fifty-1","numerals-fuln1247-1","Chan2019","fifty",50,"sinkwentano","sinkwentano","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","5⋅10","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"342",13687,"numerals-fuln1247-1-sixty-1","numerals-fuln1247-1","Chan2019","sixty",60,"saesentano","saesentano","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","6⋅10","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"343",13688,"numerals-fuln1247-1-eighty-1","numerals-fuln1247-1","Chan2019","eighty",80,"oytentano","oytentano","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","8⋅10","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"344",13689,"numerals-fuln1247-1-ninety-1","numerals-fuln1247-1","Chan2019","ninety",90,"novaetano","novaetano","","true","?","A loan from Portuguese with Fulniô suffix. Not sure if the composition is transparent in the language (or whether this is actually a case of codeswitching).","9⋅10","numerals-fuln1247-1.csv","NK","?","?",NA,"fuln1247","fuln1247","YES"
"345",14387,"numerals-ghom1257-1-one-1","numerals-ghom1257-1","Chan2019","one",1,"waħit","wahit","","false","?","a loan from Arabic or codeswitching","1’","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"346",14390,"numerals-ghom1257-1-two-1","numerals-ghom1257-1","Chan2019","two",2,"ʒuʒ","zuz","","false","?","a loan from Moroccan Arabic (‘pair’)","2","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"347",14391,"numerals-ghom1257-1-two-2","numerals-ghom1257-1","Chan2019","two",2,"tnayən","tnayan","","false","?","a loan from Arabic or codeswitching","2’","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"348",14392,"numerals-ghom1257-1-three-1","numerals-ghom1257-1","Chan2019","three",3,"tlaθa","tlatha","","false","?","a loan from Arabic or codeswitching","3","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"349",14393,"numerals-ghom1257-1-four-1","numerals-ghom1257-1","Chan2019","four",4,"arˤbˤa","arba","","false","?","a loan from Arabic or codeswitching","4","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"350",14394,"numerals-ghom1257-1-five-1","numerals-ghom1257-1","Chan2019","five",5,"xəmsa","xamsa","","false","?","a loan from Arabic or codeswitching","5","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"351",14395,"numerals-ghom1257-1-six-1","numerals-ghom1257-1","Chan2019","six",6,"sətta","satta","","false","?","a loan from Arabic or codeswitching","6","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"352",14396,"numerals-ghom1257-1-seven-1","numerals-ghom1257-1","Chan2019","seven",7,"səβbʕa","sabba","","false","?","a loan from Arabic or codeswitching","7","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"353",14397,"numerals-ghom1257-1-eight-1","numerals-ghom1257-1","Chan2019","eight",8,"tmənya","tmanya","","false","?","a loan from Arabic or codeswitching","8","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"354",14398,"numerals-ghom1257-1-nine-1","numerals-ghom1257-1","Chan2019","nine",9,"təsʕuθ","tasuth","","false","?","a loan from Arabic or codeswitching","9","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"355",14399,"numerals-ghom1257-1-ten-1","numerals-ghom1257-1","Chan2019","ten",10,"ʕəʃra","asra","","false","?","a loan from Arabic or codeswitching","10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"356",14400,"numerals-ghom1257-1-eleven-1","numerals-ghom1257-1","Chan2019","eleven",11,"ħðaʃ","hdas","","false","?","a loan from Arabic or codeswitching","1’’+10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"357",14401,"numerals-ghom1257-1-twelve-1","numerals-ghom1257-1","Chan2019","twelve",12,"tˤnaʃ","tnas","","false","?","a loan from Arabic or codeswitching","2’+10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"358",14402,"numerals-ghom1257-1-thirteen-1","numerals-ghom1257-1","Chan2019","thirteen",13,"tləttˤaʃ","tlattas","","false","?","a loan from Arabic or codeswitching","3+10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"359",14403,"numerals-ghom1257-1-fourteen-1","numerals-ghom1257-1","Chan2019","fourteen",14,"arˤbəˤtˤaʃ","arbatas","","false","?","a loan from Arabic or codeswitching","4+10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"360",14404,"numerals-ghom1257-1-fifteen-1","numerals-ghom1257-1","Chan2019","fifteen",15,"xəmməstˤaʃ","xammastas","","false","?","a loan from Arabic or codeswitching","5+10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"361",14405,"numerals-ghom1257-1-sixteen-1","numerals-ghom1257-1","Chan2019","sixteen",16,"səttˤaʃ","sattas","","false","?","a loan from Arabic or codeswitching","6+10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"362",14406,"numerals-ghom1257-1-seventeen-1","numerals-ghom1257-1","Chan2019","seventeen",17,"sβaʕtˤaʃ","sbatas","","false","?","a loan from Arabic or codeswitching","7+10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"363",14407,"numerals-ghom1257-1-eighteen-1","numerals-ghom1257-1","Chan2019","eighteen",18,"tməntˤaʃ","tmantas","","false","?","a loan from Arabic or codeswitching","8+10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"364",14408,"numerals-ghom1257-1-nineteen-1","numerals-ghom1257-1","Chan2019","nineteen",19,"təsʕtˤaʃ","tastas","","false","?","a loan from Arabic or codeswitching","9+10","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"365",14409,"numerals-ghom1257-1-twenty-1","numerals-ghom1257-1","Chan2019","twenty",20,"ʕiʃrin","isrin","","false","?","a loan from Arabic or codeswitching","10[⋅2]{PL}","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"366",14410,"numerals-ghom1257-1-twentyone-1","numerals-ghom1257-1","Chan2019","twentyone",21,"wʌħɜhd u ʕiʃrin","whehduisrin","","false","?","a loan from Arabic or codeswitching","1+{and}10[⋅2]{PL}","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"367",14411,"numerals-ghom1257-1-twentytwo-1","numerals-ghom1257-1","Chan2019","twentytwo",22,"tnayən u ʕiʃrin","tnayanuisrin","","false","?","a loan from Arabic or codeswitching","2+{and}10[⋅2]{PL}","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"368",14412,"numerals-ghom1257-1-twentythree-1","numerals-ghom1257-1","Chan2019","twentythree",23,"tlaθa u ʕiʃrin","tlathauisrin","","false","?","a loan from Arabic or codeswitching","3+{and}10[⋅2]{PL}","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"369",14413,"numerals-ghom1257-1-twentyfour-1","numerals-ghom1257-1","Chan2019","twentyfour",24,"arˤbˤa u ʕiʃrin","arbauisrin","","false","?","a loan from Arabic or codeswitching","4+{and}10[⋅2]{PL}","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"370",14414,"numerals-ghom1257-1-twentyfive-1","numerals-ghom1257-1","Chan2019","twentyfive",25,"xəmsa u ʕiʃrin","xamsauisrin","","false","?","a loan from Arabic or codeswitching","5+{and}10[⋅2]{PL}","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"371",14415,"numerals-ghom1257-1-twentysix-1","numerals-ghom1257-1","Chan2019","twentysix",26,"sətta u ʕiʃrin","sattauisrin","","false","?","a loan from Arabic or codeswitching","6+{and}10[⋅2]{PL}","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
"372",14416,"numerals-ghom1257-1-twentyseven-1","numerals-ghom1257-1","Chan2019","twentyseven",27,"səβbʕa u ʕiʃrin","sabbauisrin","","false","?","a loan from Arabic or codeswitching","7+{and}10[⋅2]{PL}","numerals-ghom1257-1.csv","NK","?","?",NA,"ghom1257","ghom1257","YES"
