"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc"
"7775",172061,"thar1283-1-18-1","thar1283-1",NA,"18",NA,"îkûmi na inyanya","îkûmi na inyanya",NA,NA,"{CL}10+{+}{CL}4+4",NA,NA,"numerals-thar1283-1.csv","EAT","10+4+4","10+4+4","10+4+4"
"7776",172062,"thar1283-1-19-1","thar1283-1",NA,"19",NA,"îkûmi na kenda","îkûmi na kenda",NA,NA,"{CL}10+{+}{CL}9",NA,NA,"numerals-thar1283-1.csv","EAT","10+9","10+9","10+9"
"7777",172063,"thar1283-1-20-1","thar1283-1",NA,"20",NA,"mîronɡo îrî","mîronɡo îrî",NA,NA,"{CL″}10⋅{CL}2",NA,NA,"numerals-thar1283-1.csv","EAT","10⋅2","10⋅2","abs(10*2)"
"7778",172064,"thar1283-1-21-1","thar1283-1",NA,"21",NA,"mîronɡo îrî na îmwe","mîronɡo îrî na îmwe",NA,NA,"({CL″}10⋅{CL}2)+{and}1",NA,NA,"numerals-thar1283-1.csv","EAT","(10⋅2)+1","(10⋅2)+1","abs(abs(10*2))+1"
"7779",172065,"thar1283-1-22-1","thar1283-1",NA,"22",NA,"mîronɡo îrî na ciirî","mîronɡo îrî na ciirî",NA,NA,"({CL″}10⋅{CL}2)+{and}2",NA,NA,"numerals-thar1283-1.csv","EAT","(10⋅2)+2","(10⋅2)+2","abs(abs(10*2))+2"
"7780",172066,"thar1283-1-23-1","thar1283-1",NA,"23",NA,"mîronɡo îrî na ithatû","mîronɡo îrî na ithatû",NA,NA,"({CL″}10⋅{CL}2)+{and}3",NA,NA,"numerals-thar1283-1.csv","EAT","(10⋅2)+3","(10⋅2)+3","abs(abs(10*2))+3"
"7781",172067,"thar1283-1-24-1","thar1283-1",NA,"24",NA,"mîronɡo îrî na inya","mîronɡo îrî na inya",NA,NA,"({CL″}10⋅{CL}2)+{and}4",NA,NA,"numerals-thar1283-1.csv","EAT","(10⋅2)+4","(10⋅2)+4","abs(abs(10*2))+4"
"7782",172068,"thar1283-1-25-1","thar1283-1",NA,"25",NA,"mîronɡo îrî na ithaano","mîronɡo îrî na ithaano",NA,NA,"({CL″}10⋅{CL}2)+{and}5",NA,NA,"numerals-thar1283-1.csv","EAT","(10⋅2)+5","(10⋅2)+5","abs(abs(10*2))+5"
"7783",172069,"thar1283-1-26-1","thar1283-1",NA,"26",NA,"mîronɡo îrî na ithathatû","mîronɡo îrî na ithathatû",NA,NA,"({CL″}10⋅{CL}2)+{and}6",NA,NA,"numerals-thar1283-1.csv","EAT","(10⋅2)+6","(10⋅2)+6","abs(abs(10*2))+6"
"7784",172070,"thar1283-1-27-1","thar1283-1",NA,"27",NA,"mîronɡo îrî na muwanja","mîronɡo îrî na muwanja",NA,NA,"({CL″}10⋅{CL}2)+{and}7",NA,NA,"numerals-thar1283-1.csv","EAT","(10⋅2)+7","(10⋅2)+7","abs(abs(10*2))+7"
"7785",172071,"thar1283-1-28-1","thar1283-1",NA,"28",NA,"mîronɡo îrî na inyanya","mîronɡo îrî na inyanya",NA,NA,"({CL″}10⋅{CL}2)+{and}8",NA,NA,"numerals-thar1283-1.csv","EAT","(10⋅2)+8","(10⋅2)+8","abs(abs(10*2))+8"
"7786",172072,"thar1283-1-29-1","thar1283-1",NA,"29",NA,"mîronɡo îrî na kenda","mîronɡo îrî na kenda",NA,NA,"({CL″}10⋅{CL}2)+{and}9",NA,NA,"numerals-thar1283-1.csv","EAT","(10⋅2)+9","(10⋅2)+9","abs(abs(10*2))+9"
"7787",172073,"thar1283-1-30-1","thar1283-1",NA,"30",NA,"mîronɡo îthatû","mîronɡo îthatû",NA,NA,"{CL″}10⋅{CL}3",NA,NA,"numerals-thar1283-1.csv","EAT","10⋅3","10⋅3","abs(10*3)"
"7788",172074,"thar1283-1-40-1","thar1283-1",NA,"40",NA,"mîronɡo îna","mîronɡo îna",NA,NA,"{CL″}10⋅{CL}4",NA,NA,"numerals-thar1283-1.csv","EAT","10⋅4","10⋅4","abs(10*4)"
"7789",172075,"thar1283-1-50-1","thar1283-1",NA,"50",NA,"mîronɡo îtano","mîronɡo îtano",NA,NA,"{CL″}10⋅{CL}5",NA,NA,"numerals-thar1283-1.csv","EAT","10⋅5","10⋅5","abs(10*5)"
"7790",172076,"thar1283-1-60-1","thar1283-1",NA,"60",NA,"mîronɡo îthathatû","mîronɡo îthathatû",NA,NA,"{CL″}10⋅{CL}6",NA,NA,"numerals-thar1283-1.csv","EAT","10⋅6","10⋅6","abs(10*6)"
"7791",172077,"thar1283-1-70-1","thar1283-1",NA,"70",NA,"mîronɡo mûwanja","mîronɡo mûwanja",NA,NA,"{CL″}10⋅{CL′}7",NA,NA,"numerals-thar1283-1.csv","EAT","10⋅7","10⋅7","abs(10*7)"
"7792",172078,"thar1283-1-80-1","thar1283-1",NA,"80",NA,"mîronɡo înana","mîronɡo înana",NA,NA,"{CL″}10⋅{CL}8",NA,NA,"numerals-thar1283-1.csv","EAT","10⋅8","10⋅8","abs(10*8)"
"7793",172079,"thar1283-1-90-1","thar1283-1",NA,"90",NA,"mîronɡo kenda","mîronɡo kenda",NA,NA,"{CL″}10⋅{CL}9",NA,NA,"numerals-thar1283-1.csv","EAT","10⋅9","10⋅9","abs(10*9)"
"7794",172080,"thar1283-1-100-1","thar1283-1",NA,"100",NA,"îɡana","îɡana",NA,NA,"{CL}100",NA,NA,"numerals-thar1283-1.csv","EAT","100","100","100"
"7795",172081,"thar1283-1-200-1","thar1283-1",NA,"200",NA,"maɡana maîrî","maɡana maîrî",NA,NA,"{CL‴}100⋅{CL″′}2",NA,NA,"numerals-thar1283-1.csv","EAT","100⋅2","100⋅2","abs(100*2)"
"7796",172082,"thar1283-1-1000-1","thar1283-1",NA,"1000",NA,"nɡiri îmwe","nɡiri îmwe",NA,NA,"1000⋅{CL}1",NA,NA,"numerals-thar1283-1.csv","EAT","1000⋅1","1000⋅1","abs(1000*1)"
"7797",172083,"thar1283-1-2000-1","thar1283-1",NA,"2000",NA,"nɡiri ciirî","nɡiri ciirî",NA,NA,"1000⋅{CL}2",NA,NA,"numerals-thar1283-1.csv","EAT","1000⋅2","1000⋅2","abs(1000*2)"
"7798",172183,"numerals-tiem1235-1-seventy-1","numerals-tiem1235-1","Chan2019","seventy",70,"kíɛ̀rɛ̀mà táː kɛ̀","kierematake",NA,"FALSE","?","derived form but constituents are not discernible",NA,"numerals-tiem1235-1.csv","EAT","?","?",NA
"7799",172190,"tien1242-1-1-1","tien1242-1",NA,"1",NA,"mótsi","mótsi",NA,NA,"1",NA,NA,"numerals-tien1242-1.csv","EAT","1","1","1"
"7800",172191,"tien1242-1-2-1","tien1242-1",NA,"2",NA,"bwelé","bwelé",NA,NA,"2",NA,NA,"numerals-tien1242-1.csv","EAT","2","2","2"
"7801",172192,"tien1242-1-3-1","tien1242-1",NA,"3",NA,"isáti","isáti",NA,NA,"{CL}3",NA,NA,"numerals-tien1242-1.csv","EAT","3","3","3"
"7802",172193,"tien1242-1-4-1","tien1242-1",NA,"4",NA,"iníì","iníì",NA,NA,"{CL}4",NA,NA,"numerals-tien1242-1.csv","EAT","4","4","4"
"7803",172194,"tien1242-1-5-1","tien1242-1",NA,"5",NA,"tàn","tàn",NA,NA,"5",NA,"5","numerals-tien1242-1.csv","EAT","5","5","5"
"7804",172195,"tien1242-1-6-1","tien1242-1",NA,"6",NA,"ísyam","ísyam",NA,NA,"{CL}6",NA,NA,"numerals-tien1242-1.csv","EAT","6","6","6"
"7805",172196,"tien1242-1-7-1","tien1242-1",NA,"7",NA,"nsam","nsam",NA,NA,"7",NA,NA,"numerals-tien1242-1.csv","EAT","7","7","7"
"7806",172197,"tien1242-1-8-1","tien1242-1",NA,"8",NA,"ínana","ínana",NA,NA,"{CL}8",NA,"4+4","numerals-tien1242-1.csv","EAT","8","8","8"
"7807",172198,"tien1242-1-9-1","tien1242-1",NA,"9",NA,"ewá","ewá",NA,NA,"9",NA,NA,"numerals-tien1242-1.csv","EAT","9","9","9"
"7808",172199,"tien1242-1-10-1","tien1242-1",NA,"10",NA,"dími","dími",NA,NA,"{CL′}10",NA,NA,"numerals-tien1242-1.csv","EAT","10","10","10"
"7809",172200,"tien1242-1-11-1","tien1242-1",NA,"11",NA,"dími á mótsí","dími á mótsí",NA,NA,"{CL′}10+[+]1",NA,NA,"numerals-tien1242-1.csv","EAT","10+[+]1","10++1","10++1"
"7810",172201,"tien1242-1-12-1","tien1242-1",NA,"12",NA,"dími á ywèl","dími á ywèl",NA,NA,"{CL′}10+[+]2",NA,NA,"numerals-tien1242-1.csv","EAT","10+[+]2","10++2","10++2"
"7811",172202,"tien1242-1-13-1","tien1242-1",NA,"13",NA,"dími á isáti","dími á isáti",NA,NA,"{CL′}10+[+]{CL}2",NA,NA,"numerals-tien1242-1.csv","EAT","10+[+]2","10++2","10++2"
"7812",172203,"tien1242-1-14-1","tien1242-1",NA,"14",NA,"dími á iníi","dími á iníi",NA,NA,"{CL′}10+[+]{CL}3",NA,NA,"numerals-tien1242-1.csv","EAT","10+[+]3","10++3","10++3"
"7813",172204,"tien1242-1-15-1","tien1242-1",NA,"15",NA,"dími á tan","dími á tan",NA,NA,"{CL′}10+[+]5",NA,NA,"numerals-tien1242-1.csv","EAT","10+[+]5","10++5","10++5"
"7814",172205,"tien1242-1-16-1","tien1242-1",NA,"16",NA,"dími á syàm","dími á syàm",NA,NA,"{CL′}10+[+]6",NA,NA,"numerals-tien1242-1.csv","EAT","10+[+]6","10++6","10++6"
"7815",172206,"tien1242-1-17-1","tien1242-1",NA,"17",NA,"dími á nsàm","dími á nsàm",NA,NA,"{CL′}10+[+]7",NA,NA,"numerals-tien1242-1.csv","EAT","10+[+]7","10++7","10++7"
"7816",172207,"tien1242-1-18-1","tien1242-1",NA,"18",NA,"dími á nána","dími á nána",NA,NA,"{CL′}10+[+]8",NA,"{CL’}10+[+]4+4","numerals-tien1242-1.csv","EAT","10+[+]8","10++8","10++8"
"7817",172208,"tien1242-1-19-1","tien1242-1",NA,"19",NA,"dími á ewá","dími á ewá",NA,NA,"{CL′}10+[+]9",NA,NA,"numerals-tien1242-1.csv","EAT","10+[+]9","10++9","10++9"
"7818",172209,"tien1242-1-20-1","tien1242-1",NA,"20",NA,"mwâb","mwâb",NA,NA,"20",NA,NA,"numerals-tien1242-1.csv","EAT","20","20","20"
"7819",172210,"tien1242-1-21-1","tien1242-1",NA,"21",NA,"mwâb á mótsi","mwâb á mótsi",NA,NA,"20+{+}1",NA,NA,"numerals-tien1242-1.csv","EAT","20+1","20+1","20+1"
"7820",172211,"tien1242-1-22-1","tien1242-1",NA,"22",NA,"mwâb á ywel","mwâb á ywel",NA,NA,"20+{+}2",NA,NA,"numerals-tien1242-1.csv","EAT","20+2","20+2","20+2"
"7821",172212,"tien1242-1-23-1","tien1242-1",NA,"23",NA,"mwâb á isáti","mwâb á isáti",NA,NA,"20+{+}{CL′}3",NA,NA,"numerals-tien1242-1.csv","EAT","20+3","20+3","20+3"
"7822",172213,"tien1242-1-24-1","tien1242-1",NA,"24",NA,"mwâb á iníi","mwâb á iníi",NA,NA,"20+{+}{CL′}4",NA,NA,"numerals-tien1242-1.csv","EAT","20+4","20+4","20+4"
"7823",172214,"tien1242-1-25-1","tien1242-1",NA,"25",NA,"mwâb á tan","mwâb á tan",NA,NA,"20+{+}{CL′}5",NA,NA,"numerals-tien1242-1.csv","EAT","20+5","20+5","20+5"
"7824",172215,"tien1242-1-26-1","tien1242-1",NA,"26",NA,"mwâb á syàm","mwâb á syàm",NA,NA,"20+{+}{CL′}6",NA,NA,"numerals-tien1242-1.csv","EAT","20+6","20+6","20+6"
"7825",172216,"tien1242-1-27-1","tien1242-1",NA,"27",NA,"mwâb á nsam","mwâb á nsam",NA,NA,"20+{+}{CL′}7",NA,NA,"numerals-tien1242-1.csv","EAT","20+7","20+7","20+7"
"7826",172217,"tien1242-1-28-1","tien1242-1",NA,"28",NA,"mwâb á nána","mwâb á nána",NA,NA,"20+{+}{CL′}8",NA,NA,"numerals-tien1242-1.csv","EAT","20+8","20+8","20+8"
"7827",172218,"tien1242-1-29-1","tien1242-1",NA,"29",NA,"mwâb á ewá","mwâb á ewá",NA,NA,"20+{+}{CL′}9",NA,NA,"numerals-tien1242-1.csv","EAT","20+9","20+9","20+9"
"7828",172219,"tien1242-1-30-1","tien1242-1",NA,"30",NA,"musáti","musáti",NA,NA,"10′⋅3",NA,NA,"numerals-tien1242-1.csv","EAT","10′⋅3","10⋅3","abs(10*3)"
"7829",172220,"tien1242-1-40-1","tien1242-1",NA,"40",NA,"muníì","muníì",NA,NA,"10′⋅4",NA,NA,"numerals-tien1242-1.csv","EAT","10′⋅4","10⋅4","abs(10*4)"
"7830",172221,"tien1242-1-50-1","tien1242-1",NA,"50",NA,"mútân","mútân",NA,NA,"10′⋅5",NA,NA,"numerals-tien1242-1.csv","EAT","10′⋅5","10⋅5","abs(10*5)"
"7831",172222,"tien1242-1-60-1","tien1242-1",NA,"60",NA,"músànímí","músànímí",NA,NA,"10′⋅6",NA,NA,"numerals-tien1242-1.csv","EAT","10′⋅6","10⋅6","abs(10*6)"
"7832",172223,"tien1242-1-70-1","tien1242-1",NA,"70",NA,"mùkúnsám","mùkúnsám",NA,NA,"10′⋅7",NA,NA,"numerals-tien1242-1.csv","EAT","10′⋅7","10⋅7","abs(10*7)"
"7833",172224,"tien1242-1-80-1","tien1242-1",NA,"80",NA,"línánà","línánà",NA,NA,"10″⋅8",NA,NA,"numerals-tien1242-1.csv","EAT","10″⋅8","10⋅8","abs(10*8)"
"7834",172225,"tien1242-1-90-1","tien1242-1",NA,"90",NA,"múwá","múwá",NA,NA,"10′⋅9",NA,NA,"numerals-tien1242-1.csv","EAT","10′⋅9","10⋅9","abs(10*9)"
"7835",172226,"tien1242-1-100-1","tien1242-1",NA,"100",NA,"múkámá","múkámá",NA,NA,"10′⋅10‴",NA,NA,"numerals-tien1242-1.csv","EAT","10′⋅10‴","10⋅10","abs(10*10)"
"7836",172227,"tien1242-1-200-1","tien1242-1",NA,"200",NA,"múkámá myélè","múkámá myélè",NA,NA,"10′⋅10‴⋅2",NA,NA,"numerals-tien1242-1.csv","EAT","10′⋅10‴⋅2","10⋅10⋅2","abs(10*10)*2"
"7837",172231,"numerals-tiey1235-1-four-1","numerals-tiey1235-1","Chan2019","four",4,"kɔ́lɔ̀","kolo",NA,"FALSE","?","same form as 5; probably an error - 4 in 14 and 24",NA,"numerals-tiey1235-1.csv","EAT","?","?",NA
"7838",172514,"tong1321-1-1-1","tong1321-1",NA,"1",NA,"-mòòzà","-mòòzà",NA,NA,"1",NA,NA,"numerals-tong1321-1.csv","EAT","1","1","1"
"7839",172515,"tong1321-1-2-1","tong1321-1",NA,"2",NA,"-víí","-víí",NA,NA,"2",NA,NA,"numerals-tong1321-1.csv","EAT","2","2","2"
"7840",172516,"tong1321-1-3-1","tong1321-1",NA,"3",NA,"-tààtò","-tààtò",NA,NA,"3",NA,NA,"numerals-tong1321-1.csv","EAT","3","3","3"
"7841",172517,"tong1321-1-4-1","tong1321-1",NA,"4",NA,"nàáyè","nàáyè",NA,NA,"4",NA,NA,"numerals-tong1321-1.csv","EAT","4","4","4"
"7842",172518,"tong1321-1-5-1","tong1321-1",NA,"5",NA,"-nkʰòóndè","-nkʰòóndè",NA,NA,"5",NA,"5","numerals-tong1321-1.csv","EAT","5","5","5"
"7843",172519,"tong1321-1-6-1","tong1321-1",NA,"6",NA,"-nkʰòóndè ndí mòòzà","-nkʰòóndè ndí mòòzà",NA,NA,"5+{and}1","( 5 + 1 )",NA,"numerals-tong1321-1.csv","EAT","5+1","5+1","5+1"
"7844",172520,"tong1321-1-7-1","tong1321-1",NA,"7",NA,"-nkʰòóndè ndí víí","-nkʰòóndè ndí víí",NA,NA,"5+{and}2","ndí=ligature","5 + 2","numerals-tong1321-1.csv","EAT","5+2","5+2","5+2"
"7845",172521,"tong1321-1-8-1","tong1321-1",NA,"8",NA,"-nkʰòóndè ndí tààtò","-nkʰòóndè ndí tààtò",NA,NA,"5+{and}3","ndí=ligature","5 + 3","numerals-tong1321-1.csv","EAT","5+3","5+3","5+3"
"7846",172522,"tong1321-1-9-1","tong1321-1",NA,"9",NA,"-nkʰòóndè ndí nàáyè","-nkʰòóndè ndí nàáyè",NA,NA,"5+{and}4","( 5 + 4 )","5+4","numerals-tong1321-1.csv","EAT","5+4","5+4","5+4"
"7847",172523,"tong1321-1-10-1","tong1321-1",NA,"10",NA,"chùúmè","chùúmè",NA,NA,"10","(ch = IPA [tʃ])",NA,"numerals-tong1321-1.csv","EAT","10","10","10"
"7848",172524,"tong1321-1-11-1","tong1321-1",NA,"11",NA,"chùúmè ndí mòòzà","chùúmè ndí mòòzà",NA,NA,"10+{+}1",NA,NA,"numerals-tong1321-1.csv","EAT","10+1","10+1","10+1"
"7849",172525,"tong1321-1-12-1","tong1321-1",NA,"12",NA,"chùúmè ndí víí","chùúmè ndí víí",NA,NA,"10+{+}2",NA,NA,"numerals-tong1321-1.csv","EAT","10+2","10+2","10+2"
"7850",172526,"tong1321-1-13-1","tong1321-1",NA,"13",NA,"chùúmè ndí tààtò","chùúmè ndí tààtò",NA,NA,"10+{+}3",NA,NA,"numerals-tong1321-1.csv","EAT","10+3","10+3","10+3"
"7851",172527,"tong1321-1-14-1","tong1321-1",NA,"14",NA,"chùúmè ndí nàáyè","chùúmè ndí nàáyè",NA,NA,"10+{+}4",NA,NA,"numerals-tong1321-1.csv","EAT","10+4","10+4","10+4"
"7852",172528,"tong1321-1-15-1","tong1321-1",NA,"15",NA,"chùúmè ndí nkʰòóndè","chùúmè ndí nkʰòóndè",NA,NA,"10+{+}5",NA,NA,"numerals-tong1321-1.csv","EAT","10+5","10+5","10+5"
"7853",172529,"tong1321-1-16-1","tong1321-1",NA,"16",NA,"chùúmè ndí nkʰòóndè ndí mòòza","chùúmè ndí nkʰòóndè ndí mòòza",NA,NA,"10+{+}5+1",NA,NA,"numerals-tong1321-1.csv","EAT","10+5+1","10+5+1","10+5+1"
"7854",172530,"tong1321-1-17-1","tong1321-1",NA,"17",NA,"chùúmè ndí nkʰòóndè ndí víí","chùúmè ndí nkʰòóndè ndí víí",NA,NA,"10+{+}5+2",NA,NA,"numerals-tong1321-1.csv","EAT","10+5+2","10+5+2","10+5+2"
"7855",172531,"tong1321-1-18-1","tong1321-1",NA,"18",NA,"chùúmè ndí nkʰòóndè ndí tààtò","chùúmè ndí nkʰòóndè ndí tààtò",NA,NA,"10+{+}5+3",NA,NA,"numerals-tong1321-1.csv","EAT","10+5+3","10+5+3","10+5+3"
"7856",172532,"tong1321-1-19-1","tong1321-1",NA,"19",NA,"chùúmè ndí nkʰòóndè ndí nàáyè","chùúmè ndí nkʰòóndè ndí nàáyè",NA,NA,"10+{+}5+4",NA,NA,"numerals-tong1321-1.csv","EAT","10+5+4","10+5+4","10+5+4"
"7857",172533,"tong1321-1-20-1","tong1321-1",NA,"20",NA,"mà-chùmí nɡá-vìì","mà-chùmí nɡá-vìì",NA,NA,"{CL}10⋅{CL′}2",NA,NA,"numerals-tong1321-1.csv","EAT","10⋅2","10⋅2","abs(10*2)"
"7858",172534,"tong1321-1-21-1","tong1321-1",NA,"21",NA,"mà-chùmí nɡá-vìì ndí mòòzà","mà-chùmí nɡá-vìì ndí mòòzà",NA,NA,"({CL}10⋅{CL′}2)+{+}1",NA,NA,"numerals-tong1321-1.csv","EAT","(10⋅2)+1","(10⋅2)+1","abs(abs(10*2))+1"
"7859",172535,"tong1321-1-22-1","tong1321-1",NA,"22",NA,"mà-chùmí nɡá-vìì ndí víí","mà-chùmí nɡá-vìì ndí víí",NA,NA,"({CL}10⋅{CL′}2)+{+}2",NA,NA,"numerals-tong1321-1.csv","EAT","(10⋅2)+2","(10⋅2)+2","abs(abs(10*2))+2"
"7860",172536,"tong1321-1-23-1","tong1321-1",NA,"23",NA,"mà-chùmí nɡá-vìì ndi tààtò","mà-chùmí nɡá-vìì ndi tààtò",NA,NA,"({CL}10⋅{CL′}2)+{+}3",NA,NA,"numerals-tong1321-1.csv","EAT","(10⋅2)+3","(10⋅2)+3","abs(abs(10*2))+3"
"7861",172537,"tong1321-1-24-1","tong1321-1",NA,"24",NA,"mà-chùmí nɡá-vìì ndi nàáyè","mà-chùmí nɡá-vìì ndi nàáyè",NA,NA,"({CL}10⋅{CL′}2)+{+}4",NA,NA,"numerals-tong1321-1.csv","EAT","(10⋅2)+4","(10⋅2)+4","abs(abs(10*2))+4"
"7862",172538,"tong1321-1-25-1","tong1321-1",NA,"25",NA,"mà-chùmí nɡá-vìì ndi nkʰòóndè","mà-chùmí nɡá-vìì ndi nkʰòóndè",NA,NA,"({CL}10⋅{CL′}2)+{+}5",NA,NA,"numerals-tong1321-1.csv","EAT","(10⋅2)+5","(10⋅2)+5","abs(abs(10*2))+5"
"7863",172539,"tong1321-1-26-1","tong1321-1",NA,"26",NA,"mà-chùmínɡá-vìì ndi nkʰòóndè ndí mòòza","mà-chùmínɡá-vìì ndi nkʰòóndè ndí mòòza",NA,NA,"({CL}10⋅{CL′}2)+{+}5+{+}1",NA,NA,"numerals-tong1321-1.csv","EAT","(10⋅2)+5+1","(10⋅2)+5+1","abs(abs(10*2))+5+1"
"7864",172540,"tong1321-1-27-1","tong1321-1",NA,"27",NA,"mà-chùmí nɡá-vìì ndi nkʰòóndè ndí víí","mà-chùmí nɡá-vìì ndi nkʰòóndè ndí víí",NA,NA,"({CL}10⋅{CL′}2)+{+}5+{+}2",NA,NA,"numerals-tong1321-1.csv","EAT","(10⋅2)+5+2","(10⋅2)+5+2","abs(abs(10*2))+5+2"
"7865",172541,"tong1321-1-28-1","tong1321-1",NA,"28",NA,"mà-chùmínɡá-vìì ndi nkʰòóndè ndí tààtò","mà-chùmínɡá-vìì ndi nkʰòóndè ndí tààtò",NA,NA,"({CL}10⋅{CL′}2)+{+}5+{+}3",NA,NA,"numerals-tong1321-1.csv","EAT","(10⋅2)+5+3","(10⋅2)+5+3","abs(abs(10*2))+5+3"
"7866",172542,"tong1321-1-29-1","tong1321-1",NA,"29",NA,"mà-chùmínɡá-vìì ndi nkʰòóndè ndí nàáyè","mà-chùmínɡá-vìì ndi nkʰòóndè ndí nàáyè",NA,NA,"({CL}10⋅{CL′}2)+{+}5+{+}4",NA,NA,"numerals-tong1321-1.csv","EAT","(10⋅2)+5+4","(10⋅2)+5+4","abs(abs(10*2))+5+4"
"7867",172543,"tong1321-1-30-1","tong1321-1",NA,"30",NA,"mà-chùmí nɡá-tààtò","mà-chùmí nɡá-tààtò",NA,NA,"{CL}10⋅{CL′}3",NA,NA,"numerals-tong1321-1.csv","EAT","10⋅3","10⋅3","abs(10*3)"
"7868",172544,"tong1321-1-40-1","tong1321-1",NA,"40",NA,"mà-chùmí nɡá-nàáyè","mà-chùmí nɡá-nàáyè",NA,NA,"{CL}10⋅{CL′}4",NA,NA,"numerals-tong1321-1.csv","EAT","10⋅4","10⋅4","abs(10*4)"
"7869",172545,"tong1321-1-50-1","tong1321-1",NA,"50",NA,"mà-chùmí nɡá-nkʰòóndè","mà-chùmí nɡá-nkʰòóndè",NA,NA,"{CL}10⋅{CL′}5",NA,NA,"numerals-tong1321-1.csv","EAT","10⋅5","10⋅5","abs(10*5)"
"7870",172546,"tong1321-1-60-1","tong1321-1",NA,"60",NA,"mà-chùmí nɡá-nkʰòóndè ndí mòòza","mà-chùmí nɡá-nkʰòóndè ndí mòòza",NA,NA,"{CL}10⋅{CL′}5+{+}1",NA,NA,"numerals-tong1321-1.csv","EAT","10⋅5+1","10⋅5+1","abs(10*5)+1"
"7871",172547,"tong1321-1-70-1","tong1321-1",NA,"70",NA,"mà-chùmí nɡá-nkʰòóndè ndí víí","mà-chùmí nɡá-nkʰòóndè ndí víí",NA,NA,"{CL}10⋅{CL′}5+{+}2",NA,NA,"numerals-tong1321-1.csv","EAT","10⋅5+2","10⋅5+2","abs(10*5)+2"
"7872",172548,"tong1321-1-100-1","tong1321-1",NA,"100",NA,"mà-chùmí chùúmí","mà-chùmí chùúmí",NA,NA,"{CL}10⋅10","( 10 x 10)",NA,"numerals-tong1321-1.csv","EAT","10⋅10","10⋅10","abs(10*10)"
"7873",172549,"toor1238-1-1-1","toor1238-1",NA,"1",NA,"éːmù","éːmù",NA,NA,"1",NA,NA,"numerals-toor1238-1.csv","EAT","1","1","1"
"7874",172550,"toor1238-1-2-1","toor1238-1",NA,"2",NA,"ìːβíɾì","ìːβíɾì",NA,NA,"{CL}2",NA,NA,"numerals-toor1238-1.csv","EAT","2","2","2"
"7875",172551,"toor1238-1-3-1","toor1238-1",NA,"3",NA,"ìːsɑ́tú","ìːsɑ́tú",NA,NA,"{CL}3",NA,NA,"numerals-toor1238-1.csv","EAT","3","3","3"
"7876",172552,"toor1238-1-4-1","toor1238-1",NA,"4",NA,"íːnɑ̀","íːnɑ̀",NA,NA,"{CL}4",NA,NA,"numerals-toor1238-1.csv","EAT","4","4","4"
"7877",172553,"toor1238-1-5-1","toor1238-1",NA,"5",NA,"ìtɑ́ːnò","ìtɑ́ːnò",NA,NA,"{CL}5",NA,"5","numerals-toor1238-1.csv","EAT","5","5","5"
"7878",172554,"toor1238-1-6-1","toor1238-1",NA,"6",NA,"mùkɑ̂ːɡɑ̀","mùkɑ̂ːɡɑ̀",NA,NA,"{CL′}6",NA,NA,"numerals-toor1238-1.csv","EAT","6","6","6"
"7879",172555,"toor1238-1-7-1","toor1238-1",NA,"7",NA,"músɑ́ˑⁿɟù","músɑ́ˑⁿɟù",NA,NA,"{CL′}7",NA,NA,"numerals-toor1238-1.csv","EAT","7","7","7"
"7880",172556,"toor1238-1-8-1","toor1238-1",NA,"8",NA,"mùnɑ̂ːnɑ̀","mùnɑ̂ːnɑ̀",NA,NA,"{CL′}4+4","mu - class marker? na = reduplicator","x4","numerals-toor1238-1.csv","EAT","4+4","4+4","4+4"
"7881",172557,"toor1238-1-9-1","toor1238-1",NA,"9",NA,"mʷéˑⁿdɑ̀","mʷéˑⁿdɑ̀",NA,NA,"{CL′}9",NA,"9","numerals-toor1238-1.csv","EAT","9","9","9"
"7882",172558,"toor1238-1-10-1","toor1238-1",NA,"10",NA,"ìːkúmì","ìːkúmì",NA,NA,"{CL}10",NA,NA,"numerals-toor1238-1.csv","EAT","10","10","10"
"7883",172559,"toor1238-1-11-1","toor1238-1",NA,"11",NA,"ìːkúmì néːmù","ìːkúmì néːmù",NA,NA,"{CL}10+{+}1",NA,NA,"numerals-toor1238-1.csv","EAT","10+1","10+1","10+1"
"7884",172560,"toor1238-1-12-1","toor1238-1",NA,"12",NA,"ìːkúmì nɑ̀ⁱβíɾí","ìːkúmì nɑ̀ⁱβíɾí",NA,NA,"{CL}10+{+}{CL}2",NA,NA,"numerals-toor1238-1.csv","EAT","10+2","10+2","10+2"
"7885",172561,"toor1238-1-13-1","toor1238-1",NA,"13",NA,"ìːkúmì nɑ̀ⁱsɑ́tù","ìːkúmì nɑ̀ⁱsɑ́tù",NA,NA,"{CL}10+{+}{CL}3",NA,NA,"numerals-toor1238-1.csv","EAT","10+3","10+3","10+3"
"7886",172562,"toor1238-1-14-1","toor1238-1",NA,"14",NA,"ìːkúmì nɑ́ⁱnɑ̀","ìːkúmì nɑ́ⁱnɑ̀",NA,NA,"{CL}10+{+}{CL}4",NA,NA,"numerals-toor1238-1.csv","EAT","10+4","10+4","10+4"
