"","X","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss","FileName","Glosser","Gloss.clean","Gloss.math","Gloss.calc"
"3043",107789,"numerals-onob1238-1-twentytwo-1","numerals-onob1238-1","Chan2019","twentytwo",22,"huɡulu no","huguluno","( litː the other collar )","FALSE","?","A list of body parts (used in body-part tallying)","([17−]12)+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3044",107790,"numerals-onob1238-1-twentythree-1","numerals-onob1238-1","Chan2019","twentythree",23,"kilele no","kileleno","( litː the other shoulder )","FALSE","?","A list of body parts (used in body-part tallying)","([17−]11)+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3045",107791,"numerals-onob1238-1-twentyfour-1","numerals-onob1238-1","Chan2019","twentyfour",24,"dɑbulu no","dabuluno","( litː the other bicep )","FALSE","?","A list of body parts (used in body-part tallying)","([17−]10)+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3046",107792,"numerals-onob1238-1-twentyfive-1","numerals-onob1238-1","Chan2019","twentyfive",25,"kilele no","kileleno","( litː the other elbow (inner) )","FALSE","?","A list of body parts (used in body-part tallying); this one appears to be an error, since the shoulder of the other side is pointed to again instead of the elbow","","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3047",107793,"numerals-onob1238-1-twentysix-1","numerals-onob1238-1","Chan2019","twentysix",26,"aiyo no","aiyono","(litː the other forearm )","FALSE","?","A list of body parts (used in body-part tallying)","([17−]8)+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3048",107794,"numerals-onob1238-1-twentyseven-1","numerals-onob1238-1","Chan2019","twentyseven",27,"domo no","domono","( litː the other wrist (inner) )","FALSE","?","A list of body parts (used in body-part tallying)","([17−]7)+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3049",107795,"numerals-onob1238-1-twentyeight-1","numerals-onob1238-1","Chan2019","twentyeight",28,"kabe no","kabeno","( litː the other palm )","FALSE","?","A list of body parts (used in body-part tallying)","([17−]6)+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3050",107796,"numerals-onob1238-1-twentynine-1","numerals-onob1238-1","Chan2019","twentynine",29,"bi no","bino","( litː the other palm )","FALSE","?","A list of body parts (used in body-part tallying)","([17−]5)+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3051",107797,"numerals-onob1238-1-thirty-1","numerals-onob1238-1","Chan2019","thirty",30,"binibo no","binibono","( litː the other index finger )","FALSE","?","A list of body parts (used in body-part tallying)","([17−](5[−]1′))+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3052",107798,"numerals-onob1238-1-thirtyone-1","numerals-onob1238-1","Chan2019","thirtyone",31,"osolo no","osolono","( litː the other middle finger )","FALSE","?","A list of body parts (used in body-part tallying)","([17−]3)+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3053",107799,"numerals-onob1238-1-thirtytwo-1","numerals-onob1238-1","Chan2019","thirtytwo",32,"ɑɡɑnɛbo no","aganebono","( litː the other ring finger )","FALSE","?","A list of body parts (used in body-part tallying)","([17−](1[+]1′))+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3054",107800,"numerals-onob1238-1-thirtythree-1","numerals-onob1238-1","Chan2019","thirtythree",33,"ɑɡɛlɛ no","ageleno","( litː the other little finger )","FALSE","?","A list of body parts (used in body-part tallying)","([17−]1)+17′","PAP700_numerals-onob1238-1.csv","RB","?","?",NA
"3055",107801,"numerals-kalu1248-1-one-1","numerals-kalu1248-1","Chan2019","one",1,"aɡel","agel","( litː ''little finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3056",107802,"numerals-kalu1248-1-one-2","numerals-kalu1248-1","Chan2019","one",1,"imilisi","imilisi","","FALSE","?","A list of body parts (used in body-part tallying)","1′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3057",107803,"numerals-kalu1248-1-two-1","numerals-kalu1248-1","Chan2019","two",2,"aⁿdep̚","andep","( litː ''ring finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","2","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3058",107804,"numerals-kalu1248-1-two-2","numerals-kalu1248-1","Chan2019","two",2,"ɛlɛl","elel","","FALSE","?","A list of body parts (used in body-part tallying)","2′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3059",107805,"numerals-kalu1248-1-three-1","numerals-kalu1248-1","Chan2019","three",3,"asɔl","asol","( litː ''middle finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3060",107806,"numerals-kalu1248-1-three-2","numerals-kalu1248-1","Chan2019","three",3,"otʰalen","othalen","","FALSE","?","A list of body parts (used in body-part tallying)","3′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3061",107807,"numerals-kalu1248-1-four-1","numerals-kalu1248-1","Chan2019","four",4,"fɛlɛdamal","feledamal","( litː ''index finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3062",107808,"numerals-kalu1248-1-four-2","numerals-kalu1248-1","Chan2019","four",4,"fɛlɛdein","feledein","","FALSE","?","A list of body parts (used in body-part tallying)","4′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3063",107809,"numerals-kalu1248-1-five-1","numerals-kalu1248-1","Chan2019","five",5,"bi","bi","( litː ''thumb'' )","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3064",107810,"numerals-kalu1248-1-five-2","numerals-kalu1248-1","Chan2019","five",5,"bilɛfo","bilefo","","FALSE","?","A list of body parts (used in body-part tallying)","5′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3065",107811,"numerals-kalu1248-1-six-1","numerals-kalu1248-1","Chan2019","six",6,"dɔɡɔfe","dogofe","( litː ''palm'' )","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3066",107812,"numerals-kalu1248-1-six-2","numerals-kalu1248-1","Chan2019","six",6,"dɔɡɔfelɛfo","dogofelefo","","FALSE","?","A list of body parts (used in body-part tallying)","6′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3067",107813,"numerals-kalu1248-1-seven-1","numerals-kalu1248-1","Chan2019","seven",7,"dom̥","dom","( litː ''wrist (inner)'' )","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3068",107814,"numerals-kalu1248-1-seven-2","numerals-kalu1248-1","Chan2019","seven",7,"domɛlɛfo","domelefo","","FALSE","?","A list of body parts (used in body-part tallying)","7′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3069",107815,"numerals-kalu1248-1-eight-1","numerals-kalu1248-1","Chan2019","eight",8,"o","o","( litː ''forearm'' )","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3070",107816,"numerals-kalu1248-1-eight-2","numerals-kalu1248-1","Chan2019","eight",8,"olɛfo","olefo","","FALSE","?","A list of body parts (used in body-part tallying)","8′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3071",107817,"numerals-kalu1248-1-nine-1","numerals-kalu1248-1","Chan2019","nine",9,"aɡatʰɔ","agatho","( litː ''elbow (inner)'' )","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3072",107818,"numerals-kalu1248-1-nine-2","numerals-kalu1248-1","Chan2019","nine",9,"aɡatʰɔlɛfo","agatholefo","","FALSE","?","A list of body parts (used in body-part tallying)","9′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3073",107819,"numerals-kalu1248-1-ten-1","numerals-kalu1248-1","Chan2019","ten",10,"dɔ","do","( litː ''bicep'' )","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3074",107820,"numerals-kalu1248-1-ten-2","numerals-kalu1248-1","Chan2019","ten",10,"dɔlɛfo","dolefo","","FALSE","?","A list of body parts (used in body-part tallying)","10′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3075",107821,"numerals-kalu1248-1-eleven-1","numerals-kalu1248-1","Chan2019","eleven",11,"kʰelen","khelen","( litː ''shoulder (joint'' )","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3076",107822,"numerals-kalu1248-1-eleven-2","numerals-kalu1248-1","Chan2019","eleven",11,"kʰelenlɛfo","khelenlefo","","FALSE","?","A list of body parts (used in body-part tallying)","11′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3077",107823,"numerals-kalu1248-1-twelve-1","numerals-kalu1248-1","Chan2019","twelve",12,"kʰuɡu","khugu","( litː ''collarbone'' )","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3078",107824,"numerals-kalu1248-1-twelve-2","numerals-kalu1248-1","Chan2019","twelve",12,"kʰuɡulɛfo","khugulefo","","FALSE","?","A list of body parts (used in body-part tallying)","12′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3079",107825,"numerals-kalu1248-1-thirteen-1","numerals-kalu1248-1","Chan2019","thirteen",13,"daɡas","dagas","( litː ''neck (side)'' )","FALSE","?","A list of body parts (used in body-part tallying)","13","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3080",107826,"numerals-kalu1248-1-thirteen-2","numerals-kalu1248-1","Chan2019","thirteen",13,"daɡasɛlɛfo","dagaselefo","","FALSE","?","A list of body parts (used in body-part tallying)","13′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3081",107827,"numerals-kalu1248-1-fourteen-1","numerals-kalu1248-1","Chan2019","fourteen",14,"kʰɛlɛn","khelen","( litː ''ear'' )","FALSE","?","A list of body parts (used in body-part tallying)","14","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3082",107828,"numerals-kalu1248-1-fourteen-2","numerals-kalu1248-1","Chan2019","fourteen",14,"kʰɛlɛnɛlɛfo","khelenelefo","","FALSE","?","A list of body parts (used in body-part tallying)","14′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3083",107829,"numerals-kalu1248-1-fifteen-1","numerals-kalu1248-1","Chan2019","fifteen",15,"babo","babo","( litː ''cheek'' )","FALSE","?","A list of body parts (used in body-part tallying)","15","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3084",107830,"numerals-kalu1248-1-fifteen-2","numerals-kalu1248-1","Chan2019","fifteen",15,"babolɛfo","babolefo","","FALSE","?","A list of body parts (used in body-part tallying)","15′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3085",107831,"numerals-kalu1248-1-sixteen-1","numerals-kalu1248-1","Chan2019","sixteen",16,"si","si","( litː ''eye'' )","FALSE","?","A list of body parts (used in body-part tallying)","16","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3086",107832,"numerals-kalu1248-1-sixteen-2","numerals-kalu1248-1","Chan2019","sixteen",16,"silɛfo","silefo","","FALSE","?","A list of body parts (used in body-part tallying)","16′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3087",107833,"numerals-kalu1248-1-seventeen-1","numerals-kalu1248-1","Chan2019","seventeen",17,"mio","mio","( litː ''nose side'' )","FALSE","?","A list of body parts (used in body-part tallying)","17","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3088",107834,"numerals-kalu1248-1-seventeen-2","numerals-kalu1248-1","Chan2019","seventeen",17,"miolɛfo","miolefo","","FALSE","?","A list of body parts (used in body-part tallying)","17′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3089",107835,"numerals-kalu1248-1-eighteen-1","numerals-kalu1248-1","Chan2019","eighteen",18,"milifile","milifile","( litː ''nose tip'' )","FALSE","?","A list of body parts (used in body-part tallying)","18","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3090",107836,"numerals-kalu1248-1-eighteen-2","numerals-kalu1248-1","Chan2019","eighteen",18,"milifilelɛfo","milifilelefo","","FALSE","?","A list of body parts (used in body-part tallying)","18′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3091",107837,"numerals-kalu1248-1-nineteen-1","numerals-kalu1248-1","Chan2019","nineteen",19,"no mio","nomio","( litː ''nose (other side'')","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]17)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3092",107838,"numerals-kalu1248-1-nineteen-2","numerals-kalu1248-1","Chan2019","nineteen",19,"no miolɛfo","nomiolefo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]17′)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3093",107839,"numerals-kalu1248-1-twenty-1","numerals-kalu1248-1","Chan2019","twenty",20,"no si","nosi","( litː ''eye (opposite)'')","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]16)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3094",107840,"numerals-kalu1248-1-twenty-2","numerals-kalu1248-1","Chan2019","twenty",20,"no silɛfo","nosilefo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]16′)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3095",107841,"numerals-kalu1248-1-twentyone-1","numerals-kalu1248-1","Chan2019","twentyone",21,"no babo","nobabo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]15)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3096",107842,"numerals-kalu1248-1-twentytwo-1","numerals-kalu1248-1","Chan2019","twentytwo",22,"no kʰɛlɛn","nokhelen","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]14)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3097",107843,"numerals-kalu1248-1-twentythree-1","numerals-kalu1248-1","Chan2019","twentythree",23,"no daɡas","nodagas","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]13)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3098",107844,"numerals-kalu1248-1-twentyfour-1","numerals-kalu1248-1","Chan2019","twentyfour",24,"no kʰuɡu","nokhugu","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]12)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3099",107845,"numerals-kalu1248-1-twentyfive-1","numerals-kalu1248-1","Chan2019","twentyfive",25,"no kʰelen","nokhelen","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]11)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3100",107846,"numerals-kalu1248-1-twentysix-1","numerals-kalu1248-1","Chan2019","twentysix",26,"no dɔ","nodo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]10)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3101",107847,"numerals-kalu1248-1-twentyseven-1","numerals-kalu1248-1","Chan2019","twentyseven",27,"no aɡatʰɔ","noagatho","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]9)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3102",107848,"numerals-kalu1248-1-twentyeight-1","numerals-kalu1248-1","Chan2019","twentyeight",28,"no o","noo","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]9)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3103",107849,"numerals-kalu1248-1-twentynine-1","numerals-kalu1248-1","Chan2019","twentynine",29,"no dom̥","nodom","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]7)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3104",107850,"numerals-kalu1248-1-thirty-1","numerals-kalu1248-1","Chan2019","thirty",30,"no dɔɡɔfe","nodogofe","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]6)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3105",107851,"numerals-kalu1248-1-thirtyone-1","numerals-kalu1248-1","Chan2019","thirtyone",31,"no bi","nobi","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]5)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3106",107852,"numerals-kalu1248-1-thirtytwo-1","numerals-kalu1248-1","Chan2019","thirtytwo",32,"no fɛlɛdamal","nofeledamal","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]4)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3107",107853,"numerals-kalu1248-1-thirtythree-1","numerals-kalu1248-1","Chan2019","thirtythree",33,"no asɔl","noasol","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]3)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3108",107854,"numerals-kalu1248-1-thirtyfour-1","numerals-kalu1248-1","Chan2019","thirtyfour",34,"no aⁿdep̚","noandep","","FALSE","?","A list of body parts (used in body-part tallying)","18″+([18-]2)","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3109",107855,"numerals-kalu1248-1-thirtyfive-1","numerals-kalu1248-1","Chan2019","thirtyfive",35,"fudɔ","fudo","( litː ''opposite little finger'' )","FALSE","?","A list of body parts (used in body-part tallying)","35","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3110",107856,"numerals-kalu1248-1-forty-1","numerals-kalu1248-1","Chan2019","forty",40,"fudɔ ɛlɛtɛɡɛ bilɛfo","fudoeletegebilefo","( ''35 and 5' )","FALSE","?","A list of body parts (used in body-part tallying)","35+{and}5′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3111",107857,"numerals-kalu1248-1-fifty-1","numerals-kalu1248-1","Chan2019","fifty",50,"fudɔ ɛlɛtɛɡɛ babolɛfo","fudoeletegebabolefo","(''35 and 15')","FALSE","?","A list of body parts (used in body-part tallying)","35+{and}15′","PAP701_numerals-kalu1248-1.csv","RB","?","?",NA
"3112",107858,"numerals-kasu1251-1-one-1","numerals-kasu1251-1","Chan2019","one",1,"semetei","semetei","(''little finger'')","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3113",107859,"numerals-kasu1251-1-two-1","numerals-kasu1251-1","Chan2019","two",2,"elipei","elipei","(''ring finger'')","FALSE","?","A list of body parts (used in body-part tallying)","2","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3114",107860,"numerals-kasu1251-1-three-1","numerals-kasu1251-1","Chan2019","three",3,"usulupe","usulupe","(''middle finger'')","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3115",107861,"numerals-kasu1251-1-four-1","numerals-kasu1251-1","Chan2019","four",4,"pinipe","pinipe","(''index finger'')","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3116",107862,"numerals-kasu1251-1-five-1","numerals-kasu1251-1","Chan2019","five",5,"piipe","piipe","(''thumb'')","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3117",107863,"numerals-kasu1251-1-six-1","numerals-kasu1251-1","Chan2019","six",6,"tekapeipe","tekapeipe","(''palm'')","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3118",107864,"numerals-kasu1251-1-seven-1","numerals-kasu1251-1","Chan2019","seven",7,"tomoipe","tomoipe","(''wrist"""")","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3119",107865,"numerals-kasu1251-1-eight-1","numerals-kasu1251-1","Chan2019","eight",8,"oloipe","oloipe","(''middle of forearm"""")","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3120",107866,"numerals-kasu1251-1-nine-1","numerals-kasu1251-1","Chan2019","nine",9,"akotaipe","akotaipe","[''elbow (inside joint)'']","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3121",107867,"numerals-kasu1251-1-ten-1","numerals-kasu1251-1","Chan2019","ten",10,"taloipe","taloipe","(''bicep'')","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3122",107868,"numerals-kasu1251-1-eleven-1","numerals-kasu1251-1","Chan2019","eleven",11,"kena:nipe","kenanipe","(''shoulder'')","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3123",107869,"numerals-kasu1251-1-twelve-1","numerals-kasu1251-1","Chan2019","twelve",12,"kukuluipe","kukuluipe","(''collar bone'')","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3124",107870,"numerals-kasu1251-1-thirteen-1","numerals-kasu1251-1","Chan2019","thirteen",13,"kekeipe","kekeipe","(''underneath ear lobe'')","FALSE","?","A list of body parts (used in body-part tallying)","13","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3125",107871,"numerals-kasu1251-1-fourteen-1","numerals-kasu1251-1","Chan2019","fourteen",14,"kena:na:ipe","kenanaipe","(''ear'')","FALSE","?","A list of body parts (used in body-part tallying)","14","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3126",107872,"numerals-kasu1251-1-fifteen-1","numerals-kasu1251-1","Chan2019","fifteen",15,"papoipe","papoipe","(''cheek'')","FALSE","?","A list of body parts (used in body-part tallying)","15","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3127",107873,"numerals-kasu1251-1-sixteen-1","numerals-kasu1251-1","Chan2019","sixteen",16,"siipe","siipe","(''eye'')","FALSE","?","A list of body parts (used in body-part tallying)","16","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3128",107874,"numerals-kasu1251-1-seventeen-1","numerals-kasu1251-1","Chan2019","seventeen",17,"mina:kena:neipe","minakenaneipe","(''nostril'')","FALSE","?","A list of body parts (used in body-part tallying)","17","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3129",107875,"numerals-kasu1251-1-eighteen-1","numerals-kasu1251-1","Chan2019","eighteen",18,"mi","mi","(''tip of nose'')","FALSE","?","A list of body parts (used in body-part tallying)","18","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3130",107876,"numerals-kasu1251-1-nineteen-1","numerals-kasu1251-1","Chan2019","nineteen",19,"mina:kena:neipe","minakenaneipe","[nostril(''other side'')","FALSE","?","A list of body parts (used in body-part tallying)","17","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3131",107877,"numerals-kasu1251-1-twenty-1","numerals-kasu1251-1","Chan2019","twenty",20,"siipe","siipe","(''eye of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","16","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3132",107878,"numerals-kasu1251-1-twentyone-1","numerals-kasu1251-1","Chan2019","twentyone",21,"papoipe","papoipe","(''cheek of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","15","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3133",107879,"numerals-kasu1251-1-twentytwo-1","numerals-kasu1251-1","Chan2019","twentytwo",22,"kena:nipe","kenanipe","(''underneath ear lobe of side'')","FALSE","?","A list of body parts (used in body-part tallying)","14","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3134",107880,"numerals-kasu1251-1-twentythree-1","numerals-kasu1251-1","Chan2019","twentythree",23,"kekeipe","kekeipe","(''underneath ear lobe of side'')","FALSE","?","A list of body parts (used in body-part tallying)","13","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3135",107881,"numerals-kasu1251-1-twentyfour-1","numerals-kasu1251-1","Chan2019","twentyfour",24,"kukuluipe","kukuluipe","(''collar bone of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","12","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3136",107882,"numerals-kasu1251-1-twentyfive-1","numerals-kasu1251-1","Chan2019","twentyfive",25,"kena:nipe","kenanipe","(''shoulder of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","11","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3137",107883,"numerals-kasu1251-1-twentysix-1","numerals-kasu1251-1","Chan2019","twentysix",26,"taloipe","taloipe","(''bicep of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","10","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3138",107884,"numerals-kasu1251-1-twentyseven-1","numerals-kasu1251-1","Chan2019","twentyseven",27,"akotaipe","akotaipe","[''elbow (inside joint) of side'']","FALSE","?","A list of body parts (used in body-part tallying)","9","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3139",107885,"numerals-kasu1251-1-twentyeight-1","numerals-kasu1251-1","Chan2019","twentyeight",28,"oloipe","oloipe","(''middle of forearm of side'')","FALSE","?","A list of body parts (used in body-part tallying)","8","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3140",107886,"numerals-kasu1251-1-twentynine-1","numerals-kasu1251-1","Chan2019","twentynine",29,"tomoipe","tomoipe","(''wrist of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","7","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3141",107887,"numerals-kasu1251-1-thirty-1","numerals-kasu1251-1","Chan2019","thirty",30,"tekapeipe","tekapeipe","(''palm of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","6","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3142",107888,"numerals-kasu1251-1-thirtyone-1","numerals-kasu1251-1","Chan2019","thirtyone",31,"piipe","piipe","(''thumb of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","5","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3143",107889,"numerals-kasu1251-1-thirtytwo-1","numerals-kasu1251-1","Chan2019","thirtytwo",32,"pinipe","pinipe","(''index finger of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","4","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3144",107890,"numerals-kasu1251-1-thirtythree-1","numerals-kasu1251-1","Chan2019","thirtythree",33,"usulupe","usulupe","(''middle finger of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","3","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3145",107891,"numerals-kasu1251-1-thirtyfour-1","numerals-kasu1251-1","Chan2019","thirtyfour",34,"elipei","elipei","(''ring finger of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","2","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3146",107892,"numerals-kasu1251-1-thirtyfive-1","numerals-kasu1251-1","Chan2019","thirtyfive",35,"semetai","semetai","(''little finger of other side'')","FALSE","?","A list of body parts (used in body-part tallying)","1","PAP702_numerals-kasu1251-1.csv","RB","?","?",NA
"3147",107927,"numerals-ende1235-1-five-2","numerals-ende1235-1","Chan2019","five",5,"mənda","manda","","FALSE","?","‘thumb’, a body part used in body-part tallying","5","PAP704_numerals-ende1235-1.csv","RB","?","?",NA
"3148",107930,"numerals-ende1235-1-six-3","numerals-ende1235-1","Chan2019","six",6,"ɡabɨn","gabin","","FALSE","?","‘elbow’, a body part used in body-part tallying","6","PAP704_numerals-ende1235-1.csv","RB","?","?",NA
